payment_id,customer_id,staff_id,rental_id,amount,payment_date
19520,267,2,11373,0.99,2022-02-08 16:42:38.996577+00
19530,268,2,11462,7.99,2022-02-08 20:05:12.996577+00
19540,269,1,10908,4.99,2022-02-08 00:21:32.996577+00
19541,269,1,11014,4.99,2022-02-08 03:40:48.996577+00
19552,270,1,11389,2.99,2022-02-08 17:07:38.996577+00
19563,271,1,11431,2.99,2022-02-08 18:33:42.996577+00
19569,272,2,11003,2.99,2022-02-08 03:31:31.996577+00
19578,273,1,11282,4.99,2022-02-08 13:03:29.996577+00
19590,274,1,11058,3.99,2022-02-08 05:07:10.996577+00
19591,274,2,11363,2.99,2022-02-08 16:17:05.996577+00
19605,275,2,11309,1.99,2022-02-08 14:19:21.996577+00
19622,276,2,11085,2.99,2022-02-08 06:05:10.996577+00
19632,277,2,11074,3.99,2022-02-08 05:50:09.996577+00
19633,277,2,11162,4.99,2022-02-08 08:36:20.996577+00
19647,278,1,11095,5.99,2022-02-08 06:31:46.996577+00
19656,279,2,11250,6.99,2022-02-08 12:04:08.996577+00
19671,280,1,11366,4.99,2022-02-08 16:29:51.996577+00
19684,282,2,11226,2.99,2022-02-08 11:15:56.996577+00
19721,287,2,11106,4.99,2022-02-08 06:46:04.996577+00
19729,288,1,10927,9.99,2022-02-08 00:59:41.996577+00
19751,290,1,10901,2.99,2022-02-08 00:04:10.996577+00
19759,291,2,11145,0.99,2022-02-08 08:11:50.996577+00
19763,292,1,11193,4.99,2022-02-08 09:59:59.996577+00
19769,293,2,11131,1.99,2022-02-08 07:38:30.996577+00
19783,294,2,11071,2.99,2022-02-08 05:39:19.996577+00
19784,294,1,11390,2.99,2022-02-08 17:07:42.996577+00
19792,295,2,11083,4.99,2022-02-08 06:00:27.996577+00
19810,297,2,11269,0.99,2022-02-08 12:40:07.996577+00
19811,297,2,11413,0.99,2022-02-08 18:03:45.996577+00
19823,298,1,11070,0.99,2022-02-08 05:39:05.996577+00
19824,298,2,11288,6.99,2022-02-08 13:22:34.996577+00
19842,300,1,10977,4.99,2022-02-08 02:40:43.996577+00
19869,303,1,11253,4.99,2022-02-08 12:11:10.996577+00
19886,305,2,10929,4.99,2022-02-08 01:04:10.996577+00
19887,305,1,10981,2.99,2022-02-08 02:46:19.996577+00
19888,305,2,11035,5.99,2022-02-08 04:24:05.996577+00
19896,306,2,11142,4.99,2022-02-08 07:58:37.996577+00
19897,306,1,11440,0.99,2022-02-08 18:52:28.996577+00
19910,307,1,11491,7.99,2022-02-08 21:13:16.996577+00
19937,310,2,11137,2.99,2022-02-08 07:53:57.996577+00
19950,312,2,11248,0.99,2022-02-08 12:04:00.996577+00
19959,313,2,10933,7.99,2022-02-08 01:19:15.996577+00
19978,315,2,11254,0.99,2022-02-08 12:12:15.996577+00
20011,320,1,11208,0.99,2022-02-08 10:31:03.996577+00
20022,322,2,11120,4.99,2022-02-08 07:15:30.996577+00
20023,322,2,11456,0.99,2022-02-08 19:42:30.996577+00
20030,323,1,10994,3.99,2022-02-08 03:15:19.996577+00
20056,326,2,10976,4.99,2022-02-08 02:40:14.996577+00
20057,326,2,11010,0.99,2022-02-08 03:34:53.996577+00
20058,326,2,11428,2.99,2022-02-08 18:31:36.996577+00
20059,326,2,11485,4.99,2022-02-08 21:01:51.996577+00
20062,327,1,11372,4.99,2022-02-08 16:39:16.996577+00
20074,328,1,11174,2.99,2022-02-08 09:00:37.996577+00
20087,329,1,11130,2.99,2022-02-08 07:37:25.996577+00
20088,329,2,11169,3.99,2022-02-08 08:48:08.996577+00
20095,330,2,11259,3.99,2022-02-08 12:14:56.996577+00
20100,331,1,11052,5.99,2022-02-08 04:54:45.996577+00
20101,331,1,11362,2.99,2022-02-08 16:15:51.996577+00
20111,332,1,11229,5.99,2022-02-08 11:25:03.996577+00
20130,334,2,10997,7.99,2022-02-08 03:17:28.996577+00
20156,337,2,11252,2.99,2022-02-08 12:10:39.996577+00
20167,338,2,11064,4.99,2022-02-08 05:23:43.996577+00
20176,339,2,11171,4.99,2022-02-08 08:52:07.996577+00
20190,340,1,10995,0.99,2022-02-08 03:16:26.996577+00
20201,341,1,11305,6.99,2022-02-08 14:13:21.996577+00
20210,342,2,11178,2.99,2022-02-08 09:16:36.996577+00
20211,342,2,11446,0.99,2022-02-08 19:02:03.996577+00
20227,343,1,11212,0.99,2022-02-08 10:46:55.996577+00
