payment_id,customer_id,staff_id,rental_id,amount,payment_date
19523,267,1,12979,4.99,2022-02-25 05:29:01.996577+00
19524,267,2,13236,9.99,2022-02-25 14:46:50.996577+00
19544,269,2,13142,5.99,2022-02-25 11:10:54.996577+00
19573,272,2,13274,2.99,2022-02-25 16:18:29.996577+00
19593,274,1,13103,2.99,2022-02-25 09:34:17.996577+00
19594,274,2,13129,8.99,2022-02-25 10:33:30.996577+00
19609,275,1,13037,3.99,2022-02-25 07:22:23.996577+00
19637,277,1,13122,4.99,2022-02-25 10:22:15.996577+00
19659,279,2,12935,2.99,2022-02-25 03:48:51.996577+00
19660,279,1,12949,4.99,2022-02-25 04:24:18.996577+00
19661,279,1,13105,7.99,2022-02-25 09:34:42.996577+00
19662,279,1,13233,2.99,2022-02-25 14:43:07.996577+00
19674,280,1,12849,5.99,2022-02-25 00:34:03.996577+00
19675,280,2,13231,9.99,2022-02-25 14:41:15.996577+00
19676,280,1,13321,4.99,2022-02-25 18:09:03.996577+00
19685,282,1,13278,2.99,2022-02-25 16:26:19.996577+00
19692,283,1,13229,2.99,2022-02-25 14:36:59.996577+00
19709,285,2,13102,7.99,2022-02-25 09:30:29.996577+00
19723,287,2,12861,2.99,2022-02-25 00:58:50.996577+00
19732,288,1,13219,2.99,2022-02-25 14:08:54.996577+00
19733,288,1,13227,0.99,2022-02-25 14:34:04.996577+00
19734,288,2,13363,2.99,2022-02-25 19:36:25.996577+00
19743,289,2,13165,0.99,2022-02-25 12:02:36.996577+00
19744,289,2,13211,0.99,2022-02-25 13:52:07.996577+00
19745,289,2,13256,9.99,2022-02-25 15:22:38.996577+00
19746,289,2,13336,5.99,2022-02-25 18:31:48.996577+00
19755,290,2,13190,1.99,2022-02-25 12:56:25.996577+00
19756,290,1,13367,2.99,2022-02-25 19:47:53.996577+00
19771,293,2,13013,6.99,2022-02-25 06:24:17.996577+00
19772,293,1,13029,2.99,2022-02-25 06:56:30.996577+00
19802,296,2,13471,2.99,2022-02-25 23:30:52.996577+00
19816,297,1,13330,2.99,2022-02-25 18:27:47.996577+00
