rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
155,2022-01-03 00:15:05+00,288,551,2005-05-31 23:03:05+00,1,2022-01-03 00:15:05+00
156,2022-01-03 00:19:05+00,3193,462,2005-05-27 22:43:05+00,1,2022-01-03 00:19:05+00
157,2022-01-03 00:25:21+00,887,344,2005-05-26 20:17:21+00,2,2022-01-03 00:25:21+00
158,2022-01-03 00:27:11+00,2395,354,2005-06-02 23:30:11+00,2,2022-01-03 00:27:11+00
159,2022-01-03 00:34:28+00,3453,505,2005-05-29 03:00:28+00,1,2022-01-03 00:34:28+00
160,2022-01-03 00:46:20+00,1885,290,2005-06-01 04:45:20+00,1,2022-01-03 00:46:20+00
161,2022-01-03 00:51:48+00,2941,182,2005-05-27 04:42:48+00,1,2022-01-03 00:51:48+00
162,2022-01-03 01:02:05+00,1229,296,2005-05-27 02:38:05+00,2,2022-01-03 01:02:05+00
163,2022-01-03 01:26:23+00,2306,104,2005-06-04 05:36:23+00,1,2022-01-03 01:26:23+00
164,2022-01-03 01:26:49+00,1070,151,2005-05-27 23:32:49+00,1,2022-01-03 01:26:49+00
165,2022-01-03 01:28:36+00,2735,33,2005-06-02 02:21:36+00,1,2022-01-03 01:28:36+00
166,2022-01-03 01:49:11+00,3894,322,2005-05-31 00:28:11+00,1,2022-01-03 01:49:11+00
167,2022-01-03 01:50:31+00,865,401,2005-05-27 02:07:31+00,1,2022-01-03 01:50:31+00
168,2022-01-03 02:07:43+00,2714,469,2005-06-02 01:09:43+00,2,2022-01-03 02:07:43+00
169,2022-01-03 02:09:30+00,1758,381,2005-05-27 00:37:30+00,2,2022-01-03 02:09:30+00
170,2022-01-03 02:11:12+00,3688,107,2005-06-02 02:53:12+00,1,2022-01-03 02:11:12+00
171,2022-01-03 02:14:15+00,4483,400,2005-06-02 23:24:15+00,2,2022-01-03 02:14:15+00
