payment_id,customer_id,staff_id,rental_id,amount,payment_date
17214,268,1,3361,1.99,2022-01-29 10:42:49.996577+00
17225,272,1,3323,5.99,2022-01-29 07:13:59.996577+00
17232,274,2,3291,9.99,2022-01-29 05:24:02.996577+00
17236,275,1,3355,2.99,2022-01-29 09:59:13.996577+00
17244,277,1,3247,5.99,2022-01-29 01:40:41.996577+00
17245,277,2,3274,4.99,2022-01-29 03:59:02.996577+00
17246,277,1,3344,2.99,2022-01-29 09:25:53.996577+00
17250,278,1,3453,2.99,2022-01-29 19:40:37.996577+00
17254,279,1,3374,2.99,2022-01-29 12:04:56.996577+00
17255,279,1,3375,4.99,2022-01-29 12:05:44.996577+00
17263,282,2,3408,4.99,2022-01-29 14:43:37.996577+00
17264,282,1,3417,2.99,2022-01-29 15:34:46.996577+00
17272,284,2,3296,0.99,2022-01-29 05:33:19.996577+00
17300,292,2,3328,2.99,2022-01-29 07:37:10.996577+00
17306,293,1,3290,1.99,2022-01-29 05:14:00.996577+00
17307,293,2,3452,4.99,2022-01-29 19:39:53.996577+00
17309,294,2,3330,2.99,2022-01-29 07:51:03.996577+00
17318,295,2,3394,8.99,2022-01-29 13:46:05.996577+00
17330,298,2,3400,4.99,2022-01-29 14:18:56.996577+00
17336,299,2,3223,2.99,2022-01-29 00:35:11.996577+00
17337,299,1,3288,5.99,2022-01-29 05:05:25.996577+00
17355,305,1,3387,0.99,2022-01-29 12:50:15.996577+00
17383,312,2,3457,3.99,2022-01-29 20:10:59.996577+00
17396,316,2,3373,8.99,2022-01-29 12:03:58.996577+00
17399,317,1,3251,0.99,2022-01-29 01:49:03.996577+00
17402,318,2,3337,0.99,2022-01-29 08:53:01.996577+00
17403,318,2,3376,7.99,2022-01-29 12:11:28.996577+00
17409,319,2,3256,3.99,2022-01-29 02:14:08.996577+00
17416,321,1,3410,0.99,2022-01-29 14:49:13.996577+00
17423,322,2,3413,8.99,2022-01-29 15:25:33.996577+00
17435,326,1,3441,4.99,2022-01-29 18:28:38.996577+00
17446,328,1,3239,0.99,2022-01-29 01:17:06.996577+00
