rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
3210,2022-01-29 00:00:25+00,467,75,2005-06-23 05:10:25+00,2,2022-01-29 00:00:25+00
3211,2022-01-29 00:01:29+00,1150,415,2005-06-23 03:05:29+00,1,2022-01-29 00:01:29+00
3212,2022-01-29 00:04:35+00,4178,21,2005-06-29 23:10:35+00,2,2022-01-29 00:04:35+00
3213,2022-01-29 00:05:19+00,3832,534,2005-06-27 20:55:19+00,2,2022-01-29 00:05:19+00
3214,2022-01-29 00:08:26+00,776,142,2005-06-23 02:24:26+00,2,2022-01-29 00:08:26+00
3215,2022-01-29 00:11:32+00,4140,279,2005-06-26 18:42:32+00,1,2022-01-29 00:11:32+00
3216,2022-01-29 00:19:37+00,719,534,2005-06-29 05:45:37+00,2,2022-01-29 00:19:37+00
3217,2022-01-29 00:28:12+00,1027,463,2005-06-25 01:51:12+00,2,2022-01-29 00:28:12+00
3218,2022-01-29 00:38:09+00,1828,117,2005-06-23 01:00:09+00,1,2022-01-29 00:38:09+00
3219,2022-01-29 00:43:26+00,3024,129,2005-06-28 22:50:26+00,2,2022-01-29 00:43:26+00
3220,2022-01-29 00:46:25+00,1880,574,2005-06-26 06:44:25+00,2,2022-01-29 00:46:25+00
3221,2022-01-29 00:49:47+00,245,454,2005-06-25 05:31:47+00,1,2022-01-29 00:49:47+00
3222,2022-01-29 00:50:29+00,4023,501,2005-06-26 23:52:29+00,2,2022-01-29 00:50:29+00
3223,2022-01-29 01:06:45+00,1033,299,2005-06-22 06:16:45+00,2,2022-01-29 01:06:45+00
3224,2022-01-29 01:11:36+00,3318,173,2005-06-23 20:17:36+00,1,2022-01-29 01:11:36+00
3225,2022-01-29 01:16:55+00,1003,448,2005-06-27 04:39:55+00,2,2022-01-29 01:16:55+00
3226,2022-01-29 01:18:14+00,4079,576,2005-06-26 21:32:14+00,2,2022-01-29 01:18:14+00
3227,2022-01-29 01:18:25+00,1156,568,2005-06-26 23:59:25+00,1,2022-01-29 01:18:25+00
3228,2022-01-29 01:20:24+00,2489,535,2005-06-28 23:50:24+00,2,2022-01-29 01:20:24+00
3229,2022-01-29 01:20:41+00,2301,81,2005-06-25 23:39:41+00,1,2022-01-29 01:20:41+00
