rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
1188,2022-01-23 00:04:07+00,246,173,2005-06-19 02:48:07+00,1,2022-01-23 00:04:07+00
1189,2022-01-23 00:04:22+00,142,244,2005-06-24 05:48:22+00,1,2022-01-23 00:04:22+00
1190,2022-01-23 00:05:32+00,2572,370,2005-06-23 01:34:32+00,2,2022-01-23 00:05:32+00
1191,2022-01-23 00:10:35+00,2221,291,2005-06-17 19:36:35+00,2,2022-01-23 00:10:35+00
1192,2022-01-23 00:18:39+00,4134,186,2005-06-19 21:46:39+00,1,2022-01-23 00:18:39+00
1193,2022-01-23 00:24:20+00,4504,561,2005-06-21 01:29:20+00,2,2022-01-23 00:24:20+00
1194,2022-01-23 00:25:08+00,3774,402,2005-06-21 00:16:08+00,2,2022-01-23 00:25:08+00
1195,2022-01-23 00:37:38+00,2272,84,2005-06-17 20:50:38+00,1,2022-01-23 00:37:38+00
1196,2022-01-23 00:38:31+00,994,52,2005-06-18 05:55:31+00,1,2022-01-23 00:38:31+00
1197,2022-01-23 00:42:46+00,3812,349,2005-06-19 23:22:46+00,1,2022-01-23 00:42:46+00
1198,2022-01-23 00:48:58+00,1138,491,2005-06-20 00:07:58+00,2,2022-01-23 00:48:58+00
1199,2022-01-23 00:58:50+00,253,238,2005-06-16 19:30:50+00,2,2022-01-23 00:58:50+00
1200,2022-01-23 00:59:51+00,3329,516,2005-06-21 20:33:51+00,1,2022-01-23 00:59:51+00
1201,2022-01-23 01:06:28+00,2679,209,2005-06-16 20:38:28+00,2,2022-01-23 01:06:28+00
1202,2022-01-23 01:08:04+00,2821,451,2005-06-16 20:56:04+00,1,2022-01-23 01:08:04+00
1203,2022-01-23 01:09:02+00,2223,452,2005-06-20 23:04:02+00,1,2022-01-23 01:09:02+00
1204,2022-01-23 01:21:46+00,2450,249,2005-06-20 06:14:46+00,2,2022-01-23 01:21:46+00
1205,2022-01-23 01:25:56+00,470,340,2005-06-22 22:19:56+00,1,2022-01-23 01:25:56+00
1206,2022-01-23 01:27:07+00,1097,264,2005-06-18 21:46:07+00,2,2022-01-23 01:27:07+00
1207,2022-01-23 01:27:08+00,2277,430,2005-06-19 07:18:08+00,2,2022-01-23 01:27:08+00
1208,2022-01-23 01:30:03+00,750,376,2005-06-17 23:04:03+00,1,2022-01-23 01:30:03+00
1209,2022-01-23 01:31:12+00,1494,146,2005-06-21 06:39:12+00,1,2022-01-23 01:31:12+00
1210,2022-01-23 01:57:51+00,7,345,2005-06-20 00:41:51+00,2,2022-01-23 01:57:51+00
1211,2022-01-23 02:01:20+00,3360,122,2005-06-18 06:52:20+00,2,2022-01-23 02:01:20+00
1212,2022-01-23 02:03:33+00,3611,371,2005-06-17 05:31:33+00,1,2022-01-23 02:03:33+00
1213,2022-01-23 02:14:05+00,3191,94,2005-06-15 20:41:05+00,2,2022-01-23 02:14:05+00
1214,2022-01-23 02:18:40+00,4482,46,2005-06-20 06:32:40+00,1,2022-01-23 02:18:40+00
1215,2022-01-23 02:21:00+00,242,102,2005-06-19 02:39:00+00,1,2022-01-23 02:21:00+00
1216,2022-01-23 02:23:48+00,3973,100,2005-06-18 02:35:48+00,1,2022-01-23 02:23:48+00
1217,2022-01-23 02:24:14+00,600,203,2005-06-18 21:37:14+00,2,2022-01-23 02:24:14+00
1218,2022-01-23 02:24:44+00,239,371,2005-06-21 21:45:44+00,2,2022-01-23 02:24:44+00
1219,2022-01-23 02:25:59+00,3005,330,2005-06-19 23:37:59+00,1,2022-01-23 02:25:59+00
1220,2022-01-23 02:26:15+00,1621,290,2005-06-23 07:17:15+00,1,2022-01-23 02:26:15+00
1221,2022-01-23 02:35:16+00,2124,403,2005-06-18 02:11:16+00,1,2022-01-23 02:35:16+00
1222,2022-01-23 02:38:49+00,2799,168,2005-06-17 21:30:49+00,1,2022-01-23 02:38:49+00
1223,2022-01-23 02:38:53+00,1299,50,2005-06-20 00:00:53+00,2,2022-01-23 02:38:53+00
1224,2022-01-23 02:44:25+00,1572,369,2005-06-17 02:49:25+00,2,2022-01-23 02:44:25+00
1225,2022-01-23 02:45:35+00,1929,434,2005-06-19 01:03:35+00,1,2022-01-23 02:45:35+00
1226,2022-01-23 02:46:10+00,2290,409,2005-06-23 01:00:10+00,1,2022-01-23 02:46:10+00
1227,2022-01-23 02:50:03+00,654,428,2005-06-21 22:48:03+00,2,2022-01-23 02:50:03+00
1228,2022-01-23 02:50:36+00,4473,398,2005-06-17 21:41:36+00,1,2022-01-23 02:50:36+00
1229,2022-01-23 02:53:13+00,2140,468,2005-06-18 03:09:13+00,1,2022-01-23 02:53:13+00
1230,2022-01-23 03:04:09+00,2324,447,2005-06-16 01:21:09+00,1,2022-01-23 03:04:09+00
1231,2022-01-23 03:04:41+00,3003,302,2005-06-20 22:52:41+00,2,2022-01-23 03:04:41+00
1232,2022-01-23 03:18:10+00,2743,391,2005-06-17 05:02:10+00,2,2022-01-23 03:18:10+00
1233,2022-01-23 03:18:37+00,4214,550,2005-06-22 02:36:37+00,1,2022-01-23 03:18:37+00
1234,2022-01-23 03:21:52+00,709,529,2005-06-22 02:25:52+00,1,2022-01-23 03:21:52+00
1235,2022-01-23 03:31:28+00,1000,255,2005-06-22 09:08:28+00,1,2022-01-23 03:31:28+00
1236,2022-01-23 03:34:27+00,3182,66,2005-06-18 07:15:27+00,1,2022-01-23 03:34:27+00
1237,2022-01-23 03:44:10+00,3249,49,2005-06-23 06:00:10+00,2,2022-01-23 03:44:10+00
1238,2022-01-23 03:49:08+00,3534,205,2005-06-19 23:06:08+00,1,2022-01-23 03:49:08+00
1239,2022-01-23 03:53:01+00,3731,444,2005-06-16 06:03:01+00,1,2022-01-23 03:53:01+00
1240,2022-01-23 03:58:07+00,3841,28,2005-06-17 22:56:07+00,1,2022-01-23 03:58:07+00
1241,2022-01-23 03:59:43+00,4377,62,2005-06-24 02:32:43+00,2,2022-01-23 03:59:43+00
1242,2022-01-23 04:05:07+00,821,141,2005-06-22 03:57:07+00,1,2022-01-23 04:05:07+00
1243,2022-01-23 04:07:32+00,2629,107,2005-06-21 07:17:32+00,2,2022-01-23 04:07:32+00
1244,2022-01-23 04:08:40+00,1026,515,2005-06-20 09:41:40+00,1,2022-01-23 04:08:40+00
1245,2022-01-23 04:09:01+00,1314,234,2005-06-22 05:55:01+00,2,2022-01-23 04:09:01+00
1246,2022-01-23 04:11:19+00,431,357,2005-06-21 01:21:19+00,1,2022-01-23 04:11:19+00
1247,2022-01-23 04:16:40+00,4049,287,2005-06-23 10:01:40+00,1,2022-01-23 04:16:40+00
1248,2022-01-23 04:33:52+00,3878,544,2005-06-19 05:56:52+00,2,2022-01-23 04:33:52+00
1249,2022-01-23 04:38:09+00,2120,403,2005-06-22 09:29:09+00,1,2022-01-23 04:38:09+00
1250,2022-01-23 04:55:40+00,4360,38,2005-06-23 02:11:40+00,2,2022-01-23 04:55:40+00
1251,2022-01-23 04:58:55+00,3307,442,2005-06-23 01:45:55+00,2,2022-01-23 04:58:55+00
1252,2022-01-23 05:05:18+00,1147,89,2005-06-24 06:40:18+00,1,2022-01-23 05:05:18+00
1253,2022-01-23 05:06:33+00,3242,498,2005-06-21 03:13:33+00,2,2022-01-23 05:06:33+00
1254,2022-01-23 05:11:16+00,3986,571,2005-06-21 05:40:16+00,2,2022-01-23 05:11:16+00
1255,2022-01-23 05:13:45+00,1433,526,2005-06-16 02:59:45+00,2,2022-01-23 05:13:45+00
1256,2022-01-23 05:13:57+00,1437,470,2005-06-16 05:54:57+00,2,2022-01-23 05:13:57+00
1257,2022-01-23 05:15:36+00,1938,267,2005-06-21 00:04:36+00,2,2022-01-23 05:15:36+00
1258,2022-01-23 05:21:30+00,4530,320,2005-06-18 04:43:30+00,2,2022-01-23 05:21:30+00
1259,2022-01-23 05:37:55+00,4460,570,2005-06-23 03:02:55+00,2,2022-01-23 05:37:55+00
1260,2022-01-23 05:42:25+00,330,586,2005-06-16 09:44:25+00,2,2022-01-23 05:42:25+00
1261,2022-01-23 05:52:57+00,2447,95,2005-06-21 00:47:57+00,2,2022-01-23 05:52:57+00
1262,2022-01-23 05:54:53+00,4495,236,2005-06-22 07:09:53+00,2,2022-01-23 05:54:53+00
1263,2022-01-23 05:56:39+00,4144,540,2005-06-16 10:08:39+00,1,2022-01-23 05:56:39+00
1264,2022-01-23 05:59:39+00,4176,439,2005-06-18 07:10:39+00,2,2022-01-23 05:59:39+00
1265,2022-01-23 06:00:50+00,982,163,2005-06-19 11:27:50+00,1,2022-01-23 06:00:50+00
1266,2022-01-23 06:11:39+00,2230,96,2005-06-21 01:59:39+00,2,2022-01-23 06:11:39+00
1267,2022-01-23 06:21:21+00,4246,509,2005-06-17 07:12:21+00,2,2022-01-23 06:21:21+00
1268,2022-01-23 06:29:30+00,3641,142,2005-06-23 11:36:30+00,1,2022-01-23 06:29:30+00
1269,2022-01-23 06:29:59+00,108,59,2005-06-16 12:26:59+00,2,2022-01-23 06:29:59+00
1270,2022-01-23 06:30:22+00,62,395,2005-06-18 10:31:22+00,2,2022-01-23 06:30:22+00
