rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
4482,2022-02-15 00:01:18+00,3500,511,2005-07-11 00:18:18+00,1,2022-02-15 00:01:18+00
4483,2022-02-15 00:03:12+00,1222,425,2005-07-16 23:20:12+00,1,2022-02-15 00:03:12+00
4484,2022-02-15 00:05:57+00,2867,306,2005-07-15 23:41:57+00,2,2022-02-15 00:05:57+00
4485,2022-02-15 00:07:54+00,2614,130,2005-07-16 02:19:54+00,2,2022-02-15 00:07:54+00
4486,2022-02-15 00:09:09+00,837,197,2005-07-16 22:40:09+00,1,2022-02-15 00:09:09+00
4487,2022-02-15 00:20:22+00,2220,360,2005-07-16 20:23:22+00,2,2022-02-15 00:20:22+00
4488,2022-02-15 00:22:23+00,2108,89,2005-07-13 20:17:23+00,1,2022-02-15 00:22:23+00
4489,2022-02-15 00:23:58+00,4306,259,2005-07-09 00:35:58+00,2,2022-02-15 00:23:58+00
4490,2022-02-15 00:26:32+00,2690,161,2005-07-09 00:13:32+00,1,2022-02-15 00:26:32+00
4491,2022-02-15 00:30:46+00,1168,413,2005-07-11 02:12:46+00,1,2022-02-15 00:30:46+00
4492,2022-02-15 00:32:04+00,1152,247,2005-07-10 21:11:04+00,1,2022-02-15 00:32:04+00
4493,2022-02-15 00:40:24+00,1369,167,2005-07-09 01:17:24+00,2,2022-02-15 00:40:24+00
4494,2022-02-15 00:42:45+00,1655,349,2005-07-16 21:29:45+00,2,2022-02-15 00:42:45+00
4495,2022-02-15 00:43:46+00,3515,404,2005-07-10 06:38:46+00,1,2022-02-15 00:43:46+00
4496,2022-02-15 00:44:19+00,150,578,2005-07-08 19:34:19+00,2,2022-02-15 00:44:19+00
4497,2022-02-15 00:51:32+00,1995,142,2005-07-15 21:56:32+00,1,2022-02-15 00:51:32+00
4498,2022-02-15 01:07:50+00,4299,43,2005-07-12 22:54:50+00,2,2022-02-15 01:07:50+00
4499,2022-02-15 01:08:48+00,851,199,2005-07-10 06:06:48+00,2,2022-02-15 01:08:48+00
4500,2022-02-15 01:10:01+00,398,462,2005-07-15 04:49:01+00,2,2022-02-15 01:10:01+00
4501,2022-02-15 01:12:00+00,1412,262,2005-07-10 01:16:00+00,2,2022-02-15 01:12:00+00
4502,2022-02-15 01:12:04+00,225,470,2005-07-15 01:19:04+00,2,2022-02-15 01:12:04+00
4503,2022-02-15 01:17:12+00,1503,8,2005-07-13 07:12:12+00,1,2022-02-15 01:17:12+00
