payment_id,customer_id,staff_id,rental_id,amount,payment_date
17209,268,2,1551,3.99,2022-01-24 00:29:41.996577+00
17222,271,2,1852,2.99,2022-01-24 23:06:46.996577+00
17223,272,2,1604,4.99,2022-01-24 04:42:51.996577+00
17227,273,2,1747,6.99,2022-01-24 15:21:59.996577+00
17228,273,2,1765,4.99,2022-01-24 16:24:36.996577+00
17233,275,2,1797,3.99,2022-01-24 18:41:29.996577+00
17241,277,2,1717,2.99,2022-01-24 13:15:42.996577+00
17265,283,1,1749,0.99,2022-01-24 15:24:26.996577+00
17266,283,2,1796,2.99,2022-01-24 18:39:09.996577+00
17276,286,1,1690,8.99,2022-01-24 10:52:44.996577+00
17279,287,2,1642,2.99,2022-01-24 07:22:41.996577+00
17301,293,1,1589,9.99,2022-01-24 03:26:29.996577+00
17302,293,1,1829,5.99,2022-01-24 20:42:47.996577+00
17303,293,2,1860,4.99,2022-01-24 23:45:38.996577+00
17319,296,2,1659,4.99,2022-01-24 08:40:12.996577+00
17331,299,1,1650,8.99,2022-01-24 07:51:46.996577+00
17340,301,1,1853,0.99,2022-01-24 23:08:20.996577+00
17352,305,1,1574,4.99,2022-01-24 02:08:22.996577+00
17369,309,1,1837,4.99,2022-01-24 21:44:41.996577+00
17379,311,1,1622,4.99,2022-01-24 06:01:44.996577+00
17387,314,1,1598,3.99,2022-01-24 04:31:05.996577+00
17388,314,1,1624,2.99,2022-01-24 06:17:23.996577+00
17389,315,1,1701,2.99,2022-01-24 11:47:14.996577+00
17404,319,1,1632,2.99,2022-01-24 06:32:08.996577+00
17412,320,2,1567,1.99,2022-01-24 01:41:56.996577+00
17415,321,2,1750,5.99,2022-01-24 15:26:02.996577+00
17418,322,1,1588,8.99,2022-01-24 03:21:47.996577+00
17425,323,2,1786,2.99,2022-01-24 17:59:20.996577+00
17427,324,1,1740,0.99,2022-01-24 14:57:26.996577+00
17437,327,2,1577,3.99,2022-01-24 02:31:54.996577+00
17442,328,2,1670,2.99,2022-01-24 08:54:59.996577+00
17464,333,1,1667,2.99,2022-01-24 08:47:25.996577+00
17483,338,1,1807,5.99,2022-01-24 19:27:25.996577+00
17491,339,2,1629,4.99,2022-01-24 06:22:13.996577+00
17495,340,1,1697,3.99,2022-01-24 11:23:46.996577+00
17504,341,1,1778,1.99,2022-01-24 17:23:14.996577+00
17505,341,1,1849,7.99,2022-01-24 22:41:45.996577+00
17512,343,2,1547,4.99,2022-01-24 00:10:50.996577+00
17513,343,1,1564,6.99,2022-01-24 01:15:33.996577+00
17521,344,1,1731,0.99,2022-01-24 14:00:38.996577+00
17524,345,2,1550,0.99,2022-01-24 00:27:01.996577+00
17529,347,2,1711,8.99,2022-01-24 12:40:18.996577+00
17534,348,1,1654,2.99,2022-01-24 08:11:14.996577+00
17545,351,2,1792,5.99,2022-01-24 18:33:16.996577+00
17549,352,1,1649,4.99,2022-01-24 07:48:59.996577+00
17550,352,1,1678,4.99,2022-01-24 09:36:54.996577+00
17551,352,1,1780,4.99,2022-01-24 17:40:11.996577+00
17561,355,1,1612,2.99,2022-01-24 05:20:31.996577+00
17566,357,1,1788,1.99,2022-01-24 18:15:44.996577+00
17576,359,2,1770,1.99,2022-01-24 16:36:21.996577+00
17589,362,1,1615,2.99,2022-01-24 05:28:54.996577+00
17593,363,2,1569,4.99,2022-01-24 01:47:35.996577+00
17594,363,1,1847,4.99,2022-01-24 22:33:48.996577+00
17597,364,1,1722,2.99,2022-01-24 13:41:18.996577+00
17603,365,1,1578,6.99,2022-01-24 02:36:42.996577+00
17620,371,1,1573,6.99,2022-01-24 02:00:05.996577+00
17621,371,2,1675,5.99,2022-01-24 09:33:13.996577+00
17630,374,1,1548,1.99,2022-01-24 00:11:59.996577+00
17644,378,2,1623,4.99,2022-01-24 06:17:16.996577+00
17645,378,1,1662,5.99,2022-01-24 08:42:01.996577+00
17669,383,1,1831,7.99,2022-01-24 20:50:43.996577+00
17682,385,1,1746,2.99,2022-01-24 15:09:45.996577+00
17685,386,2,1585,3.99,2022-01-24 03:19:39.996577+00
17686,386,1,1608,2.99,2022-01-24 04:57:23.996577+00
17687,386,2,1819,5.99,2022-01-24 20:01:16.996577+00
17701,389,1,1763,4.99,2022-01-24 16:19:27.996577+00
17705,390,2,1730,2.99,2022-01-24 13:58:27.996577+00
17715,392,2,1764,2.99,2022-01-24 16:20:20.996577+00
17718,393,1,1611,6.99,2022-01-24 05:10:01.996577+00
17725,395,1,1562,0.99,2022-01-24 01:14:53.996577+00
17726,395,2,1603,0.99,2022-01-24 04:42:29.996577+00
17733,397,1,1769,5.99,2022-01-24 16:36:14.996577+00
17753,404,2,1840,4.99,2022-01-24 22:08:00.996577+00
17769,407,1,1698,2.99,2022-01-24 11:33:08.996577+00
17795,416,2,1553,0.99,2022-01-24 00:31:10.996577+00
17796,416,2,1596,2.99,2022-01-24 03:59:24.996577+00
17797,416,2,1771,0.99,2022-01-24 16:40:43.996577+00
