rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
14143,2022-03-31 01:10:32+00,2549,146,2005-08-23 22:50:32+00,1,2022-03-31 01:10:32+00
14144,2022-03-31 01:10:57+00,2366,46,2005-08-28 00:02:57+00,1,2022-03-31 01:10:57+00
14145,2022-03-31 01:11:38+00,150,314,2005-08-22 21:19:38+00,2,2022-03-31 01:11:38+00
14146,2022-03-31 01:13:31+00,2151,192,2005-08-24 21:47:31+00,2,2022-03-31 01:13:31+00
14147,2022-03-31 01:14:03+00,1476,366,2005-08-27 21:38:03+00,1,2022-03-31 01:14:03+00
14148,2022-03-31 01:17:49+00,1605,528,2005-08-21 23:12:49+00,1,2022-03-31 01:17:49+00
14149,2022-03-31 01:22:47+00,3371,518,2005-08-24 01:36:47+00,1,2022-03-31 01:22:47+00
14251,2022-03-31 04:42:20+00,139,486,2005-08-26 05:20:20+00,2,2022-03-31 04:42:20+00
14252,2022-03-31 04:44:07+00,2660,13,2005-08-29 07:53:07+00,1,2022-03-31 04:44:07+00
14253,2022-03-31 04:47:52+00,4246,456,2005-08-25 03:28:52+00,1,2022-03-31 04:47:52+00
14358,2022-03-31 08:14:28+00,861,112,2005-08-24 04:05:28+00,1,2022-03-31 08:14:28+00
14359,2022-03-31 08:16:19+00,1841,401,2005-08-22 08:28:19+00,1,2022-03-31 08:16:19+00
14360,2022-03-31 08:16:40+00,2677,246,2005-08-29 10:43:40+00,2,2022-03-31 08:16:40+00
14362,2022-03-31 08:19:49+00,1992,312,2005-08-26 10:06:49+00,1,2022-03-31 08:19:49+00
14466,2022-03-31 12:03:13+00,923,442,2005-08-22 14:19:13+00,2,2022-03-31 12:03:13+00
14467,2022-03-31 12:03:33+00,1498,522,2005-08-28 14:28:33+00,1,2022-03-31 12:03:33+00
14468,2022-03-31 12:07:10+00,4168,224,2005-08-30 18:05:10+00,2,2022-03-31 12:07:10+00
14469,2022-03-31 12:07:24+00,1957,554,2005-08-24 09:37:24+00,1,2022-03-31 12:07:24+00
14574,2022-03-31 15:50:34+00,1611,62,2005-08-26 13:24:34+00,2,2022-03-31 15:50:34+00
14575,2022-03-31 15:51:34+00,3752,159,2005-08-30 19:13:34+00,2,2022-03-31 15:51:34+00
14576,2022-03-31 15:52:03+00,1189,45,2005-08-28 18:43:03+00,2,2022-03-31 15:52:03+00
14681,2022-03-31 19:25:13+00,1083,212,2005-08-30 18:48:13+00,1,2022-03-31 19:25:13+00
14682,2022-03-31 19:25:57+00,2974,314,2005-08-27 23:42:57+00,2,2022-03-31 19:25:57+00
14683,2022-03-31 19:27:44+00,3850,342,2005-08-29 15:54:44+00,1,2022-03-31 19:27:44+00
14684,2022-03-31 19:28:26+00,3593,369,2005-08-28 18:01:26+00,2,2022-03-31 19:28:26+00
14788,2022-03-31 23:27:59+00,1917,139,2005-08-29 22:54:59+00,2,2022-03-31 23:27:59+00
14112,2022-03-31 00:00:46+00,734,141,2005-08-27 02:46:46+00,1,2022-03-31 00:00:46+00
14113,2022-03-31 00:03:30+00,931,288,2005-08-23 05:46:30+00,2,2022-03-31 00:03:30+00
14114,2022-03-31 00:07:11+00,2270,8,2005-08-24 19:33:11+00,1,2022-03-31 00:07:11+00
14115,2022-03-31 00:10:29+00,1945,257,2005-08-24 00:21:29+00,1,2022-03-31 00:10:29+00
14116,2022-03-31 00:11:17+00,2356,142,2005-08-24 22:45:17+00,2,2022-03-31 00:11:17+00
14117,2022-03-31 00:11:59+00,573,493,2005-08-22 05:56:59+00,1,2022-03-31 00:11:59+00
14118,2022-03-31 00:13:37+00,2605,337,2005-08-28 01:35:37+00,2,2022-03-31 00:13:37+00
14119,2022-03-31 00:15:59+00,129,53,2005-08-27 22:36:59+00,2,2022-03-31 00:15:59+00
14120,2022-03-31 00:25:00+00,4069,302,2005-08-24 22:21:00+00,2,2022-03-31 00:25:00+00
14121,2022-03-31 00:26:33+00,4207,417,2005-08-28 21:47:33+00,2,2022-03-31 00:26:33+00
14122,2022-03-31 00:29:01+00,3955,86,2005-08-27 04:31:01+00,1,2022-03-31 00:29:01+00
14123,2022-03-31 00:31:25+00,143,66,2005-08-23 01:32:25+00,1,2022-03-31 00:31:25+00
14124,2022-03-31 00:31:51+00,311,35,2005-08-24 21:20:51+00,2,2022-03-31 00:31:51+00
14125,2022-03-31 00:32:16+00,2174,265,2005-08-25 23:09:16+00,1,2022-03-31 00:32:16+00
14126,2022-03-31 00:32:17+00,2738,215,2005-08-23 00:02:17+00,1,2022-03-31 00:32:17+00
14127,2022-03-31 00:33:32+00,4532,550,2005-08-22 01:47:32+00,2,2022-03-31 00:33:32+00
14128,2022-03-31 00:35:58+00,2594,81,2005-08-21 20:23:58+00,2,2022-03-31 00:35:58+00
14129,2022-03-31 00:42:15+00,3572,362,2005-08-23 19:04:15+00,2,2022-03-31 00:42:15+00
14130,2022-03-31 00:43:11+00,3859,352,2005-08-27 20:16:11+00,2,2022-03-31 00:43:11+00
14131,2022-03-31 00:43:40+00,4382,267,2005-08-29 01:00:40+00,2,2022-03-31 00:43:40+00
14132,2022-03-31 00:43:58+00,3806,91,2005-08-26 19:16:58+00,2,2022-03-31 00:43:58+00
14133,2022-03-31 00:44:14+00,2463,453,2005-08-30 01:19:14+00,2,2022-03-31 00:44:14+00
14134,2022-03-31 00:45:54+00,2159,497,2005-08-24 00:36:54+00,1,2022-03-31 00:45:54+00
14135,2022-03-31 00:53:54+00,347,59,2005-08-27 04:57:54+00,1,2022-03-31 00:53:54+00
14136,2022-03-31 00:57:26+00,268,135,2005-08-28 00:11:26+00,1,2022-03-31 00:57:26+00
14138,2022-03-31 00:59:37+00,1238,121,2005-08-30 00:17:37+00,2,2022-03-31 00:59:37+00
14139,2022-03-31 01:04:33+00,2280,561,2005-08-22 03:16:33+00,2,2022-03-31 01:04:33+00
