payment_id,customer_id,staff_id,rental_id,amount,payment_date
16050,269,2,7,1.99,2022-01-01 21:40:19.996577+00
16156,316,1,16,4.99,2022-01-01 23:11:37.996577+00
16161,319,1,15,9.99,2022-01-01 23:07:48.996577+00
16185,333,1,4,4.99,2022-01-01 21:33:07.996577+00
16186,334,1,13,6.99,2022-01-01 22:51:21.996577+00
16297,399,2,10,5.99,2022-01-01 22:30:47.996577+00
16315,408,2,3,3.99,2022-01-01 21:32:05.996577+00
16384,446,2,14,0.99,2022-01-01 22:59:41.996577+00
16404,456,2,19,4.99,2022-01-01 23:45:50.996577+00
16406,459,2,2,2.99,2022-01-01 21:22:59.996577+00
16579,549,1,6,0.99,2022-01-01 21:36:33.996577+00
16623,575,1,17,2.99,2022-01-01 23:35:02.996577+00
16716,19,2,18,0.99,2022-01-01 23:39:13.996577+00
16933,126,1,9,4.99,2022-01-01 22:29:06.996577+00
16940,130,1,1,2.99,2022-01-01 21:21:56.996577+00
16958,142,2,11,8.99,2022-01-01 22:37:28.996577+00
17097,222,1,5,6.99,2022-01-01 21:33:47.996577+00
17126,239,2,8,4.99,2022-01-01 22:00:12.996577+00
17193,261,1,12,4.99,2022-01-01 22:47:53.996577+00
