rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
845,2022-01-07 00:17:25+00,2001,72,2005-06-07 01:00:25+00,1,2022-01-07 00:17:25+00
846,2022-01-07 00:17:45+00,938,49,2005-05-31 23:56:45+00,2,2022-01-07 00:17:45+00
847,2022-01-07 00:18:15+00,4387,380,2005-06-06 19:20:15+00,2,2022-01-07 00:18:15+00
848,2022-01-07 00:19:53+00,1363,436,2005-06-05 22:40:53+00,1,2022-01-07 00:19:53+00
849,2022-01-07 00:23:07+00,2424,449,2005-06-07 00:50:07+00,1,2022-01-07 00:23:07+00
850,2022-01-07 00:35:12+00,2390,517,2005-05-31 00:51:12+00,1,2022-01-07 00:35:12+00
851,2022-01-07 00:35:15+00,2780,530,2005-06-06 06:27:15+00,1,2022-01-07 00:35:15+00
852,2022-01-07 00:36:57+00,1622,549,2005-06-01 21:44:57+00,1,2022-01-07 00:36:57+00
853,2022-01-07 00:43:31+00,3693,122,2005-06-01 01:05:31+00,1,2022-01-07 00:43:31+00
854,2022-01-07 00:56:11+00,921,369,2005-06-01 05:34:11+00,2,2022-01-07 00:56:11+00
855,2022-01-07 01:00:28+00,2527,406,2005-06-03 19:16:28+00,2,2022-01-07 01:00:28+00
856,2022-01-07 01:01:21+00,3969,53,2005-06-07 02:25:21+00,1,2022-01-07 01:01:21+00
857,2022-01-07 01:01:23+00,2569,204,2005-06-02 05:07:23+00,2,2022-01-07 01:01:23+00
858,2022-01-07 01:10:32+00,1258,358,2005-06-01 03:42:32+00,1,2022-01-07 01:10:32+00
859,2022-01-07 01:36:20+00,3032,79,2005-06-02 06:49:20+00,2,2022-01-07 01:36:20+00
860,2022-01-07 01:45:16+00,578,276,2005-06-08 06:28:16+00,1,2022-01-07 01:45:16+00
861,2022-01-07 01:48:32+00,3711,502,2005-06-06 04:43:32+00,1,2022-01-07 01:48:32+00
862,2022-01-07 02:09:11+00,1186,328,2005-06-03 20:27:11+00,1,2022-01-07 02:09:11+00
863,2022-01-07 02:14:59+00,3999,379,2005-06-05 03:34:59+00,2,2022-01-07 02:14:59+00
864,2022-01-07 02:27:17+00,2777,544,2005-06-06 07:28:17+00,1,2022-01-07 02:27:17+00
865,2022-01-07 02:39:44+00,3183,154,2005-06-07 07:10:44+00,2,2022-01-07 02:39:44+00
866,2022-01-07 02:43:54+00,2867,8,2005-06-08 03:28:54+00,1,2022-01-07 02:43:54+00
867,2022-01-07 02:54:43+00,3389,99,2005-06-01 21:59:43+00,1,2022-01-07 02:54:43+00
868,2022-01-07 03:19:55+00,3604,28,2005-05-31 01:28:55+00,1,2022-01-07 03:19:55+00
869,2022-01-07 03:22:06+00,3399,296,2005-06-03 08:18:06+00,2,2022-01-07 03:22:06+00
870,2022-01-07 03:25:47+00,2903,391,2005-06-06 03:32:47+00,1,2022-01-07 03:25:47+00
871,2022-01-07 04:01:30+00,4573,303,2005-06-04 05:22:30+00,2,2022-01-07 04:01:30+00
872,2022-01-07 04:03:04+00,3904,548,2005-06-06 09:35:04+00,1,2022-01-07 04:03:04+00
873,2022-01-07 04:15:20+00,4568,375,2005-06-06 23:49:20+00,2,2022-01-07 04:15:20+00
874,2022-01-07 04:36:21+00,363,52,2005-06-01 08:32:21+00,1,2022-01-07 04:36:21+00
875,2022-01-07 04:38:24+00,1428,326,2005-06-05 23:34:24+00,2,2022-01-07 04:38:24+00
876,2022-01-07 04:41:22+00,1471,339,2005-06-07 08:06:22+00,2,2022-01-07 04:41:22+00
877,2022-01-07 04:48:59+00,886,9,2005-06-02 08:30:59+00,1,2022-01-07 04:48:59+00
878,2022-01-07 04:49:13+00,4265,323,2005-06-07 03:35:13+00,1,2022-01-07 04:49:13+00
879,2022-01-07 04:49:42+00,4021,482,2005-06-05 00:45:42+00,2,2022-01-07 04:49:42+00
880,2022-01-07 05:12:33+00,1819,460,2005-06-02 03:35:33+00,2,2022-01-07 05:12:33+00
881,2022-01-07 05:15:36+00,602,242,2005-06-02 09:21:36+00,1,2022-01-07 05:15:36+00
882,2022-01-07 05:16:06+00,3841,477,2005-06-02 10:57:06+00,1,2022-01-07 05:16:06+00
883,2022-01-07 05:21:05+00,2271,399,2005-06-07 03:50:05+00,2,2022-01-07 05:21:05+00
884,2022-01-07 05:41:32+00,4079,17,2005-05-31 06:39:32+00,1,2022-01-07 05:41:32+00
885,2022-01-07 05:54:28+00,646,62,2005-06-03 06:03:28+00,2,2022-01-07 05:54:28+00
886,2022-01-07 05:54:51+00,4356,393,2005-06-01 05:04:51+00,2,2022-01-07 05:54:51+00
887,2022-01-07 06:10:00+00,2727,16,2005-06-01 05:48:00+00,2,2022-01-07 06:10:00+00
888,2022-01-07 06:13:14+00,387,128,2005-06-06 08:50:14+00,1,2022-01-07 06:13:14+00
889,2022-01-07 06:14:53+00,1299,114,2005-05-31 06:56:53+00,2,2022-01-07 06:14:53+00
890,2022-01-07 06:43:04+00,1464,349,2005-06-01 10:26:04+00,1,2022-01-07 06:43:04+00
891,2022-01-07 06:43:12+00,2611,391,2005-06-08 08:21:12+00,1,2022-01-07 06:43:12+00
892,2022-01-07 07:02:56+00,471,274,2005-06-05 11:51:56+00,1,2022-01-07 07:02:56+00
893,2022-01-07 07:06:59+00,3260,502,2005-06-07 07:23:59+00,2,2022-01-07 07:06:59+00
894,2022-01-07 07:31:31+00,1118,400,2005-06-07 11:39:31+00,1,2022-01-07 07:31:31+00
895,2022-01-07 07:50:43+00,2744,192,2005-06-05 09:58:43+00,1,2022-01-07 07:50:43+00
896,2022-01-07 08:03:52+00,2817,207,2005-06-05 06:37:52+00,2,2022-01-07 08:03:52+00
897,2022-01-07 08:10:01+00,1334,432,2005-06-08 02:43:01+00,1,2022-01-07 08:10:01+00
898,2022-01-07 08:26:19+00,3497,384,2005-06-01 09:45:19+00,2,2022-01-07 08:26:19+00
899,2022-01-07 08:29:30+00,1096,156,2005-06-06 11:39:30+00,2,2022-01-07 08:29:30+00
900,2022-01-07 08:38:41+00,3543,586,2005-06-07 10:54:41+00,1,2022-01-07 08:38:41+00
901,2022-01-07 08:40:40+00,760,259,2005-06-02 09:32:40+00,1,2022-01-07 08:40:40+00
902,2022-01-07 08:53:36+00,1514,561,2005-06-07 11:10:36+00,1,2022-01-07 08:53:36+00
903,2022-01-07 09:11:29+00,2423,197,2005-06-03 08:33:29+00,1,2022-01-07 09:11:29+00
904,2022-01-07 09:19:42+00,2466,44,2005-06-05 03:58:42+00,2,2022-01-07 09:19:42+00
905,2022-01-07 09:25:00+00,4372,50,2005-06-06 05:23:00+00,1,2022-01-07 09:25:00+00
906,2022-01-07 09:30:38+00,1862,549,2005-06-07 05:44:38+00,2,2022-01-07 09:30:38+00
907,2022-01-07 09:37:27+00,3320,506,2005-06-02 08:51:27+00,1,2022-01-07 09:37:27+00
908,2022-01-07 09:38:37+00,4427,85,2005-06-03 08:56:37+00,1,2022-01-07 09:38:37+00
909,2022-01-07 09:43:38+00,3775,486,2005-06-08 11:07:38+00,1,2022-01-07 09:43:38+00
910,2022-01-07 09:46:16+00,2601,374,2005-06-04 12:32:16+00,1,2022-01-07 09:46:16+00
911,2022-01-07 09:50:22+00,1404,366,2005-06-07 11:26:22+00,2,2022-01-07 09:50:22+00
912,2022-01-07 09:58:33+00,3200,390,2005-05-31 08:31:33+00,2,2022-01-07 09:58:33+00
913,2022-01-07 10:04:58+00,3213,369,2005-06-07 12:22:58+00,2,2022-01-07 10:04:58+00
914,2022-01-07 10:06:00+00,1393,596,2005-06-04 05:07:00+00,2,2022-01-07 10:06:00+00
915,2022-01-07 10:20:27+00,1859,115,2005-06-02 10:55:27+00,1,2022-01-07 10:20:27+00
916,2022-01-07 10:25:01+00,1290,6,2005-05-31 08:06:01+00,1,2022-01-07 10:25:01+00
917,2022-01-07 10:27:06+00,3629,385,2005-06-02 07:31:06+00,1,2022-01-07 10:27:06+00
918,2022-01-07 10:32:24+00,818,197,2005-05-31 06:55:24+00,2,2022-01-07 10:32:24+00
919,2022-01-07 10:35:06+00,4052,374,2005-06-02 12:16:06+00,2,2022-01-07 10:35:06+00
920,2022-01-07 10:44:01+00,3860,584,2005-06-02 07:19:01+00,2,2022-01-07 10:44:01+00
921,2022-01-07 10:53:09+00,1827,508,2005-06-03 09:00:09+00,2,2022-01-07 10:53:09+00
922,2022-01-07 10:55:55+00,2442,550,2005-06-08 09:12:55+00,2,2022-01-07 10:55:55+00
923,2022-01-07 10:58:50+00,1884,37,2005-06-05 08:57:50+00,1,2022-01-07 10:58:50+00
924,2022-01-07 11:10:59+00,3279,293,2005-06-04 16:28:59+00,1,2022-01-07 11:10:59+00
925,2022-01-07 11:13:52+00,3203,137,2005-06-02 13:41:52+00,2,2022-01-07 11:13:52+00
926,2022-01-07 11:15:54+00,4327,76,2005-06-01 07:53:54+00,2,2022-01-07 11:15:54+00
927,2022-01-07 11:16:40+00,1158,167,2005-05-31 15:20:40+00,2,2022-01-07 11:16:40+00
928,2022-01-07 11:27:14+00,246,79,2005-06-05 12:56:14+00,2,2022-01-07 11:27:14+00
929,2022-01-07 11:32:39+00,4296,536,2005-06-06 11:17:39+00,1,2022-01-07 11:32:39+00
930,2022-01-07 11:44:57+00,2835,141,2005-06-04 09:53:57+00,2,2022-01-07 11:44:57+00
931,2022-01-07 11:53:01+00,3384,421,2005-05-31 13:28:01+00,1,2022-01-07 11:53:01+00
932,2022-01-07 11:55:36+00,719,198,2005-05-31 09:30:36+00,2,2022-01-07 11:55:36+00
933,2022-01-07 12:08:45+00,3672,66,2005-06-01 17:56:45+00,1,2022-01-07 12:08:45+00
934,2022-01-07 12:24:46+00,3595,60,2005-06-08 15:44:46+00,2,2022-01-07 12:24:46+00
935,2022-01-07 12:29:36+00,2421,256,2005-06-02 10:08:36+00,1,2022-01-07 12:29:36+00
936,2022-01-07 12:52:49+00,901,469,2005-06-07 15:56:49+00,1,2022-01-07 12:52:49+00
937,2022-01-07 13:47:31+00,1054,304,2005-06-05 08:53:31+00,2,2022-01-07 13:47:31+00
938,2022-01-07 13:47:31+00,1521,46,2005-06-04 09:10:31+00,2,2022-01-07 13:47:31+00
939,2022-01-07 13:49:34+00,1314,367,2005-06-01 18:00:34+00,1,2022-01-07 13:49:34+00
940,2022-01-07 14:01:02+00,1278,534,2005-06-01 17:26:02+00,1,2022-01-07 14:01:02+00
941,2022-01-07 14:02:25+00,3630,562,2005-06-01 16:19:25+00,1,2022-01-07 14:02:25+00
942,2022-01-07 14:05:47+00,4279,473,2005-06-08 14:59:47+00,2,2022-01-07 14:05:47+00
943,2022-01-07 14:20:19+00,3737,57,2005-06-06 17:53:19+00,1,2022-01-07 14:20:19+00
944,2022-01-07 14:26:24+00,151,131,2005-06-07 17:09:24+00,2,2022-01-07 14:26:24+00
945,2022-01-07 14:33:17+00,1441,357,2005-06-02 14:02:17+00,2,2022-01-07 14:33:17+00
946,2022-01-07 14:35:08+00,1264,486,2005-06-08 10:38:08+00,1,2022-01-07 14:35:08+00
947,2022-01-07 14:36:57+00,4478,62,2005-06-04 17:48:57+00,1,2022-01-07 14:36:57+00
948,2022-01-07 14:44:27+00,585,245,2005-06-08 16:30:27+00,2,2022-01-07 14:44:27+00
949,2022-01-07 14:50:39+00,2202,368,2005-06-03 13:25:39+00,1,2022-01-07 14:50:39+00
950,2022-01-07 15:06:08+00,491,83,2005-06-01 10:43:08+00,1,2022-01-07 15:06:08+00
951,2022-01-07 15:10:35+00,1395,59,2005-05-31 18:01:35+00,2,2022-01-07 15:10:35+00
952,2022-01-07 15:28:07+00,4389,311,2005-06-02 15:12:07+00,2,2022-01-07 15:28:07+00
953,2022-01-07 15:34:02+00,2194,210,2005-05-31 19:34:02+00,1,2022-01-07 15:34:02+00
954,2022-01-07 15:57:29+00,1231,297,2005-06-08 12:30:29+00,2,2022-01-07 15:57:29+00
955,2022-01-07 15:59:03+00,4140,301,2005-05-31 10:58:03+00,2,2022-01-07 15:59:03+00
956,2022-01-07 16:30:28+00,647,296,2005-06-07 12:54:28+00,2,2022-01-07 16:30:28+00
957,2022-01-07 16:53:29+00,4428,440,2005-06-03 14:31:29+00,2,2022-01-07 16:53:29+00
958,2022-01-07 16:58:03+00,548,186,2005-06-01 18:17:03+00,2,2022-01-07 16:58:03+00
959,2022-01-07 17:07:00+00,3108,535,2005-06-02 13:37:00+00,2,2022-01-07 17:07:00+00
960,2022-01-07 17:13:23+00,1966,445,2005-06-03 23:12:23+00,2,2022-01-07 17:13:23+00
961,2022-01-07 17:16:44+00,3293,588,2005-06-04 22:40:44+00,2,2022-01-07 17:16:44+00
962,2022-01-07 17:45:17+00,4535,520,2005-06-05 21:47:17+00,1,2022-01-07 17:45:17+00
963,2022-01-07 17:52:53+00,1921,225,2005-06-07 15:19:53+00,2,2022-01-07 17:52:53+00
964,2022-01-07 17:53:21+00,657,287,2005-06-04 21:32:21+00,2,2022-01-07 17:53:21+00
965,2022-01-07 18:00:14+00,3363,502,2005-05-31 16:10:14+00,2,2022-01-07 18:00:14+00
966,2022-01-07 18:00:37+00,1294,496,2005-05-31 22:51:37+00,1,2022-01-07 18:00:37+00
967,2022-01-07 18:12:06+00,1954,330,2005-06-08 23:02:06+00,2,2022-01-07 18:12:06+00
968,2022-01-07 18:20:03+00,119,576,2005-05-31 17:17:03+00,2,2022-01-07 18:20:03+00
969,2022-01-07 18:23:48+00,443,551,2005-05-31 20:14:48+00,1,2022-01-07 18:23:48+00
970,2022-01-07 18:50:28+00,1520,307,2005-06-09 00:19:28+00,1,2022-01-07 18:50:28+00
971,2022-01-07 19:10:52+00,2911,561,2005-06-06 19:47:52+00,1,2022-01-07 19:10:52+00
972,2022-01-07 19:21:07+00,2,411,2005-06-05 23:36:07+00,1,2022-01-07 19:21:07+00
973,2022-01-07 19:27:45+00,1914,473,2005-06-08 21:47:45+00,2,2022-01-07 19:27:45+00
974,2022-01-07 19:28:42+00,2617,596,2005-06-08 22:45:42+00,2,2022-01-07 19:28:42+00
975,2022-01-07 20:07:15+00,3109,7,2005-06-03 00:48:15+00,2,2022-01-07 20:07:15+00
976,2022-01-07 20:11:19+00,2290,581,2005-06-06 01:16:19+00,2,2022-01-07 20:11:19+00
977,2022-01-07 20:22:26+00,2029,394,2005-06-04 21:32:26+00,2,2022-01-07 20:22:26+00
978,2022-01-07 20:30:52+00,407,154,2005-06-07 15:22:52+00,1,2022-01-07 20:30:52+00
979,2022-01-07 20:37:11+00,3917,279,2005-06-07 23:24:11+00,2,2022-01-07 20:37:11+00
980,2022-01-07 20:45:19+00,4169,273,2005-06-01 19:32:19+00,1,2022-01-07 20:45:19+00
981,2022-01-07 20:52:42+00,2913,326,2005-06-01 02:15:42+00,2,2022-01-07 20:52:42+00
982,2022-01-07 21:15:24+00,3560,524,2005-06-02 15:18:24+00,1,2022-01-07 21:15:24+00
