payment_id,customer_id,staff_id,rental_id,amount,payment_date
16055,269,2,1099,2.99,2022-01-08 12:23:14.996577+00
16057,270,1,1040,4.99,2022-01-08 04:03:42.996577+00
16058,271,1,1096,8.99,2022-01-08 11:59:15.996577+00
16061,272,1,1041,6.99,2022-01-08 04:14:49.996577+00
16062,272,1,1072,0.99,2022-01-08 08:21:16.996577+00
16075,278,1,1092,4.99,2022-01-08 10:44:23.996577+00
16077,279,2,1019,0.99,2022-01-08 01:33:33.996577+00
16078,280,1,1014,4.99,2022-01-08 01:07:42.996577+00
16086,284,1,1145,6.99,2022-01-08 18:42:11.996577+00
16098,291,1,1012,2.99,2022-01-08 00:46:31.996577+00
16102,293,2,1034,8.99,2022-01-08 03:22:06.996577+00
16116,300,1,1111,4.99,2022-01-08 13:52:45.996577+00
16124,303,2,1050,4.99,2022-01-08 05:29:53.996577+00
16143,311,2,1128,6.99,2022-01-08 16:17:52.996577+00
16146,312,2,1049,4.99,2022-01-08 05:25:30.996577+00
16147,312,2,1079,6.99,2022-01-08 09:16:43.996577+00
16158,316,1,1065,1.99,2022-01-08 07:23:22.996577+00
16176,326,2,1149,3.99,2022-01-08 19:31:43.996577+00
16206,351,1,1137,1.99,2022-01-08 17:48:40.996577+00
16208,353,2,1103,6.99,2022-01-08 12:52:44.996577+00
16212,355,1,1110,3.99,2022-01-08 13:51:17.996577+00
16213,356,2,1088,4.99,2022-01-08 10:03:39.996577+00
16224,361,2,1120,4.99,2022-01-08 15:05:40.996577+00
16225,362,2,1035,4.99,2022-01-08 03:29:35.996577+00
16232,367,1,1089,2.99,2022-01-08 10:06:55.996577+00
16272,384,2,1013,2.99,2022-01-08 01:05:26.996577+00
16274,385,2,1038,4.99,2022-01-08 03:52:13.996577+00
16279,387,1,1127,3.99,2022-01-08 16:14:15.996577+00
16310,404,2,1081,5.99,2022-01-08 09:24:58.996577+00
16324,412,2,1043,3.99,2022-01-08 04:40:06.996577+00
16332,416,2,1031,2.99,2022-01-08 02:51:27.996577+00
16342,425,2,1098,5.99,2022-01-08 12:20:14.996577+00
16353,431,2,1126,2.99,2022-01-08 15:56:11.996577+00
16369,438,2,1036,0.99,2022-01-08 03:49:36.996577+00
16370,438,1,1138,6.99,2022-01-08 17:58:53.996577+00
16379,443,2,1068,4.99,2022-01-08 08:00:41.996577+00
16390,448,2,1123,2.99,2022-01-08 15:17:09.996577+00
16397,451,2,1113,2.99,2022-01-08 14:27:10.996577+00
16405,457,2,1024,7.99,2022-01-08 01:58:45.996577+00
16410,460,2,1064,4.99,2022-01-08 07:18:33.996577+00
16418,466,2,1104,2.99,2022-01-08 12:58:27.996577+00
