payment_id,customer_id,staff_id,rental_id,amount,payment_date
19521,267,1,11690,6.99,2022-02-23 05:12:48.996577+00
19531,268,2,11828,6.99,2022-02-23 11:16:54.996577+00
19532,268,2,12007,2.99,2022-02-23 17:39:00.996577+00
19542,269,1,11915,3.99,2022-02-23 14:33:54.996577+00
19553,270,1,11810,0.99,2022-02-23 10:25:14.996577+00
19554,270,2,11841,2.99,2022-02-23 11:40:46.996577+00
19555,270,1,11917,2.99,2022-02-23 14:36:43.996577+00
19570,272,2,11597,8.99,2022-02-23 01:31:22.996577+00
19571,272,1,11881,0.99,2022-02-23 13:00:22.996577+00
19572,272,2,12006,6.99,2022-02-23 17:37:38.996577+00
19606,275,1,11610,4.99,2022-02-23 02:12:03.996577+00
19623,276,1,11636,4.99,2022-02-23 03:04:57.996577+00
19624,276,2,11961,3.99,2022-02-23 15:56:27.996577+00
19625,276,2,12178,5.99,2022-02-23 23:45:58.996577+00
19634,277,2,11574,0.99,2022-02-23 00:06:45.996577+00
19635,277,2,12149,3.99,2022-02-23 22:42:17.996577+00
19658,279,1,11703,4.99,2022-02-23 05:47:55.996577+00
19673,280,1,12053,4.99,2022-02-23 19:25:53.996577+00
19688,283,1,11637,0.99,2022-02-23 03:05:05.996577+00
19689,283,2,11846,2.99,2022-02-23 11:46:55.996577+00
19690,283,2,11966,0.99,2022-02-23 16:08:30.996577+00
19696,284,2,12162,3.99,2022-02-23 23:12:56.996577+00
19705,285,1,12027,8.99,2022-02-23 18:29:38.996577+00
19712,286,2,11670,0.99,2022-02-23 04:17:25.996577+00
19722,287,1,11716,4.99,2022-02-23 06:09:21.996577+00
19730,288,2,11952,2.99,2022-02-23 15:43:23.996577+00
19731,288,1,12134,1.99,2022-02-23 22:18:09.996577+00
19740,289,1,12158,1.99,2022-02-23 23:02:46.996577+00
19741,289,1,12170,0.99,2022-02-23 23:34:36.996577+00
19752,290,1,11596,6.99,2022-02-23 01:22:21.996577+00
19770,293,1,11576,2.99,2022-02-23 00:21:46.996577+00
19785,294,2,11875,4.99,2022-02-23 12:45:14.996577+00
19786,294,2,11981,2.99,2022-02-23 16:39:06.996577+00
19793,295,2,11913,5.99,2022-02-23 14:21:43.996577+00
19794,295,2,12041,4.99,2022-02-23 19:02:59.996577+00
19799,296,2,11571,4.99,2022-02-23 00:06:17.996577+00
19800,296,2,11825,4.99,2022-02-23 11:11:56.996577+00
19812,297,2,11585,4.99,2022-02-23 00:43:02.996577+00
19813,297,1,11780,2.99,2022-02-23 09:02:50.996577+00
19814,297,1,11784,0.99,2022-02-23 09:16:31.996577+00
19825,298,2,12076,0.99,2022-02-23 20:26:45.996577+00
19834,299,1,11629,6.99,2022-02-23 02:55:50.996577+00
19835,299,1,11746,5.99,2022-02-23 07:31:50.996577+00
19836,299,1,11998,0.99,2022-02-23 17:14:47.996577+00
19859,302,1,12126,7.99,2022-02-23 21:53:47.996577+00
19870,303,2,11673,2.99,2022-02-23 04:22:41.996577+00
19871,303,2,11993,2.99,2022-02-23 16:56:15.996577+00
19872,303,2,12117,0.99,2022-02-23 21:39:38.996577+00
19879,304,2,11983,4.99,2022-02-23 16:42:21.996577+00
19889,305,2,11809,3.99,2022-02-23 10:20:05.996577+00
19898,306,2,11674,6.99,2022-02-23 04:24:53.996577+00
19899,306,2,11776,0.99,2022-02-23 08:55:45.996577+00
19918,308,1,11765,2.99,2022-02-23 08:23:54.996577+00
19919,308,1,11972,4.99,2022-02-23 16:24:12.996577+00
19931,309,2,11964,6.99,2022-02-23 16:05:29.996577+00
19951,312,2,11879,5.99,2022-02-23 12:53:35.996577+00
19960,313,2,11854,2.99,2022-02-23 12:11:18.996577+00
19961,313,2,12011,2.99,2022-02-23 17:48:10.996577+00
19967,314,2,11908,3.99,2022-02-23 14:11:35.996577+00
19979,315,2,12155,2.99,2022-02-23 22:52:56.996577+00
19984,316,1,12028,0.99,2022-02-23 18:32:13.996577+00
19991,317,2,12111,2.99,2022-02-23 21:28:21.996577+00
19992,317,2,12138,7.99,2022-02-23 22:24:20.996577+00
20002,319,1,11575,0.99,2022-02-23 00:18:52.996577+00
20003,319,2,11598,0.99,2022-02-23 01:31:33.996577+00
20004,319,1,11955,6.99,2022-02-23 15:50:01.996577+00
20005,319,2,11994,2.99,2022-02-23 16:58:01.996577+00
20006,319,1,12018,4.99,2022-02-23 18:13:12.996577+00
20015,321,1,11722,2.99,2022-02-23 06:21:29.996577+00
20016,321,1,12033,6.99,2022-02-23 18:43:00.996577+00
20017,321,2,12034,7.99,2022-02-23 18:43:57.996577+00
20032,323,1,12120,4.99,2022-02-23 21:45:12.996577+00
20033,323,1,12169,2.99,2022-02-23 23:34:20.996577+00
20039,324,1,11617,2.99,2022-02-23 02:29:06.996577+00
20040,324,1,11771,6.99,2022-02-23 08:45:35.996577+00
20049,325,2,12097,4.99,2022-02-23 21:03:50.996577+00
