rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
12207,2022-03-28 01:24:07+00,3745,265,2005-08-22 06:53:07+00,1,2022-03-28 01:24:07+00
12208,2022-03-28 01:25:25+00,2039,551,2005-08-20 03:53:25+00,2,2022-03-28 01:25:25+00
12314,2022-03-28 05:10:02+00,2204,455,2005-08-25 01:48:02+00,1,2022-03-28 05:10:02+00
12421,2022-03-28 09:04:06+00,4067,158,2005-08-24 07:45:06+00,2,2022-03-28 09:04:06+00
12422,2022-03-28 09:13:12+00,1855,451,2005-08-20 13:36:12+00,2,2022-03-28 09:13:12+00
12423,2022-03-28 09:14:52+00,1014,470,2005-08-26 12:16:52+00,2,2022-03-28 09:14:52+00
12424,2022-03-28 09:16:57+00,2055,319,2005-08-27 03:41:57+00,1,2022-03-28 09:16:57+00
12528,2022-03-28 12:52:41+00,3381,398,2005-08-27 08:09:41+00,2,2022-03-28 12:52:41+00
12529,2022-03-28 12:53:36+00,1956,382,2005-08-19 17:20:36+00,2,2022-03-28 12:53:36+00
12635,2022-03-28 17:00:23+00,331,15,2005-08-23 15:40:23+00,2,2022-03-28 17:00:23+00
12636,2022-03-28 17:00:29+00,1645,380,2005-08-26 19:08:29+00,2,2022-03-28 17:00:29+00
12637,2022-03-28 17:06:53+00,4005,145,2005-08-19 16:36:53+00,1,2022-03-28 17:06:53+00
12638,2022-03-28 17:11:39+00,2849,172,2005-08-25 20:54:39+00,2,2022-03-28 17:11:39+00
12639,2022-03-28 17:13:05+00,562,500,2005-08-27 15:00:05+00,2,2022-03-28 17:13:05+00
12640,2022-03-28 17:14:49+00,1715,544,2005-08-24 20:25:49+00,1,2022-03-28 17:14:49+00
12641,2022-03-28 17:18:08+00,776,467,2005-08-19 22:17:08+00,1,2022-03-28 17:18:08+00
12743,2022-03-28 21:22:31+00,2630,565,2005-08-26 23:31:31+00,1,2022-03-28 21:22:31+00
12744,2022-03-28 21:22:36+00,3815,593,2005-08-23 23:26:36+00,1,2022-03-28 21:22:36+00
12745,2022-03-28 21:22:45+00,262,24,2005-08-20 00:44:45+00,2,2022-03-28 21:22:45+00
12747,2022-03-28 21:28:22+00,4075,549,2005-08-22 21:25:22+00,2,2022-03-28 21:28:22+00
