payment_id,customer_id,staff_id,rental_id,amount,payment_date
25165,268,2,3670,4.99,2022-03-15 06:25:09.996577+00
25187,270,1,3987,9.99,2022-03-15 20:56:50.996577+00
25193,271,1,3640,1.99,2022-03-15 04:40:52.996577+00
25208,273,2,3556,2.99,2022-03-15 00:14:39.996577+00
25242,276,2,3714,2.99,2022-03-15 08:19:54.996577+00
25253,277,2,3740,5.99,2022-03-15 09:24:01.996577+00
25254,277,2,3897,2.99,2022-03-15 16:40:09.996577+00
25265,278,1,3776,2.99,2022-03-15 11:00:03.996577+00
25302,282,2,3675,2.99,2022-03-15 06:37:45.996577+00
25303,282,1,3885,2.99,2022-03-15 16:12:09.996577+00
25318,283,1,3568,6.99,2022-03-15 00:40:23.996577+00
25319,283,2,3590,4.99,2022-03-15 02:03:38.996577+00
25320,283,2,3672,0.99,2022-03-15 06:30:22.996577+00
25334,284,1,3572,0.99,2022-03-15 01:01:49.996577+00
25346,285,2,4007,6.99,2022-03-15 21:54:31.996577+00
25359,286,2,3592,4.99,2022-03-15 02:07:16.996577+00
25360,286,2,3692,3.99,2022-03-15 07:22:38.996577+00
25387,288,1,3958,3.99,2022-03-15 19:35:59.996577+00
25396,289,1,3588,2.99,2022-03-15 01:57:39.996577+00
25435,292,2,3557,0.99,2022-03-15 00:17:05.996577+00
25451,293,1,3906,3.99,2022-03-15 17:04:21.996577+00
25461,294,1,3681,4.99,2022-03-15 06:47:56.996577+00
25462,294,2,4019,4.99,2022-03-15 22:56:10.996577+00
25474,295,1,3876,9.99,2022-03-15 15:49:39.996577+00
25493,296,1,3810,2.99,2022-03-15 12:47:10.996577+00
25504,297,1,3582,0.99,2022-03-15 01:39:01.996577+00
25518,298,1,3728,2.99,2022-03-15 08:57:26.996577+00
25539,300,1,3775,0.99,2022-03-15 10:55:59.996577+00
25540,300,1,4030,0.99,2022-03-15 23:54:08.996577+00
25610,306,1,3814,6.99,2022-03-15 12:52:22.996577+00
25625,307,1,3962,6.99,2022-03-15 19:42:11.996577+00
25626,307,1,3985,4.99,2022-03-15 20:52:29.996577+00
25638,308,1,4002,3.99,2022-03-15 21:36:44.996577+00
25644,309,2,3837,4.99,2022-03-15 13:56:09.996577+00
25645,309,2,3896,7.99,2022-03-15 16:37:41.996577+00
25660,310,2,3830,10.99,2022-03-15 13:29:42.996577+00
25676,312,1,3766,2.99,2022-03-15 10:33:01.996577+00
25677,312,1,3792,1.99,2022-03-15 11:55:04.996577+00
25695,314,1,3656,2.99,2022-03-15 05:23:48.996577+00
25696,314,1,3808,0.99,2022-03-15 12:44:01.996577+00
25712,315,1,4021,2.99,2022-03-15 23:15:10.996577+00
25744,318,1,3732,4.99,2022-03-15 09:02:03.996577+00
25745,318,2,3974,2.99,2022-03-15 20:27:42.996577+00
25763,320,2,3756,4.99,2022-03-15 10:09:04.996577+00
25773,321,2,3901,5.99,2022-03-15 16:53:21.996577+00
25774,321,1,3920,4.99,2022-03-15 17:55:06.996577+00
25784,322,2,3627,1.99,2022-03-15 03:47:51.996577+00
25785,322,1,3646,4.99,2022-03-15 04:57:25.996577+00
25795,323,2,3704,6.99,2022-03-15 07:45:11.996577+00
25810,324,1,3947,4.99,2022-03-15 19:10:47.996577+00
25833,326,2,3886,0.99,2022-03-15 16:12:50.996577+00
25856,329,2,3976,2.99,2022-03-15 20:28:46.996577+00
25869,330,2,3603,4.99,2022-03-15 02:53:29.996577+00
25870,330,2,3659,2.99,2022-03-15 05:31:40.996577+00
25871,330,2,3760,2.99,2022-03-15 10:17:54.996577+00
25882,331,1,3613,4.99,2022-03-15 03:14:19.996577+00
25883,331,2,3871,8.99,2022-03-15 15:27:17.996577+00
25924,334,1,3662,4.99,2022-03-15 05:40:14.996577+00
25936,335,1,3607,0.99,2022-03-15 02:58:35.996577+00
25937,335,2,4016,0.99,2022-03-15 22:34:16.996577+00
25963,337,1,3626,5.99,2022-03-15 03:44:01.996577+00
25976,338,2,3772,2.99,2022-03-15 10:51:19.996577+00
26007,341,2,3938,4.99,2022-03-15 18:44:11.996577+00
26026,343,1,3978,5.99,2022-03-15 20:32:59.996577+00
26035,344,2,4028,5.99,2022-03-15 23:47:40.996577+00
26067,347,2,3605,0.99,2022-03-15 02:55:41.996577+00
26068,347,2,3666,4.99,2022-03-15 05:56:09.996577+00
26085,348,2,3610,4.99,2022-03-15 03:05:25.996577+00
26113,350,1,3893,5.99,2022-03-15 16:27:57.996577+00
26120,351,1,3836,2.99,2022-03-15 13:54:30.996577+00
26147,354,2,3821,2.99,2022-03-15 13:04:46.996577+00
26166,355,1,3567,5.99,2022-03-15 00:38:02.996577+00
26167,355,1,3730,6.99,2022-03-15 08:59:50.996577+00
