payment_id,customer_id,staff_id,rental_id,amount,payment_date
17211,268,2,2324,4.99,2022-01-26 08:28:59.996577+00
17217,269,2,2493,6.99,2022-01-26 20:40:35.996577+00
17229,273,1,2301,1.99,2022-01-26 06:52:29.996577+00
17234,275,2,2414,0.99,2022-01-26 15:30:21.996577+00
17260,281,1,2254,5.99,2022-01-26 03:43:40.996577+00
17267,283,2,2333,2.99,2022-01-26 09:24:20.996577+00
17275,285,1,2249,5.99,2022-01-26 03:31:34.996577+00
17277,286,1,2195,4.99,2022-01-26 00:13:12.996577+00
17280,287,2,2286,9.99,2022-01-26 05:30:58.996577+00
17284,289,2,2316,0.99,2022-01-26 07:33:25.996577+00
17285,289,1,2387,6.99,2022-01-26 13:52:45.996577+00
17295,291,1,2300,2.99,2022-01-26 06:51:00.996577+00
17298,292,2,2258,3.99,2022-01-26 03:59:02.996577+00
17304,293,1,2386,4.99,2022-01-26 13:51:17.996577+00
17314,295,1,2431,1.99,2022-01-26 16:21:29.996577+00
17324,297,1,2202,8.99,2022-01-26 00:37:50.996577+00
17325,297,1,2260,2.99,2022-01-26 04:07:02.996577+00
17326,297,2,2339,4.99,2022-01-26 09:57:48.996577+00
17328,298,2,2385,3.99,2022-01-26 13:51:06.996577+00
17345,303,1,2223,8.99,2022-01-26 01:55:29.996577+00
17367,308,1,2346,7.99,2022-01-26 10:36:42.996577+00
17368,308,2,2448,4.99,2022-01-26 17:42:11.996577+00
17377,310,1,2480,5.99,2022-01-26 19:32:35.996577+00
17393,316,2,2338,4.99,2022-01-26 09:53:20.996577+00
17394,316,2,2491,1.99,2022-01-26 20:29:57.996577+00
17397,317,2,2287,6.99,2022-01-26 05:33:02.996577+00
17413,320,1,2216,4.99,2022-01-26 01:36:43.996577+00
17419,322,2,2481,4.99,2022-01-26 19:36:56.996577+00
17429,325,2,2502,4.99,2022-01-26 21:40:39.996577+00
17430,325,2,2507,4.99,2022-01-26 22:07:48.996577+00
17434,326,2,2317,4.99,2022-01-26 07:40:44.996577+00
17439,327,1,2273,4.99,2022-01-26 04:58:28.996577+00
17440,327,2,2304,5.99,2022-01-26 06:58:41.996577+00
17444,328,2,2243,5.99,2022-01-26 03:01:29.996577+00
17451,329,1,2303,2.99,2022-01-26 06:56:25.996577+00
17462,331,2,2528,6.99,2022-01-26 23:42:38.996577+00
17470,334,2,2476,0.99,2022-01-26 19:25:38.996577+00
17473,336,2,2212,2.99,2022-01-26 01:04:36.996577+00
17474,336,2,2475,2.99,2022-01-26 19:21:12.996577+00
17487,338,1,2495,4.99,2022-01-26 20:44:08.996577+00
17516,343,2,2461,6.99,2022-01-26 18:26:38.996577+00
17530,347,2,2274,0.99,2022-01-26 04:59:41.996577+00
17536,348,2,2499,0.99,2022-01-26 21:30:02.996577+00
17557,354,1,2275,4.99,2022-01-26 04:59:55.996577+00
17563,356,1,2405,2.99,2022-01-26 15:05:04.996577+00
17564,356,1,2433,4.99,2022-01-26 16:38:43.996577+00
17577,359,1,2401,0.99,2022-01-26 14:50:29.996577+00
17580,360,2,2402,6.99,2022-01-26 14:53:11.996577+00
17583,361,2,2353,4.99,2022-01-26 11:21:51.996577+00
17598,364,2,2442,2.99,2022-01-26 17:17:44.996577+00
17605,365,1,2525,2.99,2022-01-26 23:16:48.996577+00
17608,366,2,2214,0.99,2022-01-26 01:13:03.996577+00
17612,368,1,2531,4.99,2022-01-26 23:49:15.996577+00
17625,372,1,2315,2.99,2022-01-26 07:32:05.996577+00
17632,374,2,2487,4.99,2022-01-26 20:01:20.996577+00
17636,375,1,2236,4.99,2022-01-26 02:40:59.996577+00
17649,379,1,2313,5.99,2022-01-26 07:25:11.996577+00
17654,380,1,2440,2.99,2022-01-26 17:09:35.996577+00
17655,380,1,2464,4.99,2022-01-26 18:34:31.996577+00
17661,381,2,2410,2.99,2022-01-26 15:23:34.996577+00
17662,381,1,2418,4.99,2022-01-26 15:43:08.996577+00
17664,382,1,2389,0.99,2022-01-26 13:56:13.996577+00
17665,382,1,2468,4.99,2022-01-26 18:52:18.996577+00
17666,382,1,2489,1.99,2022-01-26 20:29:10.996577+00
17667,382,1,2514,2.99,2022-01-26 22:25:10.996577+00
17670,383,2,2228,2.99,2022-01-26 02:13:16.996577+00
17671,383,1,2252,2.99,2022-01-26 03:33:44.996577+00
17672,383,2,2318,2.99,2022-01-26 07:42:20.996577+00
17677,384,1,2378,7.99,2022-01-26 13:26:15.996577+00
17678,384,2,2510,5.99,2022-01-26 22:12:47.996577+00
17707,390,1,2330,7.99,2022-01-26 09:09:45.996577+00
17716,392,2,2289,2.99,2022-01-26 05:58:09.996577+00
17720,393,2,2219,2.99,2022-01-26 01:45:20.996577+00
17721,393,1,2319,4.99,2022-01-26 07:52:48.996577+00
17744,402,2,2490,4.99,2022-01-26 20:29:16.996577+00
17748,403,2,2488,3.99,2022-01-26 20:06:52.996577+00
17764,406,1,2241,2.99,2022-01-26 03:00:07.996577+00
17765,406,2,2325,0.99,2022-01-26 08:36:33.996577+00
17771,408,2,2479,4.99,2022-01-26 19:31:34.996577+00
17775,409,2,2310,8.99,2022-01-26 07:14:25.996577+00
17778,410,1,2255,4.99,2022-01-26 03:49:38.996577+00
17779,410,2,2400,5.99,2022-01-26 14:39:12.996577+00
17788,414,1,2246,4.99,2022-01-26 03:22:55.996577+00
17807,421,2,2407,2.99,2022-01-26 15:19:07.996577+00
17824,426,1,2204,2.99,2022-01-26 00:40:04.996577+00
17831,427,2,2466,0.99,2022-01-26 18:47:08.996577+00
17849,431,1,2269,3.99,2022-01-26 04:49:20.996577+00
17850,431,2,2281,4.99,2022-01-26 05:15:55.996577+00
