rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
6454,2022-02-19 00:00:12+00,4028,446,2005-07-16 21:12:12+00,1,2022-02-19 00:00:12+00
6455,2022-02-19 00:01:58+00,4267,277,2005-07-16 01:42:58+00,2,2022-02-19 00:01:58+00
6456,2022-02-19 00:05:11+00,259,387,2005-07-20 22:26:11+00,2,2022-02-19 00:05:11+00
6457,2022-02-19 00:06:35+00,2970,64,2005-07-14 02:27:35+00,1,2022-02-19 00:06:35+00
6458,2022-02-19 00:08:52+00,2809,138,2005-07-16 19:22:52+00,1,2022-02-19 00:08:52+00
6459,2022-02-19 00:12:03+00,4025,557,2005-07-15 22:48:03+00,1,2022-02-19 00:12:03+00
6460,2022-02-19 00:13:44+00,2402,371,2005-07-17 03:51:44+00,2,2022-02-19 00:13:44+00
6461,2022-02-19 00:14:03+00,1799,135,2005-07-19 20:12:03+00,1,2022-02-19 00:14:03+00
6462,2022-02-19 00:15:24+00,4534,414,2005-07-19 04:11:24+00,2,2022-02-19 00:15:24+00
6463,2022-02-19 00:16:11+00,2930,391,2005-07-13 00:37:11+00,1,2022-02-19 00:16:11+00
6464,2022-02-19 00:16:40+00,3100,303,2005-07-19 23:53:40+00,1,2022-02-19 00:16:40+00
6465,2022-02-19 00:17:11+00,2047,207,2005-07-19 23:29:11+00,2,2022-02-19 00:17:11+00
6466,2022-02-19 00:21:03+00,3369,235,2005-07-14 03:05:03+00,1,2022-02-19 00:21:03+00
6467,2022-02-19 00:22:03+00,2067,457,2005-07-20 03:37:03+00,2,2022-02-19 00:22:03+00
6468,2022-02-19 00:27:09+00,4560,541,2005-07-19 23:37:09+00,2,2022-02-19 00:27:09+00
6469,2022-02-19 00:29:27+00,3830,147,2005-07-16 19:22:27+00,2,2022-02-19 00:29:27+00
6470,2022-02-19 00:29:41+00,1680,240,2005-07-15 20:33:41+00,2,2022-02-19 00:29:41+00
6471,2022-02-19 00:31:06+00,2253,397,2005-07-13 04:26:06+00,1,2022-02-19 00:31:06+00
6472,2022-02-19 00:33:25+00,3780,183,2005-07-15 19:26:25+00,1,2022-02-19 00:33:25+00
6473,2022-02-19 00:35:40+00,527,594,2005-07-20 19:11:40+00,1,2022-02-19 00:35:40+00
6474,2022-02-19 00:36:46+00,310,43,2005-07-16 06:24:46+00,2,2022-02-19 00:36:46+00
6475,2022-02-19 00:36:57+00,2035,74,2005-07-17 20:22:57+00,1,2022-02-19 00:36:57+00
6476,2022-02-19 00:37:48+00,978,28,2005-07-12 19:21:48+00,2,2022-02-19 00:37:48+00
6477,2022-02-19 00:38:42+00,804,181,2005-07-17 04:19:42+00,2,2022-02-19 00:38:42+00
6478,2022-02-19 00:41:44+00,2589,483,2005-07-15 19:48:44+00,1,2022-02-19 00:41:44+00
6479,2022-02-19 00:49:00+00,2587,558,2005-07-21 03:26:00+00,1,2022-02-19 00:49:00+00
6480,2022-02-19 00:49:29+00,3076,309,2005-07-17 00:00:29+00,1,2022-02-19 00:49:29+00
6481,2022-02-19 00:50:15+00,2392,128,2005-07-20 02:03:15+00,1,2022-02-19 00:50:15+00
6482,2022-02-19 00:50:21+00,4135,57,2005-07-14 05:49:21+00,2,2022-02-19 00:50:21+00
6483,2022-02-19 00:59:20+00,1053,263,2005-07-12 21:22:20+00,2,2022-02-19 00:59:20+00
6484,2022-02-19 01:04:10+00,4093,556,2005-07-17 22:18:10+00,2,2022-02-19 01:04:10+00
6485,2022-02-19 01:07:59+00,1224,319,2005-07-19 21:56:59+00,1,2022-02-19 01:07:59+00
6486,2022-02-19 01:09:36+00,4008,75,2005-07-14 02:04:36+00,2,2022-02-19 01:09:36+00
6487,2022-02-19 01:17:00+00,4000,277,2005-07-18 23:57:00+00,2,2022-02-19 01:17:00+00
6488,2022-02-19 01:20:09+00,3974,169,2005-07-19 23:53:09+00,2,2022-02-19 01:20:09+00
6489,2022-02-19 01:22:46+00,1821,268,2005-07-17 05:16:46+00,2,2022-02-19 01:22:46+00
6490,2022-02-19 01:28:03+00,2249,548,2005-07-19 02:06:03+00,2,2022-02-19 01:28:03+00
6491,2022-02-19 01:28:31+00,2803,415,2005-07-20 23:38:31+00,1,2022-02-19 01:28:31+00
6492,2022-02-19 01:28:40+00,466,590,2005-07-17 04:58:40+00,2,2022-02-19 01:28:40+00
6493,2022-02-19 01:40:41+00,16,184,2005-07-16 03:56:41+00,1,2022-02-19 01:40:41+00
6494,2022-02-19 01:42:51+00,1124,57,2005-07-20 05:57:51+00,1,2022-02-19 01:42:51+00
6495,2022-02-19 01:57:02+00,2440,19,2005-07-14 07:35:02+00,1,2022-02-19 01:57:02+00
6496,2022-02-19 01:57:39+00,3550,139,2005-07-20 00:43:39+00,1,2022-02-19 01:57:39+00
6497,2022-02-19 02:04:29+00,933,222,2005-07-17 20:36:29+00,2,2022-02-19 02:04:29+00
6498,2022-02-19 02:05:38+00,243,48,2005-07-19 06:12:38+00,1,2022-02-19 02:05:38+00
6499,2022-02-19 02:11:18+00,3165,474,2005-07-21 06:50:18+00,2,2022-02-19 02:11:18+00
