payment_id,customer_id,staff_id,rental_id,amount,payment_date
19534,268,2,13880,5.99,2022-02-26 13:46:46.996577+00
19545,269,2,13759,2.99,2022-02-26 09:53:14.996577+00
19558,270,2,13945,1.99,2022-02-26 16:12:22.996577+00
19574,272,1,13903,2.99,2022-02-26 14:36:21.996577+00
19581,273,2,13738,4.99,2022-02-26 09:11:08.996577+00
19582,273,1,13955,5.99,2022-02-26 16:33:38.996577+00
19583,273,2,14092,4.99,2022-02-26 22:42:58.996577+00
19595,274,1,13549,8.99,2022-02-26 02:27:07.996577+00
19596,274,1,14012,0.99,2022-02-26 19:10:38.996577+00
19597,274,1,14066,7.99,2022-02-26 21:14:24.996577+00
19610,275,2,13860,2.99,2022-02-26 13:23:35.996577+00
19611,275,2,13865,1.99,2022-02-26 13:32:35.996577+00
19612,275,2,13902,0.99,2022-02-26 14:35:34.996577+00
19613,275,2,14063,0.99,2022-02-26 21:05:06.996577+00
19628,276,1,14000,4.99,2022-02-26 18:34:31.996577+00
19638,277,2,13526,4.99,2022-02-26 01:27:08.996577+00
19639,277,1,13714,4.99,2022-02-26 08:09:35.996577+00
19650,278,1,13896,0.99,2022-02-26 14:28:22.996577+00
19651,278,2,13976,0.99,2022-02-26 17:30:42.996577+00
19663,279,2,13588,4.99,2022-02-26 04:15:37.996577+00
19677,280,1,13667,4.99,2022-02-26 06:54:00.996577+00
19682,281,1,13641,2.99,2022-02-26 06:03:08.996577+00
19686,282,2,13749,2.99,2022-02-26 09:29:03.996577+00
19697,284,1,14007,5.99,2022-02-26 18:51:13.996577+00
19715,286,2,13635,5.99,2022-02-26 05:46:01.996577+00
19716,286,1,13975,4.99,2022-02-26 17:26:49.996577+00
19735,288,2,14113,0.99,2022-02-26 23:31:56.996577+00
19747,289,2,13891,6.99,2022-02-26 14:10:31.996577+00
19748,289,1,14087,0.99,2022-02-26 22:22:06.996577+00
19757,290,2,13687,2.99,2022-02-26 07:26:17.996577+00
19760,291,1,13665,5.99,2022-02-26 06:47:46.996577+00
19765,292,1,13715,2.99,2022-02-26 08:11:32.996577+00
19773,293,2,13504,5.99,2022-02-26 00:30:14.996577+00
19774,293,1,13817,4.99,2022-02-26 11:43:56.996577+00
19803,296,1,13702,2.99,2022-02-26 07:55:46.996577+00
19804,296,1,13819,4.99,2022-02-26 11:51:41.996577+00
19805,296,1,13991,1.99,2022-02-26 17:58:10.996577+00
19817,297,2,13721,4.99,2022-02-26 08:31:25.996577+00
19818,297,1,13888,1.99,2022-02-26 14:08:08.996577+00
19847,300,2,13499,6.99,2022-02-26 00:20:56.996577+00
19848,300,1,13717,5.99,2022-02-26 08:19:18.996577+00
19855,301,2,13633,2.99,2022-02-26 05:42:13.996577+00
19862,302,1,13916,2.99,2022-02-26 15:11:28.996577+00
19863,302,1,14120,4.99,2022-02-26 23:53:26.996577+00
19881,304,2,13911,3.99,2022-02-26 14:59:59.996577+00
19882,304,1,14023,0.99,2022-02-26 19:38:58.996577+00
19892,305,1,13782,4.99,2022-02-26 10:37:52.996577+00
19902,306,1,13686,4.99,2022-02-26 07:25:54.996577+00
19903,306,2,13725,5.99,2022-02-26 08:36:53.996577+00
19904,306,1,13873,0.99,2022-02-26 13:39:37.996577+00
19905,306,1,13996,4.99,2022-02-26 18:14:09.996577+00
19923,308,1,13843,2.99,2022-02-26 12:58:27.996577+00
19933,309,2,13502,0.99,2022-02-26 00:26:41.996577+00
19934,309,2,13909,4.99,2022-02-26 14:55:02.996577+00
19971,314,2,13553,3.99,2022-02-26 02:35:47.996577+00
19980,315,1,14106,2.99,2022-02-26 23:14:27.996577+00
19995,317,1,14032,5.99,2022-02-26 19:55:21.996577+00
20008,319,1,13548,3.99,2022-02-26 02:21:46.996577+00
20019,321,2,13623,6.99,2022-02-26 05:18:12.996577+00
20025,322,1,13650,9.99,2022-02-26 06:17:32.996577+00
20026,322,2,14042,4.99,2022-02-26 20:14:17.996577+00
20077,328,1,13609,2.99,2022-02-26 04:40:17.996577+00
20078,328,2,13681,7.99,2022-02-26 07:16:03.996577+00
20079,328,1,13907,3.99,2022-02-26 14:45:53.996577+00
20091,329,1,13627,8.99,2022-02-26 05:27:26.996577+00
20103,331,1,13795,0.99,2022-02-26 11:00:35.996577+00
20114,332,2,13673,2.99,2022-02-26 06:55:56.996577+00
20121,333,1,13579,3.99,2022-02-26 03:50:32.996577+00
20122,333,2,13710,4.99,2022-02-26 08:03:46.996577+00
20123,333,1,14057,4.99,2022-02-26 20:51:25.996577+00
20133,334,1,13876,2.99,2022-02-26 13:43:54.996577+00
20141,335,1,13622,1.99,2022-02-26 05:13:58.996577+00
20142,335,1,14014,2.99,2022-02-26 19:15:35.996577+00
20150,336,2,13689,4.99,2022-02-26 07:32:56.996577+00
20160,337,1,13678,4.99,2022-02-26 07:06:50.996577+00
20161,337,2,13892,3.99,2022-02-26 14:18:43.996577+00
20162,337,2,14118,5.99,2022-02-26 23:42:03.996577+00
20182,339,1,13575,5.99,2022-02-26 03:43:46.996577+00
20183,339,1,13985,0.99,2022-02-26 17:41:32.996577+00
20205,341,2,13806,4.99,2022-02-26 11:22:12.996577+00
20218,342,2,13637,4.99,2022-02-26 05:49:41.996577+00
20219,342,1,13755,2.99,2022-02-26 09:47:19.996577+00
20220,342,2,13827,4.99,2022-02-26 12:15:45.996577+00
20221,342,2,14096,2.99,2022-02-26 22:56:12.996577+00
20230,343,2,13522,3.99,2022-02-26 01:12:32.996577+00
