rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
4016,2022-02-14 00:05:50+00,3318,335,2005-07-09 04:59:50+00,1,2022-02-14 00:05:50+00
4017,2022-02-14 00:08:18+00,3117,595,2005-07-09 00:47:18+00,2,2022-02-14 00:08:18+00
4018,2022-02-14 00:10:33+00,906,207,2005-07-12 19:54:33+00,2,2022-02-14 00:10:33+00
4019,2022-02-14 00:27:44+00,3200,294,2005-07-10 20:30:44+00,1,2022-02-14 00:27:44+00
4020,2022-02-14 00:42:22+00,3760,471,2005-07-09 23:53:22+00,1,2022-02-14 00:42:22+00
4021,2022-02-14 00:46:44+00,1676,315,2005-07-11 23:16:44+00,2,2022-02-14 00:46:44+00
4022,2022-02-14 00:50:06+00,3914,390,2005-07-09 20:47:06+00,2,2022-02-14 00:50:06+00
4023,2022-02-14 00:55:25+00,274,573,2005-07-08 01:43:25+00,2,2022-02-14 00:55:25+00
4024,2022-02-14 01:11:23+00,3976,448,2005-07-11 01:00:23+00,1,2022-02-14 01:11:23+00
4025,2022-02-14 01:13:24+00,3908,114,2005-07-07 23:47:24+00,1,2022-02-14 01:13:24+00
4026,2022-02-14 01:15:48+00,4142,251,2005-07-14 03:15:48+00,2,2022-02-14 01:15:48+00
4027,2022-02-14 01:19:01+00,56,116,2005-07-10 00:12:01+00,1,2022-02-14 01:19:01+00
4028,2022-02-14 01:19:14+00,1651,344,2005-07-15 07:09:14+00,2,2022-02-14 01:19:14+00
4029,2022-02-14 01:19:44+00,4075,518,2005-07-15 01:30:44+00,2,2022-02-14 01:19:44+00
4030,2022-02-14 01:25:42+00,1734,300,2005-07-08 21:53:42+00,2,2022-02-14 01:25:42+00
4031,2022-02-14 01:32:07+00,3094,143,2005-07-14 05:01:07+00,2,2022-02-14 01:32:07+00
4032,2022-02-14 01:34:13+00,2628,335,2005-07-14 21:43:13+00,1,2022-02-14 01:34:13+00
4033,2022-02-14 01:35:46+00,203,453,2005-07-16 00:12:46+00,1,2022-02-14 01:35:46+00
4034,2022-02-14 01:36:33+00,1666,354,2005-07-09 07:32:33+00,2,2022-02-14 01:36:33+00
