rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
498,2022-01-05 00:01:21+00,458,287,2005-05-30 20:20:21+00,2,2022-01-05 00:01:21+00
499,2022-01-05 00:05:07+00,2381,199,2005-06-05 18:54:07+00,2,2022-01-05 00:05:07+00
500,2022-01-05 00:05:25+00,4500,145,2005-05-31 19:04:25+00,1,2022-01-05 00:05:25+00
501,2022-01-05 00:09:36+00,601,162,2005-05-30 05:14:36+00,2,2022-01-05 00:09:36+00
502,2022-01-05 00:34:43+00,3131,179,2005-05-31 00:02:43+00,2,2022-01-05 00:34:43+00
503,2022-01-05 00:35:25+00,3005,288,2005-05-28 21:12:25+00,2,2022-01-05 00:35:25+00
504,2022-01-05 01:05:34+00,2086,170,2005-05-30 22:03:34+00,1,2022-01-05 01:05:34+00
505,2022-01-05 01:06:37+00,71,111,2005-05-29 05:57:37+00,1,2022-01-05 01:06:37+00
506,2022-01-05 01:09:19+00,667,469,2005-06-05 19:34:19+00,1,2022-01-05 01:09:19+00
507,2022-01-05 01:31:19+00,3621,421,2005-06-02 04:07:19+00,2,2022-01-05 01:31:19+00
508,2022-01-05 01:40:50+00,4179,434,2005-06-05 02:05:50+00,1,2022-01-05 01:40:50+00
509,2022-01-05 01:51:12+00,3416,147,2005-05-31 05:27:12+00,1,2022-01-05 01:51:12+00
510,2022-01-05 01:52:14+00,4338,113,2005-05-30 20:20:14+00,2,2022-01-05 01:52:14+00
511,2022-01-05 02:04:04+00,3827,296,2005-06-03 03:58:04+00,1,2022-01-05 02:04:04+00
512,2022-01-05 02:07:50+00,2176,231,2005-06-05 01:12:50+00,2,2022-01-05 02:07:50+00
513,2022-01-05 02:08:10+00,225,489,2005-05-29 06:22:10+00,1,2022-01-05 02:08:10+00
514,2022-01-05 02:09:28+00,1697,597,2005-06-04 23:49:28+00,2,2022-01-05 02:09:28+00
515,2022-01-05 02:10:10+00,3369,110,2005-06-04 01:18:10+00,2,2022-01-05 02:10:10+00
516,2022-01-05 02:11:47+00,4357,400,2005-06-04 01:19:47+00,1,2022-01-05 02:11:47+00
517,2022-01-05 02:17:57+00,234,403,2005-05-29 05:33:57+00,1,2022-01-05 02:17:57+00
518,2022-01-05 02:18:02+00,4087,480,2005-05-30 04:32:02+00,1,2022-01-05 02:18:02+00
519,2022-01-05 02:22:33+00,3564,245,2005-06-03 04:06:33+00,1,2022-01-05 02:22:33+00
520,2022-01-05 02:27:37+00,3845,161,2005-06-04 04:47:37+00,1,2022-01-05 02:27:37+00
521,2022-01-05 02:32:22+00,2397,374,2005-05-28 21:37:22+00,1,2022-01-05 02:32:22+00
522,2022-01-05 02:33:20+00,3195,382,2005-05-31 03:23:20+00,1,2022-01-05 02:33:20+00
523,2022-01-05 02:53:26+00,1905,138,2005-05-31 04:58:26+00,2,2022-01-05 02:53:26+00
524,2022-01-05 02:57:28+00,1962,223,2005-05-31 04:20:28+00,1,2022-01-05 02:57:28+00
525,2022-01-05 03:25:33+00,1817,14,2005-06-06 03:18:33+00,1,2022-01-05 03:25:33+00
526,2022-01-05 03:27:37+00,1387,408,2005-05-30 06:52:37+00,1,2022-01-05 03:27:37+00
527,2022-01-05 03:28:38+00,266,169,2005-06-02 07:19:38+00,1,2022-01-05 03:28:38+00
528,2022-01-05 03:30:05+00,1655,359,2005-06-03 09:01:05+00,2,2022-01-05 03:30:05+00
529,2022-01-05 03:34:17+00,2624,469,2005-05-29 23:35:17+00,1,2022-01-05 03:34:17+00
530,2022-01-05 04:13:01+00,3332,312,2005-06-01 09:21:01+00,2,2022-01-05 04:13:01+00
531,2022-01-05 04:23:38+00,1113,589,2005-05-29 07:00:38+00,2,2022-01-05 04:23:38+00
532,2022-01-05 04:36:58+00,2793,120,2005-06-02 00:50:58+00,1,2022-01-05 04:36:58+00
533,2022-01-05 05:14:46+00,4306,528,2005-06-01 05:26:46+00,2,2022-01-05 05:14:46+00
534,2022-01-05 05:15:25+00,992,184,2005-06-06 06:51:25+00,1,2022-01-05 05:15:25+00
535,2022-01-05 05:16:32+00,4209,307,2005-05-31 01:48:32+00,1,2022-01-05 05:16:32+00
536,2022-01-05 05:17:33+00,2962,514,2005-06-03 09:02:33+00,2,2022-01-05 05:17:33+00
537,2022-01-05 05:20:55+00,3095,315,2005-06-05 10:48:55+00,2,2022-01-05 05:20:55+00
538,2022-01-05 05:21:05+00,2262,110,2005-06-02 00:22:05+00,2,2022-01-05 05:21:05+00
539,2022-01-05 05:26:16+00,3427,161,2005-05-30 01:02:16+00,1,2022-01-05 05:26:16+00
