payment_id,customer_id,staff_id,rental_id,amount,payment_date
16052,269,2,678,6.99,2022-01-05 21:44:14.996577+00
16079,281,2,650,2.99,2022-01-05 18:14:06.996577+00
16083,282,2,564,0.99,2022-01-05 07:40:35.996577+00
16089,287,1,655,2.99,2022-01-05 18:44:46.996577+00
16093,288,1,503,4.99,2022-01-05 00:03:51.996577+00
16094,288,2,565,5.99,2022-01-05 07:54:57.996577+00
16103,294,1,595,1.99,2022-01-05 12:28:20.996577+00
16106,296,1,511,5.99,2022-01-05 01:32:30.996577+00
16113,299,2,606,8.99,2022-01-05 13:17:05.996577+00
16130,306,2,672,6.99,2022-01-05 20:33:55.996577+00
16132,307,1,535,4.99,2022-01-05 04:44:58.996577+00
16133,307,1,614,1.99,2022-01-05 14:01:54.996577+00
16135,308,2,589,3.99,2022-01-05 10:56:16.996577+00
16140,311,2,544,6.99,2022-01-05 05:31:26.996577+00
16145,312,1,530,0.99,2022-01-05 03:41:27.996577+00
16148,313,2,669,4.99,2022-01-05 20:31:51.996577+00
16154,315,1,537,8.99,2022-01-05 04:49:21.996577+00
16155,315,1,551,4.99,2022-01-05 06:12:44.996577+00
16157,316,1,644,8.99,2022-01-05 17:27:38.996577+00
16165,321,1,620,5.99,2022-01-05 14:23:11.996577+00
16172,324,2,563,3.99,2022-01-05 07:39:15.996577+00
16177,327,1,653,6.99,2022-01-05 18:40:46.996577+00
16183,332,2,600,3.99,2022-01-05 12:36:45.996577+00
16189,337,1,572,4.99,2022-01-05 08:58:39.996577+00
16191,338,1,675,0.99,2022-01-05 20:51:10.996577+00
16220,359,1,528,3.99,2022-01-05 02:58:31.996577+00
16221,360,1,633,0.99,2022-01-05 16:06:25.996577+00
16247,372,1,617,2.99,2022-01-05 14:17:40.996577+00
16248,372,1,638,2.99,2022-01-05 16:53:09.996577+00
16250,374,1,521,0.99,2022-01-05 02:00:48.996577+00
16257,376,1,554,0.99,2022-01-05 06:51:42.996577+00
16266,382,1,522,2.99,2022-01-05 02:01:46.996577+00
16275,386,1,583,7.99,2022-01-05 10:17:21.996577+00
16290,393,1,599,4.99,2022-01-05 12:34:23.996577+00
16294,396,2,641,5.99,2022-01-05 17:14:13.996577+00
16302,400,2,516,1.99,2022-01-05 01:40:13.996577+00
16309,403,1,517,0.99,2022-01-05 01:46:23.996577+00
16314,407,1,619,7.99,2022-01-05 14:20:52.996577+00
16317,408,1,526,2.99,2022-01-05 02:56:03.996577+00
16319,411,2,686,4.99,2022-01-05 22:55:36.996577+00
16329,415,2,665,4.99,2022-01-05 20:07:05.996577+00
16334,417,2,630,8.99,2022-01-05 15:53:17.996577+00
16338,421,1,507,0.99,2022-01-05 00:59:45.996577+00
