payment_id,customer_id,staff_id,rental_id,amount,payment_date
25177,269,1,4125,9.99,2022-03-16 04:48:55.996577+00
25224,274,1,4147,2.99,2022-03-16 06:00:38.996577+00
25233,275,2,4396,0.99,2022-03-16 18:42:45.996577+00
25255,277,1,4290,4.99,2022-03-16 13:15:36.996577+00
25266,278,1,4430,4.99,2022-03-16 20:03:50.996577+00
25274,279,1,4476,4.99,2022-03-16 22:02:51.996577+00
25304,282,1,4359,2.99,2022-03-16 16:58:46.996577+00
25305,282,2,4412,4.99,2022-03-16 19:25:19.996577+00
25335,284,2,4081,2.99,2022-03-16 02:38:34.996577+00
25361,286,2,4242,6.99,2022-03-16 11:07:27.996577+00
25362,286,2,4461,9.99,2022-03-16 21:28:09.996577+00
25408,290,2,4039,4.99,2022-03-16 00:26:25.996577+00
25409,290,1,4073,0.99,2022-03-16 02:17:39.996577+00
25410,290,2,4416,0.99,2022-03-16 19:33:02.996577+00
25436,292,1,4200,4.99,2022-03-16 08:43:37.996577+00
25452,293,2,4343,0.99,2022-03-16 16:17:20.996577+00
25475,295,1,4164,1.99,2022-03-16 06:48:37.996577+00
25476,295,1,4432,1.99,2022-03-16 20:08:28.996577+00
25494,296,1,4480,4.99,2022-03-16 22:24:56.996577+00
25519,298,2,4291,2.99,2022-03-16 13:16:13.996577+00
25528,299,2,4153,5.99,2022-03-16 06:21:34.996577+00
25529,299,1,4350,2.99,2022-03-16 16:31:07.996577+00
25553,301,2,4316,4.99,2022-03-16 15:12:48.996577+00
25588,304,1,4466,6.99,2022-03-16 21:41:19.996577+00
25600,305,2,4260,4.99,2022-03-16 11:51:11.996577+00
25611,306,2,4484,5.99,2022-03-16 22:34:23.996577+00
25639,308,1,4285,8.99,2022-03-16 13:03:01.996577+00
25646,309,2,4172,4.99,2022-03-16 07:17:35.996577+00
25661,310,1,4072,0.99,2022-03-16 02:16:28.996577+00
25697,314,2,4386,0.99,2022-03-16 18:23:45.996577+00
25720,316,1,4379,2.99,2022-03-16 18:00:56.996577+00
25732,317,1,4138,0.99,2022-03-16 05:45:39.996577+00
25733,317,1,4177,8.99,2022-03-16 07:41:02.996577+00
25746,318,1,4356,8.99,2022-03-16 16:49:48.996577+00
25750,319,2,4119,3.99,2022-03-16 04:34:29.996577+00
25751,319,2,4295,2.99,2022-03-16 13:37:17.996577+00
25764,320,2,4173,2.99,2022-03-16 07:25:52.996577+00
25775,321,2,4281,4.99,2022-03-16 12:46:16.996577+00
25776,321,1,4318,5.99,2022-03-16 15:16:16.996577+00
25811,324,1,4197,0.99,2022-03-16 08:36:18.996577+00
25812,324,2,4368,4.99,2022-03-16 17:23:45.996577+00
25834,326,1,4160,7.99,2022-03-16 06:41:43.996577+00
25845,327,1,4445,4.99,2022-03-16 20:36:48.996577+00
25857,329,2,4076,4.99,2022-03-16 02:20:41.996577+00
25858,329,1,4415,4.99,2022-03-16 19:30:09.996577+00
25859,329,1,4465,1.99,2022-03-16 21:36:11.996577+00
25872,330,1,4124,1.99,2022-03-16 04:48:20.996577+00
25884,331,1,4051,4.99,2022-03-16 01:05:54.996577+00
25885,331,2,4063,5.99,2022-03-16 01:52:23.996577+00
25886,331,1,4326,10.99,2022-03-16 15:29:48.996577+00
25894,332,1,4100,6.99,2022-03-16 03:49:18.996577+00
25895,332,1,4302,6.99,2022-03-16 14:16:19.996577+00
25938,335,2,4032,2.99,2022-03-16 00:02:39.996577+00
25939,335,1,4279,4.99,2022-03-16 12:30:19.996577+00
25940,335,1,4387,8.99,2022-03-16 18:25:13.996577+00
25951,336,2,4323,5.99,2022-03-16 15:24:19.996577+00
25964,337,1,4091,6.99,2022-03-16 03:22:04.996577+00
25965,337,2,4093,4.99,2022-03-16 03:23:16.996577+00
25977,338,2,4104,5.99,2022-03-16 03:54:07.996577+00
25986,339,1,4243,4.99,2022-03-16 11:08:24.996577+00
25987,339,1,4467,0.99,2022-03-16 21:42:18.996577+00
25998,340,2,4475,2.99,2022-03-16 21:55:56.996577+00
26027,343,1,4472,7.99,2022-03-16 21:50:32.996577+00
26036,344,2,4347,3.99,2022-03-16 16:27:23.996577+00
26041,345,2,4422,2.99,2022-03-16 19:38:11.996577+00
26042,345,1,4425,2.99,2022-03-16 19:51:10.996577+00
26043,345,2,4450,4.99,2022-03-16 20:48:31.996577+00
26052,346,2,4420,4.99,2022-03-16 19:35:57.996577+00
26069,347,1,4232,5.99,2022-03-16 10:17:38.996577+00
26101,349,1,4190,2.99,2022-03-16 08:21:05.996577+00
26102,349,2,4494,5.99,2022-03-16 23:11:11.996577+00
26133,352,2,4116,4.99,2022-03-16 04:24:39.996577+00
26142,353,2,4380,5.99,2022-03-16 18:03:26.996577+00
26148,354,2,4034,0.99,2022-03-16 00:04:59.996577+00
26149,354,1,4449,5.99,2022-03-16 20:47:24.996577+00
26191,357,1,4478,0.99,2022-03-16 22:07:34.996577+00
26219,360,1,4056,4.99,2022-03-16 01:26:02.996577+00
26220,360,1,4487,7.99,2022-03-16 22:48:48.996577+00
26278,364,1,4047,0.99,2022-03-16 00:57:15.996577+00
26296,366,2,4276,2.99,2022-03-16 12:19:25.996577+00
26314,367,1,4251,8.99,2022-03-16 11:40:21.996577+00
26326,368,2,4066,0.99,2022-03-16 02:02:35.996577+00
26349,370,2,4400,7.99,2022-03-16 18:50:52.996577+00
26357,371,2,4115,8.99,2022-03-16 04:20:49.996577+00
26387,373,1,4325,7.99,2022-03-16 15:27:50.996577+00
26413,375,2,4335,4.99,2022-03-16 16:02:23.996577+00
26418,376,1,4163,0.99,2022-03-16 06:47:54.996577+00
26419,376,2,4166,8.99,2022-03-16 07:01:56.996577+00
26420,376,1,4320,3.99,2022-03-16 15:20:25.996577+00
26433,377,2,4053,0.99,2022-03-16 01:07:48.996577+00
26434,377,1,4077,0.99,2022-03-16 02:22:06.996577+00
26435,377,1,4225,0.99,2022-03-16 09:53:03.996577+00
26487,382,2,4351,4.99,2022-03-16 16:32:50.996577+00
26505,384,2,4424,0.99,2022-03-16 19:43:09.996577+00
26525,386,1,4189,8.99,2022-03-16 08:19:33.996577+00
26554,389,1,4443,6.99,2022-03-16 20:34:19.996577+00
26567,390,2,4191,3.99,2022-03-16 08:24:40.996577+00
26568,390,2,4310,2.99,2022-03-16 14:59:22.996577+00
26579,391,1,4188,5.99,2022-03-16 08:13:55.996577+00
26599,393,2,4275,2.99,2022-03-16 12:12:17.996577+00
26615,394,1,4307,6.99,2022-03-16 14:49:05.996577+00
26623,395,1,4185,5.99,2022-03-16 07:59:31.996577+00
26624,395,1,4393,4.99,2022-03-16 18:41:02.996577+00
26643,397,1,4036,0.99,2022-03-16 00:16:26.996577+00
26681,401,1,4059,0.99,2022-03-16 01:32:52.996577+00
26682,401,2,4292,7.99,2022-03-16 13:17:04.996577+00
26694,402,1,4399,2.99,2022-03-16 18:48:54.996577+00
26705,403,2,4096,4.99,2022-03-16 03:37:37.996577+00
26716,404,1,4495,2.99,2022-03-16 23:12:12.996577+00
26729,405,2,4223,0.99,2022-03-16 09:52:20.996577+00
26730,405,2,4401,0.99,2022-03-16 18:54:53.996577+00
26740,406,2,4264,4.99,2022-03-16 11:53:54.996577+00
26758,407,1,4296,0.99,2022-03-16 13:44:29.996577+00
26769,408,2,4330,3.99,2022-03-16 15:38:07.996577+00
26796,410,2,4062,0.99,2022-03-16 01:50:53.996577+00
26797,410,1,4267,0.99,2022-03-16 12:03:56.996577+00
26811,411,2,4146,0.99,2022-03-16 05:58:42.996577+00
26812,411,1,4246,2.99,2022-03-16 11:17:29.996577+00
26823,412,2,4074,0.99,2022-03-16 02:18:15.996577+00
26830,413,2,4491,0.99,2022-03-16 22:59:12.996577+00
26836,414,1,4437,3.99,2022-03-16 20:24:07.996577+00
26867,417,1,4418,2.99,2022-03-16 19:33:56.996577+00
26868,417,1,4421,9.99,2022-03-16 19:36:21.996577+00
26885,419,1,4224,0.99,2022-03-16 09:52:47.996577+00
26896,420,1,4176,4.99,2022-03-16 07:32:00.996577+00
26910,421,2,4456,5.99,2022-03-16 21:13:47.996577+00
26921,422,2,4463,2.99,2022-03-16 21:33:25.996577+00
26922,422,2,4504,0.99,2022-03-16 23:47:53.996577+00
26927,423,2,4105,0.99,2022-03-16 03:59:26.996577+00
26928,423,1,4250,0.99,2022-03-16 11:36:37.996577+00
26957,425,2,4361,2.99,2022-03-16 17:01:49.996577+00
26958,425,2,4362,5.99,2022-03-16 17:03:56.996577+00
26959,425,2,4483,8.99,2022-03-16 22:31:38.996577+00
26973,426,2,4114,2.99,2022-03-16 04:19:38.996577+00
26974,426,2,4398,4.99,2022-03-16 18:47:10.996577+00
26996,428,1,4151,0.99,2022-03-16 06:17:28.996577+00
27021,431,1,4144,3.99,2022-03-16 05:54:10.996577+00
27038,433,2,4087,6.99,2022-03-16 02:59:22.996577+00
27039,433,2,4158,0.99,2022-03-16 06:34:08.996577+00
27052,434,1,4414,2.99,2022-03-16 19:28:47.996577+00
27094,438,1,4355,4.99,2022-03-16 16:49:45.996577+00
27095,438,2,4446,2.99,2022-03-16 20:40:42.996577+00
27120,440,1,4301,2.99,2022-03-16 14:05:49.996577+00
27134,441,1,4084,8.99,2022-03-16 02:44:26.996577+00
27135,441,2,4208,0.99,2022-03-16 09:02:48.996577+00
27151,442,1,4052,5.99,2022-03-16 01:06:48.996577+00
27152,442,1,4058,2.99,2022-03-16 01:31:16.996577+00
27153,442,2,4365,2.99,2022-03-16 17:16:12.996577+00
27183,445,1,4041,0.99,2022-03-16 00:31:59.996577+00
27184,445,1,4193,0.99,2022-03-16 08:25:47.996577+00
27193,446,2,4358,4.99,2022-03-16 16:55:30.996577+00
27210,447,2,4403,4.99,2022-03-16 18:58:06.996577+00
27224,448,2,4206,2.99,2022-03-16 09:00:42.996577+00
27225,448,1,4406,1.99,2022-03-16 19:03:42.996577+00
27233,449,2,4433,3.99,2022-03-16 20:14:07.996577+00
27256,452,1,4348,0.99,2022-03-16 16:30:31.996577+00
27257,452,2,4353,4.99,2022-03-16 16:47:31.996577+00
27258,452,2,4417,2.99,2022-03-16 19:33:31.996577+00
27267,453,2,4033,8.99,2022-03-16 00:04:12.996577+00
27287,455,2,4195,2.99,2022-03-16 08:28:28.996577+00
27298,456,1,4141,3.99,2022-03-16 05:47:46.996577+00
27338,460,1,4452,7.99,2022-03-16 21:00:20.996577+00
27356,462,1,4500,4.99,2022-03-16 23:38:27.996577+00
27383,464,1,4337,5.99,2022-03-16 16:05:03.996577+00
27398,467,1,4216,0.99,2022-03-16 09:30:00.996577+00
27399,467,2,4222,4.99,2022-03-16 09:48:47.996577+00
27400,467,1,4259,4.99,2022-03-16 11:50:44.996577+00
27413,468,2,4184,3.99,2022-03-16 07:58:34.996577+00
27427,469,2,4067,3.99,2022-03-16 02:02:49.996577+00
27428,469,2,4123,0.99,2022-03-16 04:44:45.996577+00
27446,470,1,4373,4.99,2022-03-16 17:39:25.996577+00
27447,470,2,4502,6.99,2022-03-16 23:40:30.996577+00
27492,474,2,4048,1.99,2022-03-16 00:59:18.996577+00
27493,474,1,4481,2.99,2022-03-16 22:26:41.996577+00
27518,476,2,4171,4.99,2022-03-16 07:17:30.996577+00
27525,477,2,4237,5.99,2022-03-16 10:45:21.996577+00
27526,477,1,4283,2.99,2022-03-16 12:58:01.996577+00
27544,479,2,4183,8.99,2022-03-16 07:56:59.996577+00
27566,481,1,4473,2.99,2022-03-16 21:50:36.996577+00
27567,481,1,4505,1.99,2022-03-16 23:48:30.996577+00
27599,484,1,4214,4.99,2022-03-16 09:22:59.996577+00
27617,485,2,4137,3.99,2022-03-16 05:45:32.996577+00
27633,486,2,4110,4.99,2022-03-16 04:12:53.996577+00
27634,486,1,4205,4.99,2022-03-16 08:54:05.996577+00
27635,486,1,4381,2.99,2022-03-16 18:06:19.996577+00
27658,488,2,4133,6.99,2022-03-16 05:40:52.996577+00
27659,488,2,4233,5.99,2022-03-16 10:28:46.996577+00
27676,490,1,4083,2.99,2022-03-16 02:41:41.996577+00
27688,491,1,4046,8.99,2022-03-16 00:56:25.996577+00
27689,491,1,4392,2.99,2022-03-16 18:39:28.996577+00
27699,492,2,4128,8.99,2022-03-16 05:03:51.996577+00
27700,492,1,4142,2.99,2022-03-16 05:48:11.996577+00
27701,492,2,4258,6.99,2022-03-16 11:49:25.996577+00
27717,494,1,4086,3.99,2022-03-16 02:54:32.996577+00
27718,494,2,4397,5.99,2022-03-16 18:43:20.996577+00
27744,496,1,4070,2.99,2022-03-16 02:05:35.996577+00
27745,496,1,4261,4.99,2022-03-16 11:52:22.996577+00
27746,496,1,4269,0.99,2022-03-16 12:06:59.996577+00
27752,497,2,4218,7.99,2022-03-16 09:38:50.996577+00
27767,498,1,4311,4.99,2022-03-16 14:59:40.996577+00
27839,504,1,4329,5.99,2022-03-16 15:32:42.996577+00
27849,505,1,4507,6.99,2022-03-16 23:51:11.996577+00
27867,507,2,4440,0.99,2022-03-16 20:29:24.996577+00
27868,507,2,4455,2.99,2022-03-16 21:12:12.996577+00
27894,509,2,4139,1.99,2022-03-16 05:46:01.996577+00
27895,509,2,4266,4.99,2022-03-16 12:03:16.996577+00
27916,511,1,4482,4.99,2022-03-16 22:29:44.996577+00
27935,513,2,4055,2.99,2022-03-16 01:17:39.996577+00
27936,513,2,4178,4.99,2022-03-16 07:42:57.996577+00
27937,513,2,4220,4.99,2022-03-16 09:41:02.996577+00
27952,515,2,4111,6.99,2022-03-16 04:16:22.996577+00
27968,517,2,4094,2.99,2022-03-16 03:28:47.996577+00
27969,517,1,4109,4.99,2022-03-16 04:08:09.996577+00
27970,517,1,4369,4.99,2022-03-16 17:30:04.996577+00
27971,517,2,4374,4.99,2022-03-16 17:42:24.996577+00
28008,520,2,4346,2.99,2022-03-16 16:27:11.996577+00
28020,521,2,4284,0.99,2022-03-16 13:00:23.996577+00
28021,521,2,4439,2.99,2022-03-16 20:25:56.996577+00
28030,522,2,4078,4.99,2022-03-16 02:33:31.996577+00
28058,524,1,4366,5.99,2022-03-16 17:17:02.996577+00
28079,526,1,4423,6.99,2022-03-16 19:39:54.996577+00
28108,528,2,4050,9.99,2022-03-16 01:03:59.996577+00
28117,529,2,4045,0.99,2022-03-16 00:54:40.996577+00
28118,529,2,4254,0.99,2022-03-16 11:42:18.996577+00
28119,529,2,4444,5.99,2022-03-16 20:36:10.996577+00
28154,532,1,4336,2.99,2022-03-16 16:03:02.996577+00
28168,533,1,4112,8.99,2022-03-16 04:17:35.996577+00
28188,535,1,4331,4.99,2022-03-16 15:50:56.996577+00
28201,536,1,4448,2.99,2022-03-16 20:45:38.996577+00
28237,539,1,4035,2.99,2022-03-16 00:13:28.996577+00
28238,539,1,4247,0.99,2022-03-16 11:20:20.996577+00
28281,544,1,4395,0.99,2022-03-16 18:41:48.996577+00
28319,548,1,4155,7.99,2022-03-16 06:29:15.996577+00
28325,549,1,4447,0.99,2022-03-16 20:43:54.996577+00
28351,552,1,4477,6.99,2022-03-16 22:06:50.996577+00
28366,553,1,4257,4.99,2022-03-16 11:47:07.996577+00
28406,558,1,4192,5.99,2022-03-16 08:25:32.996577+00
28419,559,1,4120,4.99,2022-03-16 04:35:29.996577+00
28420,559,1,4370,7.99,2022-03-16 17:34:02.996577+00
28431,560,1,4298,2.99,2022-03-16 13:55:51.996577+00
28432,560,2,4375,9.99,2022-03-16 17:48:55.996577+00
28433,560,1,4453,0.99,2022-03-16 21:01:05.996577+00
28460,563,1,4106,1.99,2022-03-16 04:02:01.996577+00
28461,563,2,4436,0.99,2022-03-16 20:20:30.996577+00
28476,564,1,4196,2.99,2022-03-16 08:34:59.996577+00
28477,564,2,4385,0.99,2022-03-16 18:17:04.996577+00
28487,565,1,4413,2.99,2022-03-16 19:28:30.996577+00
28515,567,2,4457,0.99,2022-03-16 21:14:04.996577+00
28525,568,1,4322,2.99,2022-03-16 15:23:03.996577+00
28533,569,1,4204,5.99,2022-03-16 08:52:44.996577+00
28542,570,1,4069,0.99,2022-03-16 02:03:32.996577+00
28556,571,1,4162,4.99,2022-03-16 06:45:52.996577+00
28579,573,1,4085,0.99,2022-03-16 02:54:05.996577+00
28593,574,1,4212,4.99,2022-03-16 09:21:40.996577+00
28642,578,2,4496,4.99,2022-03-16 23:12:45.996577+00
28670,580,2,4169,1.99,2022-03-16 07:07:44.996577+00
28683,581,2,4210,2.99,2022-03-16 09:04:46.996577+00
28684,581,2,4244,2.99,2022-03-16 11:10:24.996577+00
28685,581,1,4338,4.99,2022-03-16 16:08:22.996577+00
28710,583,1,4464,4.99,2022-03-16 21:35:44.996577+00
28721,584,1,4410,0.99,2022-03-16 19:16:42.996577+00
28731,585,2,4156,4.99,2022-03-16 06:32:17.996577+00
28761,588,1,4101,0.99,2022-03-16 03:53:37.996577+00
28762,588,2,4207,5.99,2022-03-16 09:01:11.996577+00
28799,591,2,4383,11.99,2022-03-16 18:14:17.996577+00
28815,592,1,4129,1.99,2022-03-16 05:05:29.996577+00
28816,592,1,4145,9.99,2022-03-16 05:55:05.996577+00
28817,592,1,4460,0.99,2022-03-16 21:18:40.996577+00
28829,593,2,4075,2.99,2022-03-16 02:20:10.996577+00
28830,593,2,4280,3.99,2022-03-16 12:37:57.996577+00
28843,594,1,4037,5.99,2022-03-16 00:21:18.996577+00
28844,594,1,4154,3.99,2022-03-16 06:26:49.996577+00
28856,595,1,4241,4.99,2022-03-16 11:07:26.996577+00
28890,598,1,4181,4.99,2022-03-16 07:56:20.996577+00
28923,203,2,4136,2.99,2022-03-16 05:44:18.996577+00
28930,204,1,4043,0.99,2022-03-16 00:38:16.996577+00
28945,205,2,4230,3.99,2022-03-16 10:15:13.996577+00
28946,205,2,4377,7.99,2022-03-16 17:57:23.996577+00
28955,206,2,4068,4.99,2022-03-16 02:03:04.996577+00
28956,206,2,4107,4.99,2022-03-16 04:04:58.996577+00
28981,208,1,4354,5.99,2022-03-16 16:49:28.996577+00
29019,3,1,4180,4.99,2022-03-16 07:51:51.996577+00
29054,6,2,4278,2.99,2022-03-16 12:21:50.996577+00
29063,7,2,4238,2.99,2022-03-16 10:50:46.996577+00
29075,8,2,4175,2.99,2022-03-16 07:30:29.996577+00
29076,8,2,4409,3.99,2022-03-16 19:15:55.996577+00
29077,8,1,4503,3.99,2022-03-16 23:45:38.996577+00
29085,9,1,4454,2.99,2022-03-16 21:05:26.996577+00
29095,10,2,4042,4.99,2022-03-16 00:35:06.996577+00
29096,10,1,4255,1.99,2022-03-16 11:42:39.996577+00
29155,15,1,4127,5.99,2022-03-16 04:54:45.996577+00
29165,16,2,4219,2.99,2022-03-16 09:39:48.996577+00
29166,16,2,4263,3.99,2022-03-16 11:53:10.996577+00
29199,20,1,4407,2.99,2022-03-16 19:08:11.996577+00
29217,22,2,4215,2.99,2022-03-16 09:29:18.996577+00
29238,24,2,4378,2.99,2022-03-16 17:57:34.996577+00
29246,25,1,4282,2.99,2022-03-16 12:54:57.996577+00
29247,25,1,4319,0.99,2022-03-16 15:18:53.996577+00
29248,25,2,4404,2.99,2022-03-16 19:00:19.996577+00
29258,26,1,4065,2.99,2022-03-16 02:00:54.996577+00
29259,26,1,4274,4.99,2022-03-16 12:10:30.996577+00
29260,26,1,4382,4.99,2022-03-16 18:09:29.996577+00
29261,26,2,4402,0.99,2022-03-16 18:57:12.996577+00
29262,26,1,4431,6.99,2022-03-16 20:07:28.996577+00
29271,27,2,4038,0.99,2022-03-16 00:21:19.996577+00
29297,29,2,4262,6.99,2022-03-16 11:52:56.996577+00
29298,29,1,4313,0.99,2022-03-16 15:05:22.996577+00
29309,30,2,4471,2.99,2022-03-16 21:49:55.996577+00
29329,31,1,4122,6.99,2022-03-16 04:44:01.996577+00
