payment_id,customer_id,staff_id,rental_id,amount,payment_date
25167,268,1,5039,7.99,2022-03-18 00:43:11.996577+00
25188,270,2,5533,0.99,2022-03-18 23:47:54.996577+00
25202,272,2,5047,3.99,2022-03-18 01:12:41.996577+00
25203,272,2,5158,2.99,2022-03-18 06:21:35.996577+00
25210,273,1,5256,7.99,2022-03-18 11:24:11.996577+00
25211,273,2,5435,7.99,2022-03-18 18:56:33.996577+00
25244,276,2,5186,4.99,2022-03-18 07:47:06.996577+00
25245,276,2,5246,4.99,2022-03-18 10:53:44.996577+00
25276,279,2,5248,2.99,2022-03-18 10:58:10.996577+00
25277,279,1,5361,9.99,2022-03-18 15:43:58.996577+00
25296,281,2,5410,5.99,2022-03-18 17:49:36.996577+00
25306,282,1,5113,0.99,2022-03-18 04:34:44.996577+00
25307,282,2,5319,8.99,2022-03-18 13:46:10.996577+00
25338,284,1,5161,6.99,2022-03-18 06:26:22.996577+00
25347,285,2,5112,2.99,2022-03-18 04:32:30.996577+00
25377,287,2,5346,1.99,2022-03-18 14:57:27.996577+00
25398,289,1,5089,4.99,2022-03-18 03:14:06.996577+00
25399,289,2,5342,8.99,2022-03-18 14:48:29.996577+00
25411,290,1,5105,2.99,2022-03-18 04:07:25.996577+00
25412,290,2,5214,5.99,2022-03-18 09:11:34.996577+00
25437,292,2,5095,4.99,2022-03-18 03:36:48.996577+00
25438,292,2,5257,0.99,2022-03-18 11:25:09.996577+00
25478,295,2,5053,4.99,2022-03-18 01:28:12.996577+00
25479,295,2,5283,2.99,2022-03-18 12:35:43.996577+00
25495,296,2,5090,0.99,2022-03-18 03:16:48.996577+00
25521,298,2,5166,2.99,2022-03-18 06:44:14.996577+00
25522,298,1,5247,2.99,2022-03-18 10:54:54.996577+00
25530,299,2,5033,1.99,2022-03-18 00:10:27.996577+00
25555,301,1,5119,6.99,2022-03-18 04:42:44.996577+00
25556,301,2,5511,4.99,2022-03-18 22:28:26.996577+00
25564,302,2,5498,0.99,2022-03-18 21:55:47.996577+00
25578,303,1,5140,4.99,2022-03-18 05:33:25.996577+00
25590,304,1,5411,2.99,2022-03-18 17:52:04.996577+00
25602,305,2,5041,0.99,2022-03-18 00:47:17.996577+00
25603,305,1,5052,2.99,2022-03-18 01:28:09.996577+00
25648,309,2,5305,8.99,2022-03-18 13:24:02.996577+00
25669,311,2,5224,5.99,2022-03-18 09:35:53.996577+00
25679,312,1,5031,5.99,2022-03-18 00:05:03.996577+00
