rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
13497,2022-03-30 00:46:38+00,1296,481,2005-08-26 04:37:38+00,2,2022-03-30 00:46:38+00
13498,2022-03-30 00:51:23+00,1603,578,2005-08-24 04:32:23+00,1,2022-03-30 00:51:23+00
13499,2022-03-30 00:52:30+00,1893,300,2005-08-28 03:57:30+00,1,2022-03-30 00:52:30+00
13500,2022-03-30 00:54:39+00,1353,577,2005-08-25 20:23:39+00,1,2022-03-30 00:54:39+00
13501,2022-03-30 00:56:20+00,4369,390,2005-08-22 22:07:20+00,2,2022-03-30 00:56:20+00
13502,2022-03-30 00:58:15+00,1324,309,2005-08-21 19:21:15+00,1,2022-03-30 00:58:15+00
13712,2022-03-30 08:38:04+00,1039,581,2005-08-21 05:10:04+00,1,2022-03-30 08:38:04+00
13714,2022-03-30 08:41:09+00,2659,277,2005-08-22 05:28:09+00,1,2022-03-30 08:41:09+00
13715,2022-03-30 08:43:06+00,1028,292,2005-08-27 09:22:06+00,1,2022-03-30 08:43:06+00
13716,2022-03-30 08:48:32+00,86,386,2005-08-26 06:20:32+00,2,2022-03-30 08:48:32+00
13821,2022-03-30 12:33:47+00,2402,355,2005-08-25 17:09:47+00,1,2022-03-30 12:33:47+00
13928,2022-03-30 16:12:28+00,1121,244,2005-08-21 12:33:28+00,1,2022-03-30 16:12:28+00
13929,2022-03-30 16:13:48+00,946,57,2005-08-28 14:19:48+00,1,2022-03-30 16:13:48+00
13930,2022-03-30 16:15:06+00,3585,58,2005-08-21 13:29:06+00,1,2022-03-30 16:15:06+00
13931,2022-03-30 16:16:10+00,3884,32,2005-08-27 11:03:10+00,2,2022-03-30 16:16:10+00
14036,2022-03-30 20:35:27+00,202,256,2005-08-23 02:29:27+00,1,2022-03-30 20:35:27+00
14037,2022-03-30 20:35:58+00,3655,372,2005-08-29 22:06:58+00,2,2022-03-30 20:35:58+00
14038,2022-03-30 20:39:23+00,1069,589,2005-08-27 22:57:23+00,2,2022-03-30 20:39:23+00
13470,2022-03-30 00:01:16+00,3097,141,2005-08-21 02:19:16+00,1,2022-03-30 00:01:16+00
13471,2022-03-30 00:02:26+00,1391,296,2005-08-25 05:37:26+00,2,2022-03-30 00:02:26+00
13472,2022-03-30 00:03:31+00,3074,137,2005-08-28 01:54:31+00,1,2022-03-30 00:03:31+00
13473,2022-03-30 00:03:50+00,381,390,2005-08-22 01:33:50+00,2,2022-03-30 00:03:50+00
13474,2022-03-30 00:04:32+00,1209,116,2005-08-21 19:26:32+00,2,2022-03-30 00:04:32+00
13475,2022-03-30 00:05:05+00,3214,68,2005-08-20 19:22:05+00,2,2022-03-30 00:05:05+00
13476,2022-03-30 00:06:04+00,2866,7,2005-08-24 22:56:04+00,1,2022-03-30 00:06:04+00
13477,2022-03-30 00:07:00+00,1442,222,2005-08-26 01:47:00+00,1,2022-03-30 00:07:00+00
13478,2022-03-30 00:07:14+00,2190,466,2005-08-22 02:41:14+00,1,2022-03-30 00:07:14+00
13479,2022-03-30 00:09:11+00,1262,87,2005-08-26 04:35:11+00,2,2022-03-30 00:09:11+00
13480,2022-03-30 00:10:27+00,206,16,2005-08-27 21:18:27+00,2,2022-03-30 00:10:27+00
13481,2022-03-30 00:11:12+00,2678,157,2005-08-26 22:07:12+00,2,2022-03-30 00:11:12+00
13482,2022-03-30 00:14:30+00,1627,183,2005-08-24 03:57:30+00,1,2022-03-30 00:14:30+00
13483,2022-03-30 00:16:38+00,2550,441,2005-08-21 19:43:38+00,2,2022-03-30 00:16:38+00
13484,2022-03-30 00:16:52+00,1533,152,2005-08-22 22:47:52+00,2,2022-03-30 00:16:52+00
13485,2022-03-30 00:20:14+00,3802,379,2005-08-22 00:28:14+00,2,2022-03-30 00:20:14+00
13487,2022-03-30 00:27:05+00,2609,458,2005-08-23 23:41:05+00,2,2022-03-30 00:27:05+00
13488,2022-03-30 00:28:42+00,867,444,2005-08-25 05:17:42+00,2,2022-03-30 00:28:42+00
13489,2022-03-30 00:29:06+00,2934,443,2005-08-27 20:11:06+00,1,2022-03-30 00:29:06+00
13490,2022-03-30 00:29:29+00,238,18,2005-08-21 21:36:29+00,2,2022-03-30 00:29:29+00
13491,2022-03-30 00:30:56+00,2503,258,2005-08-28 22:26:56+00,2,2022-03-30 00:30:56+00
13492,2022-03-30 00:32:04+00,1155,462,2005-08-29 01:14:04+00,2,2022-03-30 00:32:04+00
13493,2022-03-30 00:33:36+00,2927,37,2005-08-24 05:32:36+00,1,2022-03-30 00:33:36+00
13494,2022-03-30 00:36:34+00,1632,414,2005-08-21 05:52:34+00,1,2022-03-30 00:36:34+00
13495,2022-03-30 00:40:25+00,3881,92,2005-08-23 05:32:25+00,2,2022-03-30 00:40:25+00
13496,2022-03-30 00:42:29+00,3040,454,2005-08-29 05:47:29+00,2,2022-03-30 00:42:29+00
13503,2022-03-30 01:00:33+00,453,15,2005-08-28 20:03:33+00,1,2022-03-30 01:00:33+00
13504,2022-03-30 01:01:48+00,4322,293,2005-08-25 20:52:48+00,2,2022-03-30 01:01:48+00
13505,2022-03-30 01:05:57+00,914,536,2005-08-23 04:52:57+00,1,2022-03-30 01:05:57+00
13506,2022-03-30 01:07:06+00,1334,261,2005-08-26 07:06:06+00,1,2022-03-30 01:07:06+00
13507,2022-03-30 01:10:27+00,3324,478,2005-08-23 03:03:27+00,2,2022-03-30 01:10:27+00
