payment_id,customer_id,staff_id,rental_id,amount,payment_date
19522,267,1,12320,4.99,2022-02-24 04:55:17.996577+00
19533,268,2,12694,4.99,2022-02-24 18:39:05.996577+00
19543,269,1,12344,4.99,2022-02-24 05:43:45.996577+00
19556,270,1,12192,2.99,2022-02-24 00:30:06.996577+00
19557,270,1,12442,2.99,2022-02-24 09:18:33.996577+00
19564,271,1,12219,4.99,2022-02-24 01:18:20.996577+00
19580,273,1,12692,0.99,2022-02-24 18:37:45.996577+00
19592,274,1,12321,3.99,2022-02-24 04:55:31.996577+00
19607,275,2,12589,5.99,2022-02-24 14:34:57.996577+00
19608,275,1,12606,1.99,2022-02-24 15:30:47.996577+00
19626,276,2,12251,4.99,2022-02-24 02:27:28.996577+00
19627,276,1,12650,4.99,2022-02-24 17:01:46.996577+00
19636,277,1,12458,5.99,2022-02-24 09:51:19.996577+00
19649,278,1,12787,0.99,2022-02-24 22:36:24.996577+00
19691,283,1,12290,6.99,2022-02-24 03:36:29.996577+00
19706,285,1,12444,0.99,2022-02-24 09:21:38.996577+00
19707,285,1,12449,0.99,2022-02-24 09:31:30.996577+00
19708,285,2,12687,9.99,2022-02-24 18:26:05.996577+00
19713,286,2,12595,0.99,2022-02-24 14:55:34.996577+00
19714,286,1,12656,0.99,2022-02-24 17:27:01.996577+00
19742,289,2,12558,7.99,2022-02-24 13:21:01.996577+00
19753,290,2,12193,3.99,2022-02-24 00:32:25.996577+00
19754,290,2,12778,4.99,2022-02-24 22:08:49.996577+00
19764,292,1,12739,10.99,2022-02-24 20:43:44.996577+00
19787,294,1,12278,5.99,2022-02-24 03:15:11.996577+00
19795,295,1,12383,0.99,2022-02-24 07:04:29.996577+00
19801,296,2,12689,3.99,2022-02-24 18:35:00.996577+00
19815,297,1,12472,10.99,2022-02-24 10:27:14.996577+00
19826,298,1,12765,8.99,2022-02-24 21:50:16.996577+00
19843,300,2,12484,2.99,2022-02-24 11:08:03.996577+00
19844,300,2,12644,5.99,2022-02-24 16:50:53.996577+00
19860,302,2,12516,4.99,2022-02-24 12:08:19.996577+00
19873,303,1,12365,0.99,2022-02-24 06:23:35.996577+00
19874,303,2,12473,2.99,2022-02-24 10:28:10.996577+00
19880,304,1,12540,5.99,2022-02-24 12:45:56.996577+00
19890,305,2,12592,3.99,2022-02-24 14:46:16.996577+00
19900,306,1,12225,7.99,2022-02-24 01:28:37.996577+00
19911,307,2,12391,4.99,2022-02-24 07:21:19.996577+00
19920,308,2,12567,3.99,2022-02-24 13:43:02.996577+00
19921,308,1,12590,6.99,2022-02-24 14:40:01.996577+00
19938,310,2,12500,4.99,2022-02-24 11:34:17.996577+00
19939,310,2,12710,7.99,2022-02-24 19:31:16.996577+00
19952,312,1,12186,2.99,2022-02-24 00:12:02.996577+00
19968,314,1,12434,0.99,2022-02-24 09:06:34.996577+00
19985,316,2,12191,0.99,2022-02-24 00:25:37.996577+00
19986,316,2,12823,2.99,2022-02-24 23:44:13.996577+00
19993,317,2,12301,2.99,2022-02-24 04:04:46.996577+00
20007,319,2,12424,8.99,2022-02-24 08:45:23.996577+00
20018,321,1,12398,4.99,2022-02-24 07:41:50.996577+00
20041,324,2,12543,2.99,2022-02-24 12:52:21.996577+00
20050,325,1,12779,3.99,2022-02-24 22:12:26.996577+00
20076,328,2,12825,0.99,2022-02-24 23:52:24.996577+00
20090,329,1,12659,6.99,2022-02-24 17:34:15.996577+00
20097,330,1,12394,2.99,2022-02-24 07:33:41.996577+00
20098,330,1,12740,4.99,2022-02-24 20:45:30.996577+00
20102,331,2,12533,4.99,2022-02-24 12:30:06.996577+00
20113,332,2,12318,4.99,2022-02-24 04:50:22.996577+00
20119,333,1,12427,6.99,2022-02-24 08:52:43.996577+00
20120,333,2,12661,0.99,2022-02-24 17:38:36.996577+00
20131,334,2,12677,4.99,2022-02-24 18:04:31.996577+00
20146,336,1,12323,8.99,2022-02-24 05:04:48.996577+00
20147,336,2,12794,0.99,2022-02-24 22:49:03.996577+00
20158,337,1,12369,6.99,2022-02-24 06:26:09.996577+00
20180,339,1,12631,0.99,2022-02-24 16:21:17.996577+00
20191,340,2,12598,4.99,2022-02-24 15:02:29.996577+00
20214,342,1,12404,4.99,2022-02-24 08:05:00.996577+00
20215,342,1,12522,2.99,2022-02-24 12:14:06.996577+00
20216,342,2,12816,4.99,2022-02-24 23:32:31.996577+00
20234,344,2,12183,5.99,2022-02-24 00:02:39.996577+00
20242,345,1,12485,4.99,2022-02-24 11:10:07.996577+00
20243,345,2,12805,4.99,2022-02-24 23:05:00.996577+00
20259,347,1,12195,2.99,2022-02-24 00:36:15.996577+00
20260,347,2,12399,10.99,2022-02-24 07:42:08.996577+00
20270,348,2,12564,2.99,2022-02-24 13:40:01.996577+00
20296,350,2,12252,6.99,2022-02-24 02:28:17.996577+00
20297,350,2,12445,2.99,2022-02-24 09:24:46.996577+00
20311,352,2,12234,5.99,2022-02-24 01:45:59.996577+00
20312,352,1,12751,2.99,2022-02-24 21:01:48.996577+00
20325,354,2,12243,6.99,2022-02-24 02:07:20.996577+00
20326,354,1,12544,3.99,2022-02-24 12:54:17.996577+00
20360,358,1,12452,6.99,2022-02-24 09:43:01.996577+00
20364,359,1,12611,1.99,2022-02-24 15:38:08.996577+00
20375,360,1,12773,5.99,2022-02-24 22:00:45.996577+00
20376,360,2,12795,0.99,2022-02-24 22:50:18.996577+00
20388,361,2,12626,5.99,2022-02-24 16:05:11.996577+00
20389,361,2,12690,2.99,2022-02-24 18:35:23.996577+00
20396,362,2,12244,4.99,2022-02-24 02:07:37.996577+00
20407,363,2,12189,5.99,2022-02-24 00:20:10.996577+00
20408,363,2,12760,4.99,2022-02-24 21:31:45.996577+00
20416,364,1,12557,4.99,2022-02-24 13:19:29.996577+00
20417,364,1,12761,1.99,2022-02-24 21:33:48.996577+00
20424,365,2,12322,2.99,2022-02-24 05:03:54.996577+00
20425,365,2,12375,4.99,2022-02-24 06:48:34.996577+00
20426,365,1,12804,8.99,2022-02-24 23:01:41.996577+00
20432,366,2,12413,2.99,2022-02-24 08:19:00.996577+00
20433,366,1,12608,4.99,2022-02-24 15:33:41.996577+00
20444,367,2,12362,0.99,2022-02-24 06:16:31.996577+00
20445,367,2,12373,8.99,2022-02-24 06:35:51.996577+00
20453,368,2,12319,2.99,2022-02-24 04:55:11.996577+00
20454,368,1,12796,4.99,2022-02-24 22:50:50.996577+00
20468,369,1,12521,0.99,2022-02-24 12:11:33.996577+00
20473,370,1,12339,4.99,2022-02-24 05:33:32.996577+00
20481,371,2,12397,9.99,2022-02-24 07:41:18.996577+00
20482,371,2,12584,7.99,2022-02-24 14:20:02.996577+00
20493,372,1,12224,0.99,2022-02-24 01:27:35.996577+00
20494,372,1,12714,3.99,2022-02-24 19:36:27.996577+00
20509,373,2,12536,5.99,2022-02-24 12:34:32.996577+00
20510,373,1,12748,7.99,2022-02-24 20:57:31.996577+00
20511,373,2,12780,0.99,2022-02-24 22:16:42.996577+00
20519,374,2,12696,2.99,2022-02-24 18:41:34.996577+00
20535,375,2,12663,0.99,2022-02-24 17:39:18.996577+00
20551,377,1,12390,1.99,2022-02-24 07:20:08.996577+00
20552,377,1,12549,4.99,2022-02-24 13:06:33.996577+00
20560,378,1,12596,2.99,2022-02-24 14:58:01.996577+00
20565,379,1,12503,4.99,2022-02-24 11:45:12.996577+00
20580,380,1,12636,3.99,2022-02-24 16:28:55.996577+00
20593,381,2,12237,4.99,2022-02-24 01:53:04.996577+00
20594,381,2,12632,2.99,2022-02-24 16:22:47.996577+00
20603,382,2,12229,0.99,2022-02-24 01:36:49.996577+00
20604,382,2,12529,0.99,2022-02-24 12:22:02.996577+00
20614,383,1,12735,4.99,2022-02-24 20:33:20.996577+00
20630,385,2,12310,2.99,2022-02-24 04:31:00.996577+00
20631,385,2,12686,8.99,2022-02-24 18:23:35.996577+00
20659,388,2,12267,6.99,2022-02-24 02:52:56.996577+00
