payment_id,customer_id,staff_id,rental_id,amount,payment_date
25181,269,1,6626,5.99,2022-03-21 06:44:50.996577+00
25182,269,2,6804,4.99,2022-03-21 14:50:32.996577+00
25189,270,2,6520,4.99,2022-03-21 01:33:42.996577+00
25213,273,1,6592,8.99,2022-03-21 04:48:01.996577+00
25214,273,1,6635,1.99,2022-03-21 07:16:24.996577+00
25215,273,2,6696,2.99,2022-03-21 10:12:30.996577+00
25216,273,1,6717,5.99,2022-03-21 11:03:28.996577+00
25237,275,2,6856,0.99,2022-03-21 17:18:42.996577+00
25268,278,2,6869,4.99,2022-03-21 17:40:32.996577+00
25284,280,2,6851,0.99,2022-03-21 17:00:40.996577+00
25297,281,2,6825,0.99,2022-03-21 15:56:38.996577+00
25327,283,1,6827,4.99,2022-03-21 16:02:11.996577+00
25353,285,2,6644,0.99,2022-03-21 08:08:05.996577+00
25366,286,2,6611,2.99,2022-03-21 05:48:49.996577+00
25391,288,2,6518,3.99,2022-03-21 01:28:08.996577+00
25403,289,2,6536,7.99,2022-03-21 02:12:51.996577+00
25414,290,2,6816,4.99,2022-03-21 15:47:16.996577+00
25426,291,2,6516,4.99,2022-03-21 01:20:20.996577+00
25427,291,1,6796,2.99,2022-03-21 14:12:42.996577+00
25441,292,1,6900,6.99,2022-03-21 19:13:51.996577+00
25523,298,2,6802,0.99,2022-03-21 14:42:43.996577+00
25532,299,2,6732,0.99,2022-03-21 11:27:17.996577+00
25533,299,1,6853,7.99,2022-03-21 17:06:37.996577+00
25544,300,1,6822,5.99,2022-03-21 15:52:05.996577+00
25559,301,2,6833,6.99,2022-03-21 16:22:00.996577+00
25568,302,2,6623,7.99,2022-03-21 06:34:00.996577+00
25595,304,1,6737,4.99,2022-03-21 11:45:18.996577+00
25607,305,2,6619,0.99,2022-03-21 06:19:14.996577+00
25614,306,2,6868,2.99,2022-03-21 17:38:43.996577+00
25680,312,2,6751,2.99,2022-03-21 12:19:00.996577+00
25681,312,1,6866,2.99,2022-03-21 17:32:10.996577+00
25701,314,1,6666,2.99,2022-03-21 09:00:41.996577+00
25702,314,1,6763,3.99,2022-03-21 12:55:00.996577+00
25715,315,1,6661,4.99,2022-03-21 08:49:05.996577+00
25716,315,1,6894,4.99,2022-03-21 18:49:16.996577+00
25780,321,1,6859,5.99,2022-03-21 17:22:23.996577+00
25787,322,1,6511,3.99,2022-03-21 01:07:55.996577+00
25788,322,2,6673,0.99,2022-03-21 09:19:22.996577+00
25789,322,2,6709,4.99,2022-03-21 10:49:07.996577+00
25799,323,1,6840,3.99,2022-03-21 16:31:48.996577+00
25827,325,2,6622,0.99,2022-03-21 06:32:37.996577+00
25847,327,1,6618,2.99,2022-03-21 06:10:08.996577+00
25875,330,1,6656,0.99,2022-03-21 08:38:13.996577+00
25876,330,2,6678,2.99,2022-03-21 09:27:02.996577+00
25877,330,1,6719,2.99,2022-03-21 11:09:03.996577+00
25930,334,2,6641,5.99,2022-03-21 08:01:40.996577+00
25931,334,2,6749,4.99,2022-03-21 12:11:31.996577+00
25944,335,1,6624,7.99,2022-03-21 06:34:16.996577+00
25945,335,1,6906,0.99,2022-03-21 19:31:28.996577+00
25970,337,1,6620,2.99,2022-03-21 06:19:29.996577+00
