rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
7629,2022-03-07 00:00:09+00,2453,229,2005-07-30 05:49:09+00,1,2022-03-07 00:00:09+00
7630,2022-03-07 00:01:03+00,2798,351,2005-07-31 00:08:03+00,2,2022-03-07 00:01:03+00
7631,2022-03-07 00:01:15+00,2437,132,2005-08-01 05:16:15+00,2,2022-03-07 00:01:15+00
7632,2022-03-07 00:02:40+00,3233,181,2005-07-30 04:31:40+00,2,2022-03-07 00:02:40+00
7633,2022-03-07 00:03:41+00,4171,402,2005-08-01 22:54:41+00,2,2022-03-07 00:03:41+00
7634,2022-03-07 00:07:01+00,4487,365,2005-07-31 04:00:01+00,1,2022-03-07 00:07:01+00
7635,2022-03-07 00:08:11+00,55,413,2005-08-01 02:32:11+00,2,2022-03-07 00:08:11+00
7636,2022-03-07 00:08:36+00,202,51,2005-08-03 20:36:36+00,1,2022-03-07 00:08:36+00
7637,2022-03-07 00:12:25+00,87,91,2005-08-02 02:48:25+00,1,2022-03-07 00:12:25+00
7638,2022-03-07 00:13:26+00,1890,172,2005-07-28 19:34:26+00,1,2022-03-07 00:13:26+00
7639,2022-03-07 00:14:36+00,767,459,2005-07-28 23:19:36+00,1,2022-03-07 00:14:36+00
7640,2022-03-07 00:14:49+00,3014,229,2005-08-03 20:50:49+00,1,2022-03-07 00:14:49+00
7641,2022-03-07 00:15:45+00,1868,475,2005-08-04 22:50:45+00,1,2022-03-07 00:15:45+00
7642,2022-03-07 00:16:51+00,3995,523,2005-08-01 23:45:51+00,2,2022-03-07 00:16:51+00
7643,2022-03-07 00:19:44+00,4369,407,2005-08-04 20:16:44+00,1,2022-03-07 00:19:44+00
7644,2022-03-07 00:27:33+00,882,173,2005-07-31 21:58:33+00,2,2022-03-07 00:27:33+00
7645,2022-03-07 00:27:42+00,830,381,2005-08-03 06:16:42+00,2,2022-03-07 00:27:42+00
7646,2022-03-07 00:31:45+00,1615,255,2005-07-31 06:16:45+00,1,2022-03-07 00:31:45+00
7647,2022-03-07 00:35:17+00,3079,36,2005-07-31 23:14:17+00,1,2022-03-07 00:35:17+00
7648,2022-03-07 00:35:33+00,797,310,2005-08-04 05:21:33+00,2,2022-03-07 00:35:33+00
7649,2022-03-07 00:37:26+00,2704,318,2005-07-28 20:18:26+00,1,2022-03-07 00:37:26+00
7650,2022-03-07 00:47:20+00,701,290,2005-08-05 05:00:20+00,2,2022-03-07 00:47:20+00
7651,2022-03-07 00:48:32+00,2753,401,2005-08-03 02:10:32+00,2,2022-03-07 00:48:32+00
7652,2022-03-07 00:50:29+00,92,5,2005-07-30 21:23:29+00,2,2022-03-07 00:50:29+00
7653,2022-03-07 00:58:30+00,814,232,2005-07-28 22:32:30+00,2,2022-03-07 00:58:30+00
7654,2022-03-07 01:00:14+00,1009,360,2005-07-31 19:50:14+00,2,2022-03-07 01:00:14+00
7655,2022-03-07 01:01:11+00,2665,513,2005-07-30 22:12:11+00,2,2022-03-07 01:01:11+00
7656,2022-03-07 01:07:19+00,178,148,2005-07-31 03:05:19+00,1,2022-03-07 01:07:19+00
7657,2022-03-07 01:09:00+00,2319,518,2005-08-04 20:44:00+00,1,2022-03-07 01:09:00+00
7658,2022-03-07 01:09:12+00,1798,272,2005-07-29 23:54:12+00,2,2022-03-07 01:09:12+00
7659,2022-03-07 01:09:45+00,1622,584,2005-08-02 04:34:45+00,2,2022-03-07 01:09:45+00
7660,2022-03-07 01:10:10+00,4385,4,2005-07-30 03:29:10+00,2,2022-03-07 01:10:10+00
7661,2022-03-07 01:10:27+00,3060,256,2005-08-05 02:45:27+00,2,2022-03-07 01:10:27+00
7662,2022-03-07 01:16:08+00,1017,534,2005-08-03 20:51:08+00,1,2022-03-07 01:16:08+00
7663,2022-03-07 01:19:48+00,832,470,2005-07-30 20:43:48+00,2,2022-03-07 01:19:48+00
7664,2022-03-07 01:24:23+00,1989,461,2005-07-29 22:01:23+00,1,2022-03-07 01:24:23+00
7665,2022-03-07 01:28:30+00,1455,590,2005-07-31 19:42:30+00,1,2022-03-07 01:28:30+00
7666,2022-03-07 01:35:12+00,688,196,2005-08-05 04:43:12+00,2,2022-03-07 01:35:12+00
7667,2022-03-07 01:37:22+00,2415,443,2005-08-05 20:37:22+00,1,2022-03-07 01:37:22+00
7668,2022-03-07 01:41:31+00,3880,508,2005-08-02 05:08:31+00,1,2022-03-07 01:41:31+00
7669,2022-03-07 01:44:07+00,2624,483,2005-07-28 23:54:07+00,1,2022-03-07 01:44:07+00
7670,2022-03-07 01:44:25+00,1356,252,2005-07-29 20:55:25+00,2,2022-03-07 01:44:25+00
7671,2022-03-07 01:48:31+00,3464,442,2005-07-30 22:04:31+00,1,2022-03-07 01:48:31+00
7672,2022-03-07 01:49:41+00,573,542,2005-08-04 01:38:41+00,1,2022-03-07 01:49:41+00
7673,2022-03-07 01:53:53+00,2368,409,2005-08-05 23:07:53+00,1,2022-03-07 01:53:53+00
7674,2022-03-07 01:54:30+00,682,177,2005-08-05 22:09:30+00,1,2022-03-07 01:54:30+00
7675,2022-03-07 01:55:20+00,153,189,2005-07-31 04:27:20+00,1,2022-03-07 01:55:20+00
7676,2022-03-07 01:55:27+00,1110,508,2005-08-01 02:50:27+00,2,2022-03-07 01:55:27+00
7677,2022-03-07 01:56:37+00,4464,566,2005-07-31 01:21:37+00,1,2022-03-07 01:56:37+00
7678,2022-03-07 01:58:16+00,3398,510,2005-08-06 03:22:16+00,1,2022-03-07 01:58:16+00
7679,2022-03-07 01:58:39+00,1063,444,2005-08-02 03:58:39+00,1,2022-03-07 01:58:39+00
7680,2022-03-07 01:59:08+00,1784,559,2005-08-03 02:37:08+00,2,2022-03-07 01:59:08+00
7681,2022-03-07 02:07:09+00,1176,432,2005-07-29 07:30:09+00,2,2022-03-07 02:07:09+00
7682,2022-03-07 02:07:29+00,3296,400,2005-08-04 07:48:29+00,2,2022-03-07 02:07:29+00
