payment_id,customer_id,staff_id,rental_id,amount,payment_date
16060,272,1,405,6.99,2022-01-04 12:01:05.996577+00
16068,274,1,394,5.99,2022-01-04 09:54:37.996577+00
16069,274,2,474,2.99,2022-01-04 20:40:22.996577+00
16071,275,2,336,2.99,2022-01-04 01:43:49.996577+00
16084,284,2,423,0.99,2022-01-04 14:01:23.996577+00
16088,287,2,498,0.99,2022-01-04 23:29:47.996577+00
16092,288,2,427,6.99,2022-01-04 14:38:30.996577+00
16100,293,2,445,0.99,2022-01-04 17:11:23.996577+00
16104,295,2,371,3.99,2022-01-04 06:36:44.996577+00
16111,298,1,383,3.99,2022-01-04 08:40:46.996577+00
16112,299,1,332,5.99,2022-01-04 00:55:36.996577+00
16114,300,2,457,0.99,2022-01-04 18:20:55.996577+00
16126,304,1,415,0.99,2022-01-04 13:20:11.996577+00
16129,306,2,375,3.99,2022-01-04 07:17:47.996577+00
16131,307,2,413,4.99,2022-01-04 13:14:03.996577+00
16153,314,1,440,4.99,2022-01-04 16:29:01.996577+00
16163,319,1,439,2.99,2022-01-04 16:23:14.996577+00
16187,334,1,431,8.99,2022-01-04 14:59:31.996577+00
16188,337,1,374,6.99,2022-01-04 06:54:56.996577+00
16194,343,1,455,3.99,2022-01-04 18:11:55.996577+00
16198,345,1,363,0.99,2022-01-04 05:42:26.996577+00
16211,354,2,402,0.99,2022-01-04 11:45:44.996577+00
16219,359,2,392,2.99,2022-01-04 09:43:08.996577+00
16223,361,1,368,5.99,2022-01-04 06:10:55.996577+00
16227,364,1,462,5.99,2022-01-04 18:39:02.996577+00
16243,371,2,381,4.99,2022-01-04 08:11:51.996577+00
16244,371,1,384,5.99,2022-01-04 08:46:46.996577+00
16254,375,1,412,4.99,2022-01-04 12:45:49.996577+00
16258,378,1,347,0.99,2022-01-04 03:08:59.996577+00
16263,381,2,406,2.99,2022-01-04 12:15:12.996577+00
16265,382,2,356,2.99,2022-01-04 05:00:56.996577+00
16281,388,2,411,4.99,2022-01-04 12:42:40.996577+00
16296,398,1,486,4.99,2022-01-04 22:19:38.996577+00
16305,401,2,446,4.99,2022-01-04 17:17:07.996577+00
16308,403,1,442,2.99,2022-01-04 16:40:39.996577+00
16322,412,1,333,4.99,2022-01-04 01:20:47.996577+00
16340,422,1,398,0.99,2022-01-04 11:12:29.996577+00
16341,424,2,403,0.99,2022-01-04 11:57:18.996577+00
16352,430,1,364,4.99,2022-01-04 05:48:38.996577+00
16372,439,2,367,0.99,2022-01-04 06:05:28.996577+00
16376,442,2,466,0.99,2022-01-04 19:25:33.996577+00
16382,445,1,481,2.99,2022-01-04 21:17:53.996577+00
16386,446,1,355,4.99,2022-01-04 04:43:59.996577+00
16387,447,1,461,2.99,2022-01-04 18:37:21.996577+00
16398,452,1,354,2.99,2022-01-04 04:40:52.996577+00
16403,455,2,343,0.99,2022-01-04 02:42:07.996577+00
16416,464,2,373,1.99,2022-01-04 06:44:51.996577+00
16423,468,2,459,0.99,2022-01-04 18:28:30.996577+00
16436,473,1,348,4.99,2022-01-04 03:19:22.996577+00
16440,475,2,417,4.99,2022-01-04 13:35:53.996577+00
16442,476,1,489,4.99,2022-01-04 22:37:38.996577+00
16466,491,1,484,2.99,2022-01-04 21:55:11.996577+00
16477,498,1,429,8.99,2022-01-04 14:49:52.996577+00
16481,500,1,389,8.99,2022-01-04 09:14:07.996577+00
16483,501,1,493,0.99,2022-01-04 23:02:37.996577+00
16490,503,1,353,5.99,2022-01-04 04:32:05.996577+00
16494,504,2,470,4.99,2022-01-04 19:45:34.996577+00
16499,506,2,387,2.99,2022-01-04 09:03:53.996577+00
16500,506,2,410,3.99,2022-01-04 12:39:48.996577+00
16507,508,1,369,2.99,2022-01-04 06:15:15.996577+00
16512,510,1,372,5.99,2022-01-04 06:42:24.996577+00
16520,516,2,339,3.99,2022-01-04 02:15:44.996577+00
16526,522,2,426,5.99,2022-01-04 14:25:23.996577+00
16531,525,1,437,5.99,2022-01-04 16:15:48.996577+00
16532,526,1,495,4.99,2022-01-04 23:09:14.996577+00
16536,528,2,472,0.99,2022-01-04 20:04:41.996577+00
16540,529,1,453,2.99,2022-01-04 17:59:42.996577+00
16560,539,1,342,0.99,2022-01-04 02:39:30.996577+00
16564,542,2,376,4.99,2022-01-04 07:26:41.996577+00
16566,543,2,476,1.99,2022-01-04 21:00:02.996577+00
16567,544,1,397,2.99,2022-01-04 10:57:28.996577+00
16572,546,1,482,6.99,2022-01-04 21:21:28.996577+00
16574,547,2,443,8.99,2022-01-04 17:03:46.996577+00
16596,557,2,467,4.99,2022-01-04 19:38:29.996577+00
16597,557,1,478,4.99,2022-01-04 21:06:46.996577+00
16608,565,1,458,6.99,2022-01-04 18:27:02.996577+00
16613,569,1,487,4.99,2022-01-04 22:28:56.996577+00
16622,574,2,433,0.99,2022-01-04 15:09:06.996577+00
16624,575,1,395,0.99,2022-01-04 10:14:15.996577+00
16625,575,2,454,4.99,2022-01-04 18:00:02.996577+00
16636,584,2,379,4.99,2022-01-04 07:53:58.996577+00
16642,587,1,361,0.99,2022-01-04 05:31:54.996577+00
16652,594,1,360,8.99,2022-01-04 05:19:40.996577+00
16667,204,2,399,4.99,2022-01-04 11:17:04.996577+00
16680,3,1,435,1.99,2022-01-04 15:45:35.996577+00
16694,9,2,350,4.99,2022-01-04 03:29:54.996577+00
16702,14,1,346,9.99,2022-01-04 03:03:07.996577+00
16706,16,1,335,3.99,2022-01-04 01:35:36.996577+00
16719,19,1,337,2.99,2022-01-04 01:50:56.996577+00
16723,20,2,497,6.99,2022-01-04 23:23:05.996577+00
16726,21,2,463,3.99,2022-01-04 18:40:13.996577+00
16728,22,1,370,4.99,2022-01-04 06:18:09.996577+00
16741,28,2,388,2.99,2022-01-04 09:05:53.996577+00
16744,32,2,483,4.99,2022-01-04 21:28:51.996577+00
16749,35,1,424,6.99,2022-01-04 14:02:27.996577+00
16750,36,1,349,0.99,2022-01-04 03:21:37.996577+00
16760,44,1,407,2.99,2022-01-04 12:26:04.996577+00
16764,46,2,401,2.99,2022-01-04 11:26:21.996577+00
16765,46,2,432,4.99,2022-01-04 15:08:55.996577+00
16772,48,1,390,4.99,2022-01-04 09:30:52.996577+00
16787,53,1,378,2.99,2022-01-04 07:51:48.996577+00
16793,54,2,441,4.99,2022-01-04 16:39:31.996577+00
16799,56,1,341,5.99,2022-01-04 02:30:08.996577+00
16800,56,1,496,2.99,2022-01-04 23:12:07.996577+00
16816,64,1,494,4.99,2022-01-04 23:07:57.996577+00
16822,67,2,331,9.99,2022-01-04 00:50:52.996577+00
16840,77,1,419,1.99,2022-01-04 13:43:37.996577+00
16853,84,2,408,0.99,2022-01-04 12:26:05.996577+00
16859,87,2,451,4.99,2022-01-04 17:56:20.996577+00
16867,92,1,456,4.99,2022-01-04 18:18:32.996577+00
16869,93,2,420,6.99,2022-01-04 13:48:04.996577+00
16873,95,1,490,4.99,2022-01-04 22:38:22.996577+00
16877,101,1,468,9.99,2022-01-04 19:41:36.996577+00
16879,102,1,358,0.99,2022-01-04 05:12:25.996577+00
16886,105,2,473,7.99,2022-01-04 20:05:00.996577+00
16887,105,1,485,2.99,2022-01-04 22:09:18.996577+00
16896,109,1,386,0.99,2022-01-04 08:54:57.996577+00
16905,112,1,396,0.99,2022-01-04 10:15:30.996577+00
16918,118,2,351,5.99,2022-01-04 04:07:29.996577+00
16936,127,1,452,0.99,2022-01-04 17:58:59.996577+00
16946,133,2,447,2.99,2022-01-04 17:25:28.996577+00
16947,134,1,366,3.99,2022-01-04 06:02:20.996577+00
16964,144,2,345,2.99,2022-01-04 03:00:51.996577+00
16965,145,1,500,0.99,2022-01-04 23:33:51.996577+00
16968,147,1,362,0.99,2022-01-04 05:38:51.996577+00
16972,150,1,422,3.99,2022-01-04 14:00:21.996577+00
16976,151,2,418,5.99,2022-01-04 13:41:43.996577+00
16977,152,2,359,4.99,2022-01-04 05:16:59.996577+00
16979,154,1,469,5.99,2022-01-04 19:42:52.996577+00
16985,157,2,352,0.99,2022-01-04 04:16:45.996577+00
16989,159,2,475,2.99,2022-01-04 20:44:52.996577+00
16993,161,2,428,2.99,2022-01-04 14:39:24.996577+00
16994,161,2,477,3.99,2022-01-04 21:01:59.996577+00
17000,162,1,501,4.99,2022-01-04 23:38:02.996577+00
17003,165,2,338,4.99,2022-01-04 02:11:18.996577+00
17006,167,1,365,2.99,2022-01-04 05:59:46.996577+00
17008,168,2,404,0.99,2022-01-04 12:00:17.996577+00
17009,168,1,488,4.99,2022-01-04 22:36:16.996577+00
17013,170,1,377,5.99,2022-01-04 07:32:31.996577+00
17016,172,2,449,3.99,2022-01-04 17:41:41.996577+00
17024,176,2,380,6.99,2022-01-04 08:03:05.996577+00
17034,182,2,425,3.99,2022-01-04 14:19:56.996577+00
17035,183,1,382,0.99,2022-01-04 08:40:26.996577+00
17046,190,2,430,4.99,2022-01-04 14:50:36.996577+00
17052,193,2,464,0.99,2022-01-04 19:11:10.996577+00
17053,194,2,334,4.99,2022-01-04 01:31:33.996577+00
17057,196,2,491,2.99,2022-01-04 22:42:01.996577+00
17061,197,1,391,2.99,2022-01-04 09:32:21.996577+00
17067,198,1,357,0.99,2022-01-04 05:05:41.996577+00
17072,199,1,499,7.99,2022-01-04 23:33:33.996577+00
17077,209,2,340,9.99,2022-01-04 02:23:51.996577+00
17078,209,1,471,0.99,2022-01-04 20:01:08.996577+00
17082,213,2,385,0.99,2022-01-04 08:51:51.996577+00
17093,219,1,414,0.99,2022-01-04 13:16:46.996577+00
17094,220,2,409,0.99,2022-01-04 12:39:24.996577+00
17095,220,1,480,3.99,2022-01-04 21:16:05.996577+00
17099,222,2,416,0.99,2022-01-04 13:30:36.996577+00
17107,228,2,492,4.99,2022-01-04 22:53:24.996577+00
17111,231,1,329,5.99,2022-01-04 00:25:40.996577+00
17112,231,1,479,6.99,2022-01-04 21:07:36.996577+00
17120,236,2,344,2.99,2022-01-04 02:58:48.996577+00
17127,239,1,444,2.99,2022-01-04 17:07:41.996577+00
17133,240,1,460,2.99,2022-01-04 18:30:29.996577+00
17150,246,2,421,8.99,2022-01-04 13:58:39.996577+00
17151,246,2,434,5.99,2022-01-04 15:22:53.996577+00
17155,247,2,448,3.99,2022-01-04 17:31:34.996577+00
17156,247,1,450,6.99,2022-01-04 17:47:20.996577+00
17157,248,2,330,7.99,2022-01-04 00:43:56.996577+00
17160,249,2,400,2.99,2022-01-04 11:20:10.996577+00
17161,249,1,438,6.99,2022-01-04 16:21:00.996577+00
17170,251,2,393,2.99,2022-01-04 09:46:51.996577+00
17194,261,2,465,3.99,2022-01-04 19:13:02.996577+00
17204,267,1,436,4.99,2022-01-04 15:49:30.996577+00
