rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
691,2022-01-06 00:01:26+00,4034,433,2005-06-07 05:21:26+00,1,2022-01-06 00:01:26+00
692,2022-01-06 00:32:10+00,800,18,2005-06-02 02:54:10+00,2,2022-01-06 00:32:10+00
693,2022-01-06 00:42:31+00,635,190,2005-06-03 01:29:31+00,2,2022-01-06 00:42:31+00
694,2022-01-06 00:49:43+00,592,399,2005-06-05 05:52:43+00,1,2022-01-06 00:49:43+00
695,2022-01-06 00:50:53+00,4276,528,2005-06-03 01:28:53+00,1,2022-01-06 00:50:53+00
696,2022-01-06 00:59:10+00,2076,19,2005-06-01 01:45:10+00,1,2022-01-06 00:59:10+00
697,2022-01-06 01:04:04+00,3949,387,2005-06-03 23:47:04+00,2,2022-01-06 01:04:04+00
698,2022-01-06 01:10:52+00,1412,109,2005-06-01 20:52:52+00,1,2022-01-06 01:10:52+00
699,2022-01-06 01:11:44+00,130,246,2005-06-04 19:23:44+00,2,2022-01-06 01:11:44+00
700,2022-01-06 01:18:54+00,500,117,2005-05-30 04:54:54+00,1,2022-01-06 01:18:54+00
701,2022-01-06 01:26:27+00,372,112,2005-06-03 03:59:27+00,1,2022-01-06 01:26:27+00
702,2022-01-06 01:27:30+00,2556,475,2005-05-30 00:52:30+00,2,2022-01-06 01:27:30+00
703,2022-01-06 01:29:36+00,1123,269,2005-06-03 03:54:36+00,2,2022-01-06 01:29:36+00
704,2022-01-06 01:44:43+00,2628,330,2005-06-06 00:51:43+00,2,2022-01-06 01:44:43+00
705,2022-01-06 01:48:52+00,2809,257,2005-05-30 05:21:52+00,1,2022-01-06 01:48:52+00
706,2022-01-06 02:05:49+00,2278,60,2005-06-04 21:48:49+00,1,2022-01-06 02:05:49+00
707,2022-01-06 02:18:19+00,819,252,2005-05-30 01:45:19+00,1,2022-01-06 02:18:19+00
708,2022-01-06 02:23:47+00,3133,127,2005-05-31 20:27:47+00,2,2022-01-06 02:23:47+00
709,2022-01-06 02:48:01+00,2459,479,2005-06-06 04:21:01+00,1,2022-01-06 02:48:01+00
710,2022-01-06 02:48:36+00,194,518,2005-06-03 04:03:36+00,1,2022-01-06 02:48:36+00
711,2022-01-06 02:49:03+00,4581,215,2005-05-31 07:29:03+00,2,2022-01-06 02:49:03+00
712,2022-01-06 03:02:24+00,4191,313,2005-05-30 02:09:24+00,2,2022-01-06 03:02:24+00
713,2022-01-06 03:10:17+00,3664,507,2005-06-07 06:13:17+00,1,2022-01-06 03:10:17+00
714,2022-01-06 03:15:21+00,2010,452,2005-06-01 22:05:21+00,2,2022-01-06 03:15:21+00
715,2022-01-06 03:22:41+00,2030,545,2005-06-05 08:28:41+00,1,2022-01-06 03:22:41+00
716,2022-01-06 03:35:29+00,85,36,2005-06-01 06:42:29+00,2,2022-01-06 03:35:29+00
717,2022-01-06 03:37:44+00,1383,412,2005-05-30 04:48:44+00,2,2022-01-06 03:37:44+00
718,2022-01-06 03:52:23+00,1736,498,2005-06-02 01:27:23+00,1,2022-01-06 03:52:23+00
719,2022-01-06 04:16:05+00,267,245,2005-06-01 06:53:05+00,2,2022-01-06 04:16:05+00
720,2022-01-06 04:17:30+00,3687,480,2005-06-06 01:47:30+00,2,2022-01-06 04:17:30+00
721,2022-01-06 04:28:47+00,1116,44,2005-05-31 10:24:47+00,1,2022-01-06 04:28:47+00
722,2022-01-06 04:30:31+00,4540,259,2005-06-06 03:51:31+00,1,2022-01-06 04:30:31+00
723,2022-01-06 04:34:44+00,3407,309,2005-05-30 04:50:44+00,1,2022-01-06 04:34:44+00
724,2022-01-06 04:53:23+00,3770,416,2005-06-05 03:01:23+00,2,2022-01-06 04:53:23+00
725,2022-01-06 05:03:41+00,4088,245,2005-06-03 07:52:41+00,2,2022-01-06 05:03:41+00
726,2022-01-06 05:05:29+00,933,452,2005-06-05 03:40:29+00,2,2022-01-06 05:05:29+00
727,2022-01-06 05:08:15+00,1629,484,2005-05-30 06:16:15+00,1,2022-01-06 05:08:15+00
728,2022-01-06 05:12:38+00,242,551,2005-06-03 06:41:38+00,1,2022-01-06 05:12:38+00
729,2022-01-06 05:35:13+00,1688,323,2005-06-04 02:23:13+00,2,2022-01-06 05:35:13+00
730,2022-01-06 06:00:59+00,3473,197,2005-06-06 00:17:59+00,1,2022-01-06 06:00:59+00
731,2022-01-06 06:25:16+00,4124,5,2005-05-30 04:21:16+00,1,2022-01-06 06:25:16+00
732,2022-01-06 06:32:51+00,2530,447,2005-05-30 09:08:51+00,2,2022-01-06 06:32:51+00
733,2022-01-06 06:35:21+00,2951,363,2005-06-05 08:14:21+00,1,2022-01-06 06:35:21+00
734,2022-01-06 06:38:52+00,3084,538,2005-06-03 09:17:52+00,2,2022-01-06 06:38:52+00
735,2022-01-06 07:08:13+00,3421,454,2005-06-07 12:35:13+00,1,2022-01-06 07:08:13+00
736,2022-01-06 07:10:07+00,3689,276,2005-06-05 09:21:07+00,2,2022-01-06 07:10:07+00
737,2022-01-06 07:11:31+00,769,589,2005-06-04 10:18:31+00,2,2022-01-06 07:11:31+00
738,2022-01-06 07:20:08+00,2284,256,2005-06-06 07:59:08+00,2,2022-01-06 07:20:08+00
739,2022-01-06 07:28:18+00,1183,84,2005-06-06 08:21:18+00,2,2022-01-06 07:28:18+00
