rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
5511,2022-02-17 00:00:00+00,3678,301,2005-07-12 19:44:00+00,1,2022-02-17 00:00:00+00
5512,2022-02-17 00:05:38+00,4470,405,2005-07-17 19:47:38+00,1,2022-02-17 00:05:38+00
5513,2022-02-17 00:05:41+00,2558,356,2005-07-11 01:05:41+00,2,2022-02-17 00:05:41+00
5514,2022-02-17 00:09:42+00,1824,522,2005-07-17 04:47:42+00,1,2022-02-17 00:09:42+00
5515,2022-02-17 00:12:44+00,3772,39,2005-07-12 23:39:44+00,1,2022-02-17 00:12:44+00
5516,2022-02-17 00:13:52+00,1902,581,2005-07-15 21:56:52+00,1,2022-02-17 00:13:52+00
5517,2022-02-17 00:15:00+00,3689,42,2005-07-19 00:59:00+00,1,2022-02-17 00:15:00+00
5518,2022-02-17 00:15:11+00,3340,451,2005-07-18 18:28:11+00,2,2022-02-17 00:15:11+00
5519,2022-02-17 00:18:32+00,1312,85,2005-07-11 19:39:32+00,1,2022-02-17 00:18:32+00
5520,2022-02-17 00:30:41+00,2527,501,2005-07-15 20:37:41+00,2,2022-02-17 00:30:41+00
5521,2022-02-17 00:31:22+00,1956,182,2005-07-17 04:42:22+00,2,2022-02-17 00:31:22+00
5522,2022-02-17 00:46:29+00,2622,573,2005-07-17 23:41:29+00,2,2022-02-17 00:46:29+00
5523,2022-02-17 00:47:55+00,2233,125,2005-07-18 21:25:55+00,1,2022-02-17 00:47:55+00
5524,2022-02-17 00:49:24+00,3596,386,2005-07-14 21:55:24+00,1,2022-02-17 00:49:24+00
5525,2022-02-17 01:03:08+00,3141,241,2005-07-18 06:32:08+00,1,2022-02-17 01:03:08+00
5526,2022-02-17 01:04:03+00,3909,144,2005-07-16 21:15:03+00,2,2022-02-17 01:04:03+00
5527,2022-02-17 01:06:01+00,4462,554,2005-07-14 23:55:01+00,2,2022-02-17 01:06:01+00
5528,2022-02-17 01:09:21+00,680,551,2005-07-17 05:22:21+00,2,2022-02-17 01:09:21+00
5529,2022-02-17 01:11:13+00,1652,590,2005-07-15 05:56:13+00,2,2022-02-17 01:11:13+00
5530,2022-02-17 01:13:49+00,2701,74,2005-07-18 07:01:49+00,2,2022-02-17 01:13:49+00
5531,2022-02-17 01:13:59+00,2992,173,2005-07-14 23:01:59+00,2,2022-02-17 01:13:59+00
5532,2022-02-17 01:17:31+00,983,522,2005-07-16 01:57:31+00,2,2022-02-17 01:17:31+00
5533,2022-02-17 01:19:28+00,2567,270,2005-07-11 00:37:28+00,1,2022-02-17 01:19:28+00
5534,2022-02-17 01:26:49+00,3251,156,2005-07-11 06:13:49+00,1,2022-02-17 01:26:49+00
5535,2022-02-17 01:27:42+00,1623,394,2005-07-12 20:13:42+00,1,2022-02-17 01:27:42+00
5536,2022-02-17 01:29:42+00,1919,195,2005-07-13 03:06:42+00,2,2022-02-17 01:29:42+00
5537,2022-02-17 01:35:41+00,1781,254,2005-07-13 06:11:41+00,2,2022-02-17 01:35:41+00
5538,2022-02-17 01:39:40+00,2119,367,2005-07-12 00:39:40+00,2,2022-02-17 01:39:40+00
5539,2022-02-17 01:42:58+00,3217,90,2005-07-16 01:27:58+00,2,2022-02-17 01:42:58+00
5540,2022-02-17 01:44:21+00,132,250,2005-07-11 06:13:21+00,1,2022-02-17 01:44:21+00
5541,2022-02-17 01:44:27+00,1211,135,2005-07-13 03:13:27+00,2,2022-02-17 01:44:27+00
5542,2022-02-17 01:45:53+00,1713,105,2005-07-15 22:23:53+00,2,2022-02-17 01:45:53+00
5543,2022-02-17 01:48:03+00,1496,71,2005-07-17 04:49:03+00,2,2022-02-17 01:48:03+00
5544,2022-02-17 01:48:07+00,1014,316,2005-07-17 00:08:07+00,1,2022-02-17 01:48:07+00
5545,2022-02-17 01:50:29+00,118,236,2005-07-16 01:11:29+00,1,2022-02-17 01:50:29+00
5546,2022-02-17 01:50:37+00,2918,515,2005-07-16 07:22:37+00,1,2022-02-17 01:50:37+00
5547,2022-02-17 01:52:47+00,1432,519,2005-07-16 01:10:47+00,1,2022-02-17 01:52:47+00
5548,2022-02-17 01:56:45+00,2973,317,2005-07-13 00:33:45+00,2,2022-02-17 01:56:45+00
5549,2022-02-17 01:58:29+00,2685,163,2005-07-17 04:24:29+00,2,2022-02-17 01:58:29+00
5550,2022-02-17 01:58:35+00,1905,254,2005-07-16 01:38:35+00,2,2022-02-17 01:58:35+00
5551,2022-02-17 02:01:09+00,4238,44,2005-07-18 01:04:09+00,2,2022-02-17 02:01:09+00
5552,2022-02-17 02:01:19+00,2879,27,2005-07-13 05:53:19+00,2,2022-02-17 02:01:19+00
5553,2022-02-17 02:03:35+00,1686,6,2005-07-14 06:49:35+00,2,2022-02-17 02:03:35+00
5554,2022-02-17 02:03:38+00,4084,252,2005-07-16 23:00:38+00,2,2022-02-17 02:03:38+00
5555,2022-02-17 02:08:55+00,2551,79,2005-07-11 00:36:55+00,2,2022-02-17 02:08:55+00
5556,2022-02-17 02:10:17+00,4483,354,2005-07-14 01:47:17+00,1,2022-02-17 02:10:17+00
5557,2022-02-17 02:10:21+00,1433,346,2005-07-11 20:34:21+00,1,2022-02-17 02:10:21+00
5558,2022-02-17 02:12:08+00,1123,96,2005-07-14 02:09:08+00,2,2022-02-17 02:12:08+00
5559,2022-02-17 02:13:07+00,4122,496,2005-07-18 07:33:07+00,1,2022-02-17 02:13:07+00
5560,2022-02-17 02:13:24+00,720,231,2005-07-19 05:03:24+00,2,2022-02-17 02:13:24+00
5561,2022-02-17 02:15:24+00,1048,369,2005-07-15 05:46:24+00,1,2022-02-17 02:15:24+00
5562,2022-02-17 02:17:42+00,3604,300,2005-07-12 02:26:42+00,1,2022-02-17 02:17:42+00
5563,2022-02-17 02:21:02+00,2258,362,2005-07-14 06:40:02+00,1,2022-02-17 02:21:02+00
5564,2022-02-17 02:23:05+00,196,355,2005-07-16 06:46:05+00,2,2022-02-17 02:23:05+00
5565,2022-02-17 02:29:48+00,3368,14,2005-07-17 03:43:48+00,1,2022-02-17 02:29:48+00
5566,2022-02-17 02:30:17+00,1343,124,2005-07-13 05:32:17+00,1,2022-02-17 02:30:17+00
5567,2022-02-17 02:36:46+00,1616,147,2005-07-15 22:22:46+00,2,2022-02-17 02:36:46+00
5568,2022-02-17 02:36:56+00,1130,424,2005-07-11 07:35:56+00,2,2022-02-17 02:36:56+00
5569,2022-02-17 02:38:32+00,2835,69,2005-07-15 23:02:32+00,2,2022-02-17 02:38:32+00
5570,2022-02-17 02:46:47+00,2013,374,2005-07-17 08:28:47+00,1,2022-02-17 02:46:47+00
5571,2022-02-17 02:48:20+00,1084,76,2005-07-11 01:09:20+00,2,2022-02-17 02:48:20+00
5572,2022-02-17 02:49:00+00,2709,458,2005-07-14 00:25:00+00,1,2022-02-17 02:49:00+00
5573,2022-02-17 02:50:47+00,2957,170,2005-07-17 05:40:47+00,2,2022-02-17 02:50:47+00
5574,2022-02-17 02:54:38+00,2307,163,2005-07-19 06:20:38+00,2,2022-02-17 02:54:38+00
5575,2022-02-17 02:55:50+00,2316,107,2005-07-12 07:40:50+00,1,2022-02-17 02:55:50+00
5576,2022-02-17 02:57:05+00,1453,217,2005-07-13 01:16:05+00,2,2022-02-17 02:57:05+00
5577,2022-02-17 02:58:40+00,3779,266,2005-07-14 02:36:40+00,1,2022-02-17 02:58:40+00
5578,2022-02-17 03:00:31+00,4543,378,2005-07-16 07:06:31+00,2,2022-02-17 03:00:31+00
5579,2022-02-17 03:04:29+00,945,203,2005-07-14 03:31:29+00,1,2022-02-17 03:04:29+00
5580,2022-02-17 03:05:49+00,2753,521,2005-07-18 21:36:49+00,2,2022-02-17 03:05:49+00
5581,2022-02-17 03:06:06+00,3450,306,2005-07-15 07:31:06+00,2,2022-02-17 03:06:06+00
5582,2022-02-17 03:08:25+00,3341,305,2005-07-13 05:04:25+00,1,2022-02-17 03:08:25+00
5583,2022-02-17 03:08:48+00,1242,391,2005-07-19 06:59:48+00,1,2022-02-17 03:08:48+00
5584,2022-02-17 03:15:25+00,2606,289,2005-07-16 21:54:25+00,2,2022-02-17 03:15:25+00
5585,2022-02-17 03:15:43+00,3524,63,2005-07-15 07:24:43+00,1,2022-02-17 03:15:43+00
5586,2022-02-17 03:17:06+00,2965,427,2005-07-18 06:11:06+00,1,2022-02-17 03:17:06+00
5587,2022-02-17 03:17:25+00,4485,531,2005-07-15 00:41:25+00,1,2022-02-17 03:17:25+00
5588,2022-02-17 03:21:10+00,1166,535,2005-07-16 01:58:10+00,2,2022-02-17 03:21:10+00
5589,2022-02-17 03:22:58+00,3673,296,2005-07-10 22:13:58+00,1,2022-02-17 03:22:58+00
5590,2022-02-17 03:23:11+00,4442,407,2005-07-19 08:03:11+00,1,2022-02-17 03:23:11+00
5591,2022-02-17 03:25:03+00,378,374,2005-07-16 03:21:03+00,1,2022-02-17 03:25:03+00
5592,2022-02-17 03:26:13+00,2471,222,2005-07-19 01:32:13+00,2,2022-02-17 03:26:13+00
5593,2022-02-17 03:33:13+00,702,287,2005-07-17 07:44:13+00,2,2022-02-17 03:33:13+00
5594,2022-02-17 03:33:36+00,61,440,2005-07-12 07:13:36+00,2,2022-02-17 03:33:36+00
5595,2022-02-17 03:33:45+00,264,572,2005-07-16 03:04:45+00,1,2022-02-17 03:33:45+00
5596,2022-02-17 03:43:14+00,1662,240,2005-07-11 21:58:14+00,2,2022-02-17 03:43:14+00
5597,2022-02-17 03:47:57+00,4264,576,2005-07-17 00:54:57+00,2,2022-02-17 03:47:57+00
5598,2022-02-17 03:48:29+00,3412,397,2005-07-18 09:33:29+00,2,2022-02-17 03:48:29+00
5599,2022-02-17 03:52:04+00,3054,391,2005-07-13 04:19:04+00,1,2022-02-17 03:52:04+00
5600,2022-02-17 03:55:45+00,3713,138,2005-07-18 02:10:45+00,2,2022-02-17 03:55:45+00
5601,2022-02-17 03:56:55+00,3062,511,2005-07-10 23:14:55+00,1,2022-02-17 03:56:55+00
5602,2022-02-17 04:02:22+00,3544,253,2005-07-14 22:40:22+00,2,2022-02-17 04:02:22+00
5603,2022-02-17 04:04:54+00,1308,74,2005-07-12 00:54:54+00,2,2022-02-17 04:04:54+00
5604,2022-02-17 04:05:00+00,3702,78,2005-07-12 07:04:00+00,1,2022-02-17 04:05:00+00
5605,2022-02-17 04:06:45+00,2964,273,2005-07-15 01:51:45+00,2,2022-02-17 04:06:45+00
5606,2022-02-17 04:07:55+00,2896,51,2005-07-14 23:14:55+00,2,2022-02-17 04:07:55+00
5607,2022-02-17 04:08:10+00,4257,52,2005-07-14 23:40:10+00,2,2022-02-17 04:08:10+00
5608,2022-02-17 04:08:26+00,3854,384,2005-07-10 22:24:26+00,1,2022-02-17 04:08:26+00
5609,2022-02-17 04:09:46+00,1553,492,2005-07-12 09:38:46+00,1,2022-02-17 04:09:46+00
5610,2022-02-17 04:09:52+00,481,131,2005-07-13 06:08:52+00,2,2022-02-17 04:09:52+00
5611,2022-02-17 04:13:43+00,2832,424,2005-07-16 04:56:43+00,1,2022-02-17 04:13:43+00
5612,2022-02-17 04:15:12+00,2363,472,2005-07-17 08:50:12+00,2,2022-02-17 04:15:12+00
5613,2022-02-17 04:15:43+00,4517,220,2005-07-13 04:17:43+00,2,2022-02-17 04:15:43+00
5614,2022-02-17 04:16:56+00,133,371,2005-07-13 01:03:56+00,1,2022-02-17 04:16:56+00
5615,2022-02-17 04:18:51+00,1521,173,2005-07-17 10:05:51+00,2,2022-02-17 04:18:51+00
5616,2022-02-17 04:21:11+00,4014,238,2005-07-18 07:42:11+00,2,2022-02-17 04:21:11+00
5617,2022-02-17 04:28:50+00,2324,342,2005-07-11 23:02:50+00,2,2022-02-17 04:28:50+00
5618,2022-02-17 04:28:58+00,757,316,2005-07-18 00:38:58+00,1,2022-02-17 04:28:58+00
5619,2022-02-17 04:29:33+00,113,204,2005-07-14 23:40:33+00,1,2022-02-17 04:29:33+00
5620,2022-02-17 04:30:52+00,2980,92,2005-07-16 03:13:52+00,1,2022-02-17 04:30:52+00
5621,2022-02-17 04:34:10+00,552,310,2005-07-14 01:49:10+00,1,2022-02-17 04:34:10+00
5622,2022-02-17 04:39:37+00,1783,568,2005-07-14 23:48:37+00,2,2022-02-17 04:39:37+00
5623,2022-02-17 04:41:38+00,4464,229,2005-07-14 00:01:38+00,2,2022-02-17 04:41:38+00
5624,2022-02-17 04:43:16+00,1015,114,2005-07-12 04:33:16+00,1,2022-02-17 04:43:16+00
5625,2022-02-17 04:44:02+00,1751,114,2005-07-11 23:03:02+00,2,2022-02-17 04:44:02+00
5626,2022-02-17 04:49:35+00,3029,389,2005-07-15 07:05:35+00,1,2022-02-17 04:49:35+00
5627,2022-02-17 04:51:12+00,244,136,2005-07-17 08:56:12+00,2,2022-02-17 04:51:12+00
5628,2022-02-17 04:56:40+00,4040,87,2005-07-17 10:13:40+00,1,2022-02-17 04:56:40+00
5629,2022-02-17 05:02:25+00,400,546,2005-07-16 06:33:25+00,1,2022-02-17 05:02:25+00
5630,2022-02-17 05:08:14+00,1151,537,2005-07-14 02:37:14+00,2,2022-02-17 05:08:14+00
5631,2022-02-17 05:15:45+00,2095,595,2005-07-17 08:53:45+00,2,2022-02-17 05:15:45+00
5632,2022-02-17 05:17:06+00,2632,404,2005-07-17 01:32:06+00,2,2022-02-17 05:17:06+00
5633,2022-02-17 05:22:24+00,1056,480,2005-07-11 04:59:24+00,2,2022-02-17 05:22:24+00
5634,2022-02-17 05:25:48+00,323,487,2005-07-17 08:07:48+00,2,2022-02-17 05:25:48+00
5635,2022-02-17 05:28:39+00,1457,222,2005-07-17 07:35:39+00,2,2022-02-17 05:28:39+00
5636,2022-02-17 05:31:24+00,4116,2,2005-07-13 01:36:24+00,1,2022-02-17 05:31:24+00
5637,2022-02-17 05:31:37+00,4436,45,2005-07-17 00:16:37+00,1,2022-02-17 05:31:37+00
5638,2022-02-17 05:32:49+00,1528,570,2005-07-13 03:32:49+00,2,2022-02-17 05:32:49+00
5639,2022-02-17 05:33:39+00,2452,249,2005-07-19 06:47:39+00,1,2022-02-17 05:33:39+00
5640,2022-02-17 05:38:00+00,2706,574,2005-07-18 07:56:00+00,2,2022-02-17 05:38:00+00
5641,2022-02-17 05:43:43+00,3568,50,2005-07-15 05:33:43+00,1,2022-02-17 05:43:43+00
5642,2022-02-17 05:46:08+00,3630,299,2005-07-13 09:03:08+00,1,2022-02-17 05:46:08+00
