payment_id,customer_id,staff_id,rental_id,amount,payment_date
19526,267,2,15020,3.99,2022-02-28 07:22:38.996577+00
19527,267,1,15208,3.99,2022-02-28 15:04:13.996577+00
19537,268,1,14874,0.99,2022-02-28 02:00:31.996577+00
19538,268,2,15183,2.99,2022-02-28 14:18:20.996577+00
19567,271,1,15244,2.99,2022-02-28 16:17:08.996577+00
19585,273,2,14911,2.99,2022-02-28 03:20:08.996577+00
19586,273,2,15372,2.99,2022-02-28 20:28:17.996577+00
19600,274,2,15143,2.99,2022-02-28 12:14:50.996577+00
19601,274,1,15260,2.99,2022-02-28 16:52:42.996577+00
19602,274,2,15328,2.99,2022-02-28 19:00:04.996577+00
19618,275,2,15269,2.99,2022-02-28 17:08:10.996577+00
19642,277,1,15008,10.99,2022-02-28 06:52:58.996577+00
19643,277,1,15345,5.99,2022-02-28 19:34:16.996577+00
19654,278,1,14986,4.99,2022-02-28 06:05:50.996577+00
19678,280,2,15036,2.99,2022-02-28 08:04:26.996577+00
19679,280,1,15312,4.99,2022-02-28 18:26:41.996577+00
19700,284,1,14921,4.99,2022-02-28 03:40:50.996577+00
19701,284,2,15135,3.99,2022-02-28 11:47:45.996577+00
19710,285,2,15251,0.99,2022-02-28 16:32:23.996577+00
19717,286,1,14905,0.99,2022-02-28 03:02:48.996577+00
19725,287,2,15076,1.99,2022-02-28 09:34:00.996577+00
19726,287,1,15084,4.99,2022-02-28 09:46:25.996577+00
19727,287,2,15127,0.99,2022-02-28 11:24:55.996577+00
19737,288,2,15058,2.99,2022-02-28 08:49:21.996577+00
19738,288,1,15119,2.99,2022-02-28 11:09:59.996577+00
19750,289,2,14917,4.99,2022-02-28 03:32:25.996577+00
19767,292,2,14845,4.99,2022-02-28 00:41:10.996577+00
19768,292,1,15117,2.99,2022-02-28 11:06:46.996577+00
19776,293,1,15258,4.99,2022-02-28 16:51:10.996577+00
19777,293,1,15402,8.99,2022-02-28 21:46:07.996577+00
19807,296,2,15023,2.99,2022-02-28 07:25:14.996577+00
19830,298,1,15245,3.99,2022-02-28 16:18:01.996577+00
19831,298,2,15262,4.99,2022-02-28 16:53:47.996577+00
19840,299,2,14889,4.99,2022-02-28 02:38:36.996577+00
19841,299,2,14898,6.99,2022-02-28 02:55:00.996577+00
19851,300,2,15051,2.99,2022-02-28 08:37:16.996577+00
19856,301,1,15201,10.99,2022-02-28 14:53:08.996577+00
19857,301,1,15268,1.99,2022-02-28 17:07:37.996577+00
19883,304,1,14899,4.99,2022-02-28 02:55:04.996577+00
19884,304,1,14945,4.99,2022-02-28 04:34:04.996577+00
19893,305,2,15417,2.99,2022-02-28 22:22:30.996577+00
19906,306,1,15457,2.99,2022-02-28 23:36:03.996577+00
19924,308,2,14946,2.99,2022-02-28 04:35:36.996577+00
19925,308,1,15243,4.99,2022-02-28 16:16:54.996577+00
19935,309,2,14846,5.99,2022-02-28 00:42:14.996577+00
19936,309,2,15422,4.99,2022-02-28 22:26:35.996577+00
19941,310,1,14972,5.99,2022-02-28 05:21:47.996577+00
19956,312,1,15100,4.99,2022-02-28 10:23:29.996577+00
19964,313,2,15081,2.99,2022-02-28 09:42:57.996577+00
19965,313,1,15340,0.99,2022-02-28 19:24:22.996577+00
19976,314,2,14873,5.99,2022-02-28 01:59:32.996577+00
19999,317,1,15204,2.99,2022-02-28 14:59:09.996577+00
20000,317,1,15280,4.99,2022-02-28 17:38:18.996577+00
20009,319,2,14828,4.99,2022-02-28 00:02:31.996577+00
20010,319,2,15396,5.99,2022-02-28 21:36:23.996577+00
20014,320,1,15302,2.99,2022-02-28 18:13:19.996577+00
20027,322,1,15450,0.99,2022-02-28 23:24:27.996577+00
20036,323,1,14957,3.99,2022-02-28 04:58:00.996577+00
20037,323,1,15387,4.99,2022-02-28 21:17:39.996577+00
20046,324,1,15263,4.99,2022-02-28 16:55:59.996577+00
20054,325,2,15009,0.99,2022-02-28 06:55:53.996577+00
20068,327,1,14847,4.99,2022-02-28 00:42:17.996577+00
20069,327,2,15365,3.99,2022-02-28 20:10:43.996577+00
20070,327,1,15386,2.99,2022-02-28 21:09:40.996577+00
20082,328,2,14939,2.99,2022-02-28 04:22:18.996577+00
20083,328,1,15179,4.99,2022-02-28 14:04:48.996577+00
20092,329,1,14900,4.99,2022-02-28 02:56:14.996577+00
20093,329,2,15011,4.99,2022-02-28 06:59:33.996577+00
20094,329,1,15308,2.99,2022-02-28 18:22:57.996577+00
20106,331,1,15339,2.99,2022-02-28 19:20:38.996577+00
20107,331,2,15447,3.99,2022-02-28 23:22:23.996577+00
20116,332,2,15194,0.99,2022-02-28 14:36:00.996577+00
20117,332,1,15210,3.99,2022-02-28 15:06:02.996577+00
20125,333,2,15253,2.99,2022-02-28 16:33:47.996577+00
20126,333,1,15313,4.99,2022-02-28 18:28:08.996577+00
20135,334,1,14984,7.99,2022-02-28 06:03:57.996577+00
20143,335,2,15005,4.99,2022-02-28 06:44:10.996577+00
20144,335,2,15101,0.99,2022-02-28 10:24:28.996577+00
20152,336,1,15073,10.99,2022-02-28 09:29:41.996577+00
20163,337,2,15241,4.99,2022-02-28 16:16:06.996577+00
20164,337,1,15292,4.99,2022-02-28 17:57:22.996577+00
20173,338,2,15105,0.99,2022-02-28 10:29:59.996577+00
20174,338,2,15173,6.99,2022-02-28 13:54:55.996577+00
20197,340,1,14895,2.99,2022-02-28 02:47:49.996577+00
20198,340,2,15306,2.99,2022-02-28 18:15:02.996577+00
20199,340,1,15378,9.99,2022-02-28 20:53:43.996577+00
20207,341,2,15030,0.99,2022-02-28 07:38:47.996577+00
20239,344,1,15215,2.99,2022-02-28 15:23:52.996577+00
20252,346,1,14890,5.99,2022-02-28 02:39:15.996577+00
20253,346,2,15459,2.99,2022-02-28 23:38:14.996577+00
20262,347,2,14894,4.99,2022-02-28 02:45:22.996577+00
20263,347,2,14958,2.99,2022-02-28 04:58:36.996577+00
20264,347,2,15426,2.99,2022-02-28 22:35:45.996577+00
20278,348,2,14937,7.99,2022-02-28 04:20:25.996577+00
20289,349,2,14908,4.99,2022-02-28 03:12:36.996577+00
20304,351,2,15142,4.99,2022-02-28 12:12:58.996577+00
20314,352,2,14852,0.99,2022-02-28 00:54:19.996577+00
20330,354,1,14840,5.99,2022-02-28 00:27:08.996577+00
20335,355,1,15367,3.99,2022-02-28 20:16:19.996577+00
20355,357,1,14926,0.99,2022-02-28 03:47:10.996577+00
20368,359,1,15104,2.99,2022-02-28 10:29:42.996577+00
20369,359,1,15148,4.99,2022-02-28 12:27:45.996577+00
20370,359,1,15453,1.99,2022-02-28 23:29:27.996577+00
20381,360,1,15310,2.99,2022-02-28 18:25:07.996577+00
20405,362,1,14950,2.99,2022-02-28 04:45:38.996577+00
20411,363,1,14983,5.99,2022-02-28 06:00:49.996577+00
20412,363,2,15279,4.99,2022-02-28 17:37:15.996577+00
20413,363,1,15335,4.99,2022-02-28 19:13:21.996577+00
20422,364,1,15242,0.99,2022-02-28 16:16:36.996577+00
20440,366,1,14906,6.99,2022-02-28 03:06:44.996577+00
20461,368,1,15353,2.99,2022-02-28 19:46:34.996577+00
20462,368,1,15437,2.99,2022-02-28 22:59:35.996577+00
20477,370,2,15368,3.99,2022-02-28 20:25:41.996577+00
20501,372,2,15041,0.99,2022-02-28 08:11:44.996577+00
20515,373,2,15014,6.99,2022-02-28 07:11:37.996577+00
20516,373,1,15068,3.99,2022-02-28 09:18:39.996577+00
20523,374,2,15053,5.99,2022-02-28 08:41:35.996577+00
20524,374,1,15200,2.99,2022-02-28 14:51:19.996577+00
20525,374,2,15202,4.99,2022-02-28 14:55:19.996577+00
20526,374,2,15366,6.99,2022-02-28 20:14:23.996577+00
20537,375,1,15004,2.99,2022-02-28 06:43:47.996577+00
20547,376,1,15107,4.99,2022-02-28 10:33:28.996577+00
20548,376,1,15382,2.99,2022-02-28 20:59:16.996577+00
20555,377,2,15088,0.99,2022-02-28 09:56:52.996577+00
20563,378,1,14971,2.99,2022-02-28 05:21:15.996577+00
20572,379,1,14886,4.99,2022-02-28 02:27:27.996577+00
20573,379,2,15399,4.99,2022-02-28 21:40:25.996577+00
20574,379,1,15446,4.99,2022-02-28 23:17:50.996577+00
20583,380,1,14935,1.99,2022-02-28 04:15:57.996577+00
20584,380,2,15175,5.99,2022-02-28 13:57:41.996577+00
20585,380,1,15361,2.99,2022-02-28 20:08:11.996577+00
20600,381,2,15299,4.99,2022-02-28 18:11:23.996577+00
20617,383,1,15416,1.99,2022-02-28 22:19:49.996577+00
20622,384,1,14841,0.99,2022-02-28 00:31:56.996577+00
20623,384,1,14963,5.99,2022-02-28 05:06:36.996577+00
20624,384,2,15321,4.99,2022-02-28 18:48:30.996577+00
20655,387,2,14979,0.99,2022-02-28 05:45:02.996577+00
20665,388,2,14853,5.99,2022-02-28 00:54:59.996577+00
20675,389,1,15462,5.99,2022-02-28 23:42:27.996577+00
20686,390,2,15222,4.99,2022-02-28 15:40:56.996577+00
20687,390,2,15303,8.99,2022-02-28 18:13:25.996577+00
20688,390,2,15376,4.99,2022-02-28 20:50:01.996577+00
20715,393,1,15132,2.99,2022-02-28 11:39:51.996577+00
20716,393,2,15284,3.99,2022-02-28 17:45:34.996577+00
20742,396,2,15198,7.99,2022-02-28 14:43:59.996577+00
20755,397,1,15083,6.99,2022-02-28 09:46:03.996577+00
20760,398,1,15189,3.99,2022-02-28 14:25:08.996577+00
20767,399,1,15300,0.99,2022-02-28 18:12:26.996577+00
20768,399,1,15468,4.99,2022-02-28 23:53:56.996577+00
20791,402,1,15428,4.99,2022-02-28 22:40:18.996577+00
20806,403,1,15410,4.99,2022-02-28 21:56:09.996577+00
20813,404,2,14835,5.99,2022-02-28 00:17:33.996577+00
20814,404,2,14838,4.99,2022-02-28 00:26:00.996577+00
20815,404,2,14912,4.99,2022-02-28 03:20:08.996577+00
20816,404,2,15087,0.99,2022-02-28 09:52:35.996577+00
20817,404,2,15290,10.99,2022-02-28 17:56:28.996577+00
20827,405,1,15072,1.99,2022-02-28 09:27:11.996577+00
20828,405,2,15383,2.99,2022-02-28 20:59:46.996577+00
20847,407,2,15320,0.99,2022-02-28 18:46:15.996577+00
20848,407,2,15334,1.99,2022-02-28 19:13:01.996577+00
20880,410,1,15211,2.99,2022-02-28 15:08:47.996577+00
20881,410,2,15392,3.99,2022-02-28 21:30:41.996577+00
20889,411,2,14996,2.99,2022-02-28 06:21:07.996577+00
20896,412,2,15354,4.99,2022-02-28 19:47:25.996577+00
20918,414,1,15140,6.99,2022-02-28 12:07:46.996577+00
20926,415,1,14992,4.99,2022-02-28 06:20:13.996577+00
20927,415,2,15121,4.99,2022-02-28 11:15:03.996577+00
20938,416,1,15235,1.99,2022-02-28 16:11:38.996577+00
20953,417,2,14882,2.99,2022-02-28 02:20:47.996577+00
20968,418,1,14836,4.99,2022-02-28 00:20:52.996577+00
20969,418,2,14860,2.99,2022-02-28 01:15:33.996577+00
20970,418,1,15466,4.99,2022-02-28 23:45:21.996577+00
20995,421,1,14887,3.99,2022-02-28 02:32:57.996577+00
21005,422,1,14861,4.99,2022-02-28 01:16:31.996577+00
21006,422,1,15272,3.99,2022-02-28 17:18:06.996577+00
21007,422,1,15273,2.99,2022-02-28 17:21:54.996577+00
