payment_id,customer_id,staff_id,rental_id,amount,payment_date
17213,268,1,3066,3.99,2022-01-28 12:24:07.996577+00
17221,270,2,3164,5.99,2022-01-28 19:57:26.996577+00
17230,273,1,3202,0.99,2022-01-28 23:02:13.996577+00
17239,276,2,3064,6.99,2022-01-28 12:21:39.996577+00
17253,279,1,3215,0.99,2022-01-28 23:39:58.996577+00
17257,280,2,3009,4.99,2022-01-28 08:53:10.996577+00
17258,280,2,3097,0.99,2022-01-28 14:54:40.996577+00
17287,289,2,2948,6.99,2022-01-28 04:31:01.996577+00
17288,289,2,3123,6.99,2022-01-28 16:54:40.996577+00
17293,290,1,3013,3.99,2022-01-28 09:13:35.996577+00
17296,291,2,3042,2.99,2022-01-28 11:06:53.996577+00
17305,293,2,3025,2.99,2022-01-28 10:15:14.996577+00
17308,294,1,2900,2.99,2022-01-28 01:08:30.996577+00
17316,295,1,2999,2.99,2022-01-28 07:59:00.996577+00
17317,295,1,3198,1.99,2022-01-28 22:37:20.996577+00
17320,296,1,3034,0.99,2022-01-28 10:44:16.996577+00
17321,296,2,3119,0.99,2022-01-28 16:40:10.996577+00
17329,298,2,3095,4.99,2022-01-28 14:45:19.996577+00
17335,299,1,3074,0.99,2022-01-28 13:10:07.996577+00
17339,300,1,3177,2.99,2022-01-28 21:01:10.996577+00
17342,301,2,2925,2.99,2022-01-28 02:52:15.996577+00
17346,303,1,3077,3.99,2022-01-28 13:33:44.996577+00
17347,303,1,3107,2.99,2022-01-28 15:54:31.996577+00
17351,304,2,2902,4.99,2022-01-28 01:14:01.996577+00
17362,307,2,3057,5.99,2022-01-28 11:51:14.996577+00
17363,307,1,3209,4.99,2022-01-28 23:19:32.996577+00
17381,311,2,2967,6.99,2022-01-28 06:09:01.996577+00
17398,317,2,3029,2.99,2022-01-28 10:19:56.996577+00
17421,322,1,2983,7.99,2022-01-28 07:10:08.996577+00
17422,322,2,3054,5.99,2022-01-28 11:45:07.996577+00
17426,323,1,2933,4.99,2022-01-28 03:20:49.996577+00
17445,328,1,3024,4.99,2022-01-28 09:57:43.996577+00
17453,329,1,3052,5.99,2022-01-28 11:37:45.996577+00
17454,329,2,3053,0.99,2022-01-28 11:38:56.996577+00
17458,330,2,2885,0.99,2022-01-28 00:02:08.996577+00
17459,330,1,2936,4.99,2022-01-28 03:37:53.996577+00
17460,330,2,3061,2.99,2022-01-28 12:16:47.996577+00
17466,333,1,2929,1.99,2022-01-28 03:16:05.996577+00
17467,333,1,3110,2.99,2022-01-28 16:08:38.996577+00
17477,336,1,2954,2.99,2022-01-28 05:13:26.996577+00
17478,336,2,3204,4.99,2022-01-28 23:06:16.996577+00
17492,339,1,3146,6.99,2022-01-28 18:50:14.996577+00
17507,341,2,3130,7.99,2022-01-28 17:31:48.996577+00
17510,342,1,2914,5.99,2022-01-28 02:11:44.996577+00
17511,342,1,3081,2.99,2022-01-28 13:57:39.996577+00
17517,343,1,2980,8.99,2022-01-28 07:03:29.996577+00
17531,347,1,3026,4.99,2022-01-28 10:16:26.996577+00
17532,347,1,3092,8.99,2022-01-28 14:33:08.996577+00
17539,349,2,2987,6.99,2022-01-28 07:24:16.996577+00
17540,349,1,3067,8.99,2022-01-28 12:27:47.996577+00
17543,350,1,3079,2.99,2022-01-28 13:42:06.996577+00
17544,350,2,3206,0.99,2022-01-28 23:08:05.996577+00
17559,354,1,3139,2.99,2022-01-28 18:13:11.996577+00
17590,362,2,3197,2.99,2022-01-28 22:35:49.996577+00
17601,364,2,2962,3.99,2022-01-28 06:00:21.996577+00
17606,365,2,3156,0.99,2022-01-28 19:32:12.996577+00
17609,367,1,3078,0.99,2022-01-28 13:38:14.996577+00
17623,371,1,3176,3.99,2022-01-28 21:00:20.996577+00
17626,372,1,2959,4.99,2022-01-28 05:36:20.996577+00
17629,373,1,3161,2.99,2022-01-28 19:49:27.996577+00
17640,377,1,3080,1.99,2022-01-28 13:50:58.996577+00
17641,377,2,3086,0.99,2022-01-28 14:11:06.996577+00
17642,377,2,3136,2.99,2022-01-28 18:07:34.996577+00
17650,379,1,2926,2.99,2022-01-28 03:06:11.996577+00
17656,380,2,2998,1.99,2022-01-28 07:58:48.996577+00
17657,380,2,3099,1.99,2022-01-28 15:12:59.996577+00
17668,382,2,3125,4.99,2022-01-28 17:00:24.996577+00
17674,383,1,3091,2.99,2022-01-28 14:31:25.996577+00
17679,384,2,2935,3.99,2022-01-28 03:35:50.996577+00
17680,384,1,3088,9.99,2022-01-28 14:24:31.996577+00
17681,384,2,3101,4.99,2022-01-28 15:17:24.996577+00
17684,385,1,3105,0.99,2022-01-28 15:40:12.996577+00
17694,387,2,2981,5.99,2022-01-28 07:03:43.996577+00
17700,388,2,3159,7.99,2022-01-28 19:40:16.996577+00
17708,390,1,3147,5.99,2022-01-28 18:53:43.996577+00
17713,391,2,3163,2.99,2022-01-28 19:50:39.996577+00
17717,392,2,2890,4.99,2022-01-28 00:29:11.996577+00
17722,393,2,3001,2.99,2022-01-28 08:18:42.996577+00
17727,395,1,3030,4.99,2022-01-28 10:20:25.996577+00
17734,397,2,3027,1.99,2022-01-28 10:18:56.996577+00
17737,398,2,3141,9.99,2022-01-28 18:24:13.996577+00
17738,399,2,2961,2.99,2022-01-28 05:57:41.996577+00
17739,399,1,3036,5.99,2022-01-28 10:46:57.996577+00
17745,402,2,2913,2.99,2022-01-28 02:10:53.996577+00
17749,403,1,2927,4.99,2022-01-28 03:10:07.996577+00
17750,403,2,3049,6.99,2022-01-28 11:19:27.996577+00
17755,404,1,2951,2.99,2022-01-28 04:51:27.996577+00
17767,406,1,3186,7.99,2022-01-28 21:32:46.996577+00
17780,410,2,2971,0.99,2022-01-28 06:24:26.996577+00
17792,415,1,3211,2.99,2022-01-28 23:29:55.996577+00
17800,418,2,2943,2.99,2022-01-28 04:11:31.996577+00
17801,418,2,2969,2.99,2022-01-28 06:12:53.996577+00
17808,421,1,3170,4.99,2022-01-28 20:31:20.996577+00
