payment_id,customer_id,staff_id,rental_id,amount,payment_date
17210,268,1,2133,0.99,2022-01-25 19:38:31.996577+00
17216,269,2,1909,2.99,2022-01-25 03:39:30.996577+00
17219,270,1,1896,6.99,2022-01-25 02:54:12.996577+00
17220,270,1,2115,3.99,2022-01-25 18:30:42.996577+00
17231,274,1,2098,0.99,2022-01-25 17:10:35.996577+00
17242,277,2,2162,3.99,2022-01-25 22:14:13.996577+00
17248,278,1,1978,2.99,2022-01-25 08:11:00.996577+00
17249,278,2,2078,4.99,2022-01-25 15:17:21.996577+00
17252,279,1,2147,4.99,2022-01-25 20:56:39.996577+00
17261,282,1,2016,2.99,2022-01-25 10:47:02.996577+00
17262,282,2,2176,2.99,2022-01-25 22:58:17.996577+00
17283,289,2,1880,4.99,2022-01-25 01:37:25.996577+00
17297,292,1,1901,3.99,2022-01-25 03:03:45.996577+00
17312,295,2,1935,2.99,2022-01-25 05:42:41.996577+00
17313,295,1,2054,2.99,2022-01-25 13:55:03.996577+00
17323,297,1,2067,2.99,2022-01-25 14:39:34.996577+00
17344,303,2,1970,4.99,2022-01-25 07:51:42.996577+00
17350,304,1,2039,3.99,2022-01-25 12:32:09.996577+00
17353,305,2,1884,0.99,2022-01-25 01:47:46.996577+00
17354,305,1,2166,11.99,2022-01-25 22:19:47.996577+00
17358,307,2,2152,2.99,2022-01-25 21:21:53.996577+00
17359,307,1,2167,0.99,2022-01-25 22:19:54.996577+00
17364,308,1,2037,0.99,2022-01-25 12:22:46.996577+00
17365,308,1,2094,0.99,2022-01-25 16:47:22.996577+00
17366,308,2,2168,4.99,2022-01-25 22:21:50.996577+00
17375,310,2,1918,3.99,2022-01-25 04:08:40.996577+00
17376,310,2,2088,6.99,2022-01-25 16:03:56.996577+00
17380,311,2,1955,0.99,2022-01-25 07:08:48.996577+00
17392,316,1,2032,4.99,2022-01-25 11:52:33.996577+00
17405,319,1,1892,4.99,2022-01-25 02:45:59.996577+00
17406,319,2,2021,3.99,2022-01-25 11:09:44.996577+00
17433,326,2,2086,0.99,2022-01-25 16:00:33.996577+00
17438,327,2,1929,6.99,2022-01-25 05:17:56.996577+00
17443,328,2,1980,6.99,2022-01-25 08:16:31.996577+00
17448,329,1,2010,5.99,2022-01-25 10:22:41.996577+00
17449,329,2,2024,0.99,2022-01-25 11:29:17.996577+00
17450,329,1,2151,0.99,2022-01-25 21:21:03.996577+00
17465,333,1,2149,6.99,2022-01-25 21:18:26.996577+00
17480,337,2,1969,4.99,2022-01-25 07:50:48.996577+00
17481,337,1,2014,5.99,2022-01-25 10:31:54.996577+00
17484,338,2,1952,4.99,2022-01-25 07:01:28.996577+00
17485,338,1,2148,6.99,2022-01-25 21:13:01.996577+00
17486,338,1,2179,0.99,2022-01-25 23:10:02.996577+00
17496,340,1,2177,5.99,2022-01-25 23:03:11.996577+00
17497,340,2,2183,4.99,2022-01-25 23:34:27.996577+00
17509,342,2,2190,5.99,2022-01-25 23:58:17.996577+00
17514,343,2,1879,0.99,2022-01-25 01:26:00.996577+00
17515,343,2,1922,0.99,2022-01-25 04:32:51.996577+00
17526,346,1,1994,5.99,2022-01-25 09:35:32.996577+00
17535,348,1,2041,8.99,2022-01-25 12:47:26.996577+00
17541,350,2,2011,3.99,2022-01-25 10:24:35.996577+00
17546,351,1,1869,0.99,2022-01-25 00:36:26.996577+00
17554,353,2,1928,7.99,2022-01-25 05:16:57.996577+00
17567,357,2,1971,1.99,2022-01-25 07:52:25.996577+00
17568,357,2,2153,6.99,2022-01-25 21:26:30.996577+00
17570,358,2,1908,0.99,2022-01-25 03:39:02.996577+00
17571,358,1,2114,5.99,2022-01-25 18:28:51.996577+00
17604,365,1,1983,4.99,2022-01-25 08:50:39.996577+00
17631,374,2,2046,1.99,2022-01-25 13:08:16.996577+00
17646,378,2,2134,7.99,2022-01-25 19:42:10.996577+00
17651,380,1,1868,3.99,2022-01-25 00:31:48.996577+00
17652,380,1,1984,2.99,2022-01-25 08:53:54.996577+00
17653,380,1,2018,3.99,2022-01-25 11:04:24.996577+00
17660,381,1,1878,1.99,2022-01-25 01:23:58.996577+00
17675,384,1,1961,0.99,2022-01-25 07:31:24.996577+00
17676,384,2,2020,0.99,2022-01-25 11:08:16.996577+00
17683,385,1,1937,0.99,2022-01-25 05:45:12.996577+00
17692,387,1,2068,0.99,2022-01-25 14:40:12.996577+00
17693,387,2,2100,0.99,2022-01-25 17:21:47.996577+00
17697,388,1,2145,0.99,2022-01-25 20:39:02.996577+00
17702,389,1,1946,4.99,2022-01-25 06:27:05.996577+00
17706,390,2,1893,2.99,2022-01-25 02:47:03.996577+00
17710,391,2,1931,0.99,2022-01-25 05:20:22.996577+00
17711,391,1,2045,2.99,2022-01-25 13:06:37.996577+00
17719,393,2,1915,1.99,2022-01-25 03:56:54.996577+00
17736,398,1,2087,6.99,2022-01-25 16:03:36.996577+00
17741,400,1,1917,3.99,2022-01-25 04:04:33.996577+00
17742,400,2,1923,6.99,2022-01-25 04:34:36.996577+00
17757,405,1,1888,0.99,2022-01-25 02:27:02.996577+00
17758,405,2,1953,5.99,2022-01-25 07:03:23.996577+00
17762,406,1,2113,4.99,2022-01-25 18:26:12.996577+00
17763,406,2,2150,3.99,2022-01-25 21:19:02.996577+00
17777,410,1,2073,2.99,2022-01-25 15:02:25.996577+00
17782,411,1,1985,0.99,2022-01-25 09:00:03.996577+00
17783,411,2,1997,2.99,2022-01-25 09:48:09.996577+00
17786,413,2,2130,5.99,2022-01-25 19:29:10.996577+00
17791,415,2,1867,4.99,2022-01-25 00:30:03.996577+00
17798,417,1,1921,3.99,2022-01-25 04:32:42.996577+00
17810,422,1,1897,4.99,2022-01-25 02:54:49.996577+00
17839,429,2,1916,7.99,2022-01-25 03:58:25.996577+00
17848,431,1,2096,4.99,2022-01-25 17:01:30.996577+00
17878,439,2,2097,4.99,2022-01-25 17:08:30.996577+00
17902,447,2,1890,2.99,2022-01-25 02:34:39.996577+00
17903,447,1,2025,4.99,2022-01-25 11:32:26.996577+00
17915,450,2,1914,2.99,2022-01-25 03:54:20.996577+00
17922,451,1,1940,6.99,2022-01-25 06:10:48.996577+00
17940,454,1,1938,4.99,2022-01-25 05:47:02.996577+00
17941,454,2,2048,5.99,2022-01-25 13:23:55.996577+00
17942,454,2,2182,5.99,2022-01-25 23:24:44.996577+00
17949,455,1,1906,2.99,2022-01-25 03:22:01.996577+00
17953,456,2,2103,5.99,2022-01-25 17:41:36.996577+00
17954,456,2,2146,6.99,2022-01-25 20:54:49.996577+00
17960,457,1,2030,0.99,2022-01-25 11:41:53.996577+00
17961,457,1,2172,7.99,2022-01-25 22:34:42.996577+00
17969,459,2,1876,0.99,2022-01-25 01:19:17.996577+00
17970,459,2,1977,2.99,2022-01-25 08:06:48.996577+00
17971,459,2,2075,4.99,2022-01-25 15:08:59.996577+00
17980,462,2,1926,9.99,2022-01-25 04:52:56.996577+00
17989,465,1,2079,4.99,2022-01-25 15:18:11.996577+00
17990,465,1,2159,8.99,2022-01-25 22:05:55.996577+00
17998,467,2,2121,4.99,2022-01-25 19:07:20.996577+00
18004,468,1,1975,2.99,2022-01-25 08:00:36.996577+00
18014,471,2,2165,2.99,2022-01-25 22:19:36.996577+00
18024,473,1,2125,2.99,2022-01-25 19:22:08.996577+00
18030,476,1,2080,0.99,2022-01-25 15:28:06.996577+00
18034,477,1,2187,2.99,2022-01-25 23:45:53.996577+00
18043,479,1,1902,2.99,2022-01-25 03:04:18.996577+00
18044,479,2,1947,3.99,2022-01-25 06:30:46.996577+00
18045,479,2,1987,2.99,2022-01-25 09:09:02.996577+00
18046,479,2,2071,3.99,2022-01-25 15:01:43.996577+00
18062,484,1,2015,4.99,2022-01-25 10:44:55.996577+00
18063,484,1,2044,5.99,2022-01-25 13:06:23.996577+00
18066,486,1,2036,4.99,2022-01-25 12:15:18.996577+00
18067,486,1,2102,5.99,2022-01-25 17:33:48.996577+00
18080,491,2,2026,4.99,2022-01-25 11:34:04.996577+00
18087,492,2,1956,4.99,2022-01-25 07:11:58.996577+00
18089,493,2,2109,3.99,2022-01-25 18:10:08.996577+00
18094,495,2,2074,2.99,2022-01-25 15:08:29.996577+00
18099,497,2,2180,8.99,2022-01-25 23:16:09.996577+00
18115,500,2,2189,3.99,2022-01-25 23:48:52.996577+00
18123,503,2,2108,4.99,2022-01-25 18:03:52.996577+00
18129,505,2,1886,4.99,2022-01-25 02:04:28.996577+00
18138,507,1,2143,4.99,2022-01-25 20:26:39.996577+00
18145,510,2,1925,0.99,2022-01-25 04:45:13.996577+00
18156,512,2,2029,4.99,2022-01-25 11:39:25.996577+00
18162,514,1,2002,3.99,2022-01-25 10:08:24.996577+00
18169,515,2,2003,4.99,2022-01-25 10:09:01.996577+00
18176,516,1,2017,0.99,2022-01-25 11:01:56.996577+00
18186,519,1,1941,2.99,2022-01-25 06:11:11.996577+00
18190,520,2,2174,6.99,2022-01-25 22:37:27.996577+00
18193,521,2,2053,0.99,2022-01-25 13:48:00.996577+00
18208,526,2,1865,7.99,2022-01-25 00:18:02.996577+00
18209,526,2,1972,2.99,2022-01-25 07:54:15.996577+00
18210,526,1,1981,2.99,2022-01-25 08:32:00.996577+00
18219,528,2,1875,2.99,2022-01-25 01:13:36.996577+00
18220,528,1,2019,4.99,2022-01-25 11:07:10.996577+00
18226,530,1,2158,2.99,2022-01-25 22:04:53.996577+00
18233,533,1,1954,2.99,2022-01-25 07:06:21.996577+00
18244,536,2,1962,2.99,2022-01-25 07:37:24.996577+00
18247,537,2,2184,2.99,2022-01-25 23:39:02.996577+00
18251,538,1,1912,4.99,2022-01-25 03:46:58.996577+00
18262,541,2,1986,2.99,2022-01-25 09:03:25.996577+00
18275,545,1,2123,2.99,2022-01-25 19:16:56.996577+00
18280,547,2,2022,8.99,2022-01-25 11:13:05.996577+00
18284,549,1,2050,2.99,2022-01-25 13:35:56.996577+00
18286,550,1,1863,3.99,2022-01-25 00:00:12.996577+00
18287,550,2,1883,4.99,2022-01-25 01:47:17.996577+00
18291,551,2,2069,4.99,2022-01-25 14:48:05.996577+00
18298,554,1,1959,4.99,2022-01-25 07:22:36.996577+00
18303,556,1,2092,6.99,2022-01-25 16:40:42.996577+00
18311,558,2,1967,4.99,2022-01-25 07:48:18.996577+00
18325,561,1,2119,4.99,2022-01-25 19:03:08.996577+00
18331,562,1,1998,3.99,2022-01-25 09:53:23.996577+00
18342,566,2,1982,4.99,2022-01-25 08:40:41.996577+00
18357,570,2,2008,5.99,2022-01-25 10:16:31.996577+00
18358,570,2,2031,6.99,2022-01-25 11:42:29.996577+00
18364,571,2,1990,4.99,2022-01-25 09:17:10.996577+00
18367,572,2,1889,10.99,2022-01-25 02:33:38.996577+00
18368,572,1,2007,0.99,2022-01-25 10:15:43.996577+00
18381,575,2,1866,4.99,2022-01-25 00:21:45.996577+00
18399,581,2,1958,3.99,2022-01-25 07:20:27.996577+00
18400,581,2,2101,2.99,2022-01-25 17:25:28.996577+00
18401,581,1,2137,4.99,2022-01-25 19:46:54.996577+00
18420,587,2,2034,4.99,2022-01-25 11:55:42.996577+00
18423,588,2,1885,2.99,2022-01-25 02:04:25.996577+00
18424,588,2,1903,6.99,2022-01-25 03:05:46.996577+00
18446,593,2,2055,5.99,2022-01-25 13:55:29.996577+00
18452,594,1,1950,2.99,2022-01-25 06:55:18.996577+00
18478,204,1,1871,4.99,2022-01-25 00:53:38.996577+00
18479,204,2,1894,7.99,2022-01-25 02:47:14.996577+00
18480,204,2,2186,2.99,2022-01-25 23:43:53.996577+00
18486,206,2,1872,0.99,2022-01-25 00:55:29.996577+00
18489,207,2,1945,3.99,2022-01-25 06:19:52.996577+00
18491,208,1,1949,5.99,2022-01-25 06:47:48.996577+00
18502,2,1,2128,2.99,2022-01-25 19:23:24.996577+00
18505,3,2,1911,6.99,2022-01-25 03:43:41.996577+00
18511,4,2,2043,0.99,2022-01-25 12:59:38.996577+00
18515,5,2,2063,4.99,2022-01-25 14:25:19.996577+00
18520,6,1,1966,0.99,2022-01-25 07:48:11.996577+00
18528,8,1,2095,5.99,2022-01-25 16:50:01.996577+00
18533,10,1,1995,4.99,2022-01-25 09:39:40.996577+00
18538,11,1,1939,7.99,2022-01-25 05:55:11.996577+00
18546,13,1,1933,2.99,2022-01-25 05:23:08.996577+00
18554,16,2,1934,6.99,2022-01-25 05:33:23.996577+00
18555,16,1,1944,7.99,2022-01-25 06:19:19.996577+00
18558,17,2,2175,5.99,2022-01-25 22:46:24.996577+00
18563,18,2,2112,5.99,2022-01-25 18:21:08.996577+00
18569,20,2,2136,3.99,2022-01-25 19:45:07.996577+00
18584,24,1,2070,2.99,2022-01-25 14:56:17.996577+00
18585,24,2,2116,4.99,2022-01-25 18:44:38.996577+00
18596,26,1,2093,9.99,2022-01-25 16:42:34.996577+00
18604,27,2,1960,3.99,2022-01-25 07:28:23.996577+00
18621,30,2,1874,1.99,2022-01-25 01:07:46.996577+00
18622,30,2,1895,2.99,2022-01-25 02:53:38.996577+00
18623,30,2,2154,4.99,2022-01-25 21:28:08.996577+00
18636,32,2,1887,6.99,2022-01-25 02:21:44.996577+00
18637,32,2,2160,0.99,2022-01-25 22:07:37.996577+00
18642,34,1,1900,4.99,2022-01-25 02:58:24.996577+00
18646,35,1,1989,2.99,2022-01-25 09:15:50.996577+00
18661,39,1,1905,4.99,2022-01-25 03:20:09.996577+00
18662,39,2,2135,0.99,2022-01-25 19:42:28.996577+00
18673,42,2,2056,2.99,2022-01-25 13:55:59.996577+00
18674,42,1,2170,3.99,2022-01-25 22:26:00.996577+00
18682,45,2,1979,2.99,2022-01-25 08:13:56.996577+00
18688,46,2,2144,0.99,2022-01-25 20:34:06.996577+00
18693,47,1,1882,4.99,2022-01-25 01:45:47.996577+00
18713,53,1,1964,0.99,2022-01-25 07:38:35.996577+00
18723,55,2,2062,2.99,2022-01-25 14:25:09.996577+00
18728,56,1,2140,0.99,2022-01-25 20:08:55.996577+00
18731,57,1,2058,5.99,2022-01-25 14:03:07.996577+00
18732,57,1,2105,0.99,2022-01-25 17:44:11.996577+00
18753,64,1,2060,2.99,2022-01-25 14:11:08.996577+00
18754,65,1,2173,7.99,2022-01-25 22:36:46.996577+00
18757,66,1,1907,2.99,2022-01-25 03:36:53.996577+00
18758,66,1,2106,4.99,2022-01-25 17:57:29.996577+00
18763,67,1,2064,3.99,2022-01-25 14:26:22.996577+00
18768,68,2,1957,8.99,2022-01-25 07:19:24.996577+00
18775,71,2,1873,2.99,2022-01-25 01:06:54.996577+00
18785,75,1,1920,4.99,2022-01-25 04:28:49.996577+00
18786,75,1,2161,7.99,2022-01-25 22:08:16.996577+00
18792,76,2,2111,0.99,2022-01-25 18:15:47.996577+00
18824,84,1,2012,5.99,2022-01-25 10:25:41.996577+00
18825,84,2,2042,0.99,2022-01-25 12:59:28.996577+00
18828,85,1,2131,5.99,2022-01-25 19:30:51.996577+00
18835,86,2,1924,2.99,2022-01-25 04:42:00.996577+00
18836,86,1,2141,4.99,2022-01-25 20:10:00.996577+00
18841,87,1,1904,2.99,2022-01-25 03:14:07.996577+00
18850,89,1,1948,4.99,2022-01-25 06:35:19.996577+00
18853,90,2,2033,0.99,2022-01-25 11:53:09.996577+00
18860,92,2,2084,4.99,2022-01-25 15:45:45.996577+00
18881,97,2,2083,2.99,2022-01-25 15:42:26.996577+00
18899,103,1,2118,0.99,2022-01-25 18:56:55.996577+00
18903,104,1,2107,0.99,2022-01-25 17:59:42.996577+00
18907,105,2,1991,3.99,2022-01-25 09:17:49.996577+00
18920,108,1,2061,8.99,2022-01-25 14:15:26.996577+00
18924,109,2,1891,3.99,2022-01-25 02:45:10.996577+00
18930,111,2,1974,2.99,2022-01-25 07:58:31.996577+00
18931,111,2,1999,1.99,2022-01-25 09:58:34.996577+00
18936,112,2,1930,2.99,2022-01-25 05:19:12.996577+00
18939,113,2,2077,4.99,2022-01-25 15:14:37.996577+00
18945,114,1,2059,2.99,2022-01-25 14:04:38.996577+00
18955,116,2,1913,4.99,2022-01-25 03:48:13.996577+00
18964,119,2,2009,2.99,2022-01-25 10:16:57.996577+00
18968,120,2,1932,2.99,2022-01-25 05:23:07.996577+00
18969,120,1,2169,4.99,2022-01-25 22:25:49.996577+00
18984,123,2,1951,0.99,2022-01-25 06:59:01.996577+00
19004,130,2,1864,2.99,2022-01-25 00:08:13.996577+00
19005,130,2,2163,2.99,2022-01-25 22:14:42.996577+00
19023,134,2,1881,0.99,2022-01-25 01:38:22.996577+00
19028,136,2,2104,2.99,2022-01-25 17:42:56.996577+00
19034,138,2,2038,0.99,2022-01-25 12:29:17.996577+00
19049,143,2,1898,1.99,2022-01-25 02:56:37.996577+00
19050,143,1,1942,4.99,2022-01-25 06:12:05.996577+00
19055,144,1,1943,0.99,2022-01-25 06:17:43.996577+00
19064,146,2,2099,2.99,2022-01-25 17:15:52.996577+00
19069,147,1,2171,0.99,2022-01-25 22:34:30.996577+00
19080,149,2,1996,6.99,2022-01-25 09:46:11.996577+00
19097,154,1,1963,0.99,2022-01-25 07:37:57.996577+00
19102,155,1,2028,7.99,2022-01-25 11:36:34.996577+00
19105,156,2,2089,9.99,2022-01-25 16:13:35.996577+00
19112,158,2,2035,6.99,2022-01-25 12:13:35.996577+00
19127,163,2,2000,2.99,2022-01-25 10:00:56.996577+00
19128,163,2,2110,7.99,2022-01-25 18:14:15.996577+00
19135,165,1,2013,3.99,2022-01-25 10:31:27.996577+00
19145,169,1,2023,4.99,2022-01-25 11:21:24.996577+00
19147,170,2,2117,0.99,2022-01-25 18:52:26.996577+00
19150,171,2,2004,4.99,2022-01-25 10:12:04.996577+00
19157,172,1,2052,0.99,2022-01-25 13:43:09.996577+00
19173,176,1,2181,8.99,2022-01-25 23:16:57.996577+00
19187,178,2,2124,1.99,2022-01-25 19:17:40.996577+00
19200,182,1,2049,2.99,2022-01-25 13:27:02.996577+00
19201,182,2,2120,5.99,2022-01-25 19:05:16.996577+00
19204,183,2,2188,1.99,2022-01-25 23:47:30.996577+00
19207,184,2,1976,2.99,2022-01-25 08:06:34.996577+00
19215,186,2,2132,4.99,2022-01-25 19:33:32.996577+00
19221,187,2,2127,0.99,2022-01-25 19:23:14.996577+00
19226,188,2,1927,0.99,2022-01-25 05:16:45.996577+00
19236,190,1,2057,4.99,2022-01-25 14:00:24.996577+00
