rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
6988,2022-03-06 00:00:08+00,756,316,2005-07-31 03:35:08+00,2,2022-03-06 00:00:08+00
6989,2022-03-06 00:00:34+00,4036,120,2005-07-30 22:53:34+00,1,2022-03-06 00:00:34+00
6990,2022-03-06 00:02:46+00,4065,146,2005-07-30 23:22:46+00,1,2022-03-06 00:02:46+00
6991,2022-03-06 00:03:06+00,319,307,2005-08-05 03:18:06+00,2,2022-03-06 00:03:06+00
6992,2022-03-06 00:04:45+00,3411,106,2005-07-28 01:34:45+00,2,2022-03-06 00:04:45+00
6993,2022-03-06 00:05:24+00,3114,154,2005-07-30 05:23:24+00,2,2022-03-06 00:05:24+00
6994,2022-03-06 00:08:26+00,4316,400,2005-08-04 21:58:26+00,2,2022-03-06 00:08:26+00
6995,2022-03-06 00:12:13+00,1630,66,2005-07-29 20:26:13+00,1,2022-03-06 00:12:13+00
6996,2022-03-06 00:13:45+00,3237,236,2005-07-28 19:43:45+00,1,2022-03-06 00:13:45+00
6997,2022-03-06 00:14:02+00,2130,342,2005-07-29 00:12:02+00,2,2022-03-06 00:14:02+00
6998,2022-03-06 00:16:29+00,788,300,2005-07-30 04:50:29+00,2,2022-03-06 00:16:29+00
6999,2022-03-06 00:21:19+00,12,224,2005-07-29 19:33:19+00,2,2022-03-06 00:21:19+00
7000,2022-03-06 00:23:24+00,2024,31,2005-08-03 01:10:24+00,2,2022-03-06 00:23:24+00
7001,2022-03-06 00:25:34+00,1460,240,2005-07-31 22:30:34+00,2,2022-03-06 00:25:34+00
7002,2022-03-06 00:26:14+00,4157,349,2005-08-01 19:10:14+00,1,2022-03-06 00:26:14+00
7003,2022-03-06 00:32:06+00,636,161,2005-07-30 20:33:06+00,2,2022-03-06 00:32:06+00
7004,2022-03-06 00:36:05+00,4416,314,2005-08-03 22:46:05+00,1,2022-03-06 00:36:05+00
7005,2022-03-06 00:38:36+00,2438,446,2005-08-02 04:56:36+00,2,2022-03-06 00:38:36+00
7006,2022-03-06 00:42:20+00,3522,264,2005-08-03 02:19:20+00,1,2022-03-06 00:42:20+00
7007,2022-03-06 00:43:39+00,4186,257,2005-07-31 20:04:39+00,1,2022-03-06 00:43:39+00
7008,2022-03-06 00:44:03+00,3659,12,2005-07-28 20:19:03+00,2,2022-03-06 00:44:03+00
7009,2022-03-06 00:45:44+00,1585,414,2005-07-28 04:50:44+00,1,2022-03-06 00:45:44+00
7010,2022-03-06 00:56:01+00,3016,590,2005-07-30 03:40:01+00,1,2022-03-06 00:56:01+00
7011,2022-03-06 00:58:34+00,4082,254,2005-07-28 05:11:34+00,1,2022-03-06 00:58:34+00
7012,2022-03-06 01:01:03+00,779,239,2005-08-05 06:34:03+00,2,2022-03-06 01:01:03+00
7013,2022-03-06 01:03:21+00,3919,463,2005-07-31 21:12:21+00,1,2022-03-06 01:03:21+00
7014,2022-03-06 01:14:40+00,714,524,2005-08-02 23:32:40+00,2,2022-03-06 01:14:40+00
7015,2022-03-06 01:15:01+00,376,34,2005-07-28 06:46:01+00,2,2022-03-06 01:15:01+00
7016,2022-03-06 01:15:16+00,1425,423,2005-08-01 22:08:16+00,2,2022-03-06 01:15:16+00
7017,2022-03-06 01:16:03+00,753,176,2005-07-31 06:49:03+00,1,2022-03-06 01:16:03+00
7018,2022-03-06 01:20:22+00,1078,451,2005-08-02 04:04:22+00,2,2022-03-06 01:20:22+00
7019,2022-03-06 01:20:26+00,3837,491,2005-08-02 21:48:26+00,1,2022-03-06 01:20:26+00
7020,2022-03-06 01:24:27+00,3965,506,2005-07-29 00:27:27+00,2,2022-03-06 01:24:27+00
7021,2022-03-06 01:26:38+00,2690,380,2005-08-05 00:18:38+00,1,2022-03-06 01:26:38+00
7022,2022-03-06 01:31:15+00,1711,243,2005-07-29 01:52:15+00,1,2022-03-06 01:31:15+00
7023,2022-03-06 01:32:44+00,4196,303,2005-08-03 03:06:44+00,1,2022-03-06 01:32:44+00
7024,2022-03-06 01:36:40+00,3113,252,2005-07-28 05:58:40+00,1,2022-03-06 01:36:40+00
7025,2022-03-06 01:40:29+00,3530,176,2005-07-29 22:02:29+00,2,2022-03-06 01:40:29+00
7026,2022-03-06 01:48:58+00,3456,493,2005-07-29 02:41:58+00,2,2022-03-06 01:48:58+00
7027,2022-03-06 01:50:15+00,3280,61,2005-08-04 01:58:15+00,1,2022-03-06 01:50:15+00
7028,2022-03-06 01:54:25+00,834,179,2005-08-02 05:16:25+00,2,2022-03-06 01:54:25+00
7029,2022-03-06 01:57:43+00,2862,389,2005-07-30 07:24:43+00,1,2022-03-06 01:57:43+00
7030,2022-03-06 02:01:40+00,1277,550,2005-07-31 06:01:40+00,1,2022-03-06 02:01:40+00
7031,2022-03-06 02:02:07+00,1435,530,2005-08-02 06:14:07+00,1,2022-03-06 02:02:07+00
7032,2022-03-06 02:03:09+00,3397,269,2005-07-28 21:57:09+00,1,2022-03-06 02:03:09+00
7033,2022-03-06 02:03:25+00,2803,352,2005-07-28 00:57:25+00,2,2022-03-06 02:03:25+00
7034,2022-03-06 02:03:37+00,1712,281,2005-07-28 22:18:37+00,1,2022-03-06 02:03:37+00
7035,2022-03-06 02:06:09+00,2439,90,2005-08-02 20:59:09+00,2,2022-03-06 02:06:09+00
7036,2022-03-06 02:06:12+00,2569,70,2005-07-28 22:26:12+00,2,2022-03-06 02:06:12+00
7037,2022-03-06 02:06:44+00,3155,171,2005-08-02 03:51:44+00,2,2022-03-06 02:06:44+00
7038,2022-03-06 02:07:29+00,1909,518,2005-07-31 03:55:29+00,2,2022-03-06 02:07:29+00
7039,2022-03-06 02:11:48+00,1906,99,2005-08-01 22:55:48+00,1,2022-03-06 02:11:48+00
7040,2022-03-06 02:17:19+00,470,524,2005-07-29 06:03:19+00,2,2022-03-06 02:17:19+00
7041,2022-03-06 02:18:32+00,4212,379,2005-07-30 05:40:32+00,2,2022-03-06 02:18:32+00
7042,2022-03-06 02:20:18+00,399,188,2005-08-01 01:23:18+00,1,2022-03-06 02:20:18+00
7043,2022-03-06 02:24:23+00,3422,493,2005-08-05 01:55:23+00,2,2022-03-06 02:24:23+00
7044,2022-03-06 02:27:29+00,88,147,2005-08-01 06:00:29+00,2,2022-03-06 02:27:29+00
7045,2022-03-06 02:27:35+00,1788,64,2005-08-01 05:31:35+00,2,2022-03-06 02:27:35+00
7046,2022-03-06 02:27:56+00,3740,349,2005-07-29 23:54:56+00,2,2022-03-06 02:27:56+00
7047,2022-03-06 02:31:11+00,2866,236,2005-08-03 22:40:11+00,1,2022-03-06 02:31:11+00
7048,2022-03-06 02:31:48+00,3707,581,2005-08-05 06:30:48+00,2,2022-03-06 02:31:48+00
7049,2022-03-06 02:32:41+00,3043,332,2005-08-04 07:32:41+00,2,2022-03-06 02:32:41+00
7050,2022-03-06 02:33:17+00,1135,55,2005-08-02 02:12:17+00,1,2022-03-06 02:33:17+00
7051,2022-03-06 02:34:37+00,1310,184,2005-07-31 02:48:37+00,2,2022-03-06 02:34:37+00
7052,2022-03-06 02:36:38+00,3798,75,2005-08-03 20:51:38+00,1,2022-03-06 02:36:38+00
7053,2022-03-06 02:38:54+00,149,408,2005-07-31 00:13:54+00,1,2022-03-06 02:38:54+00
7054,2022-03-06 02:43:28+00,2661,179,2005-08-04 08:15:28+00,1,2022-03-06 02:43:28+00
7055,2022-03-06 02:45:42+00,4305,154,2005-07-30 04:11:42+00,1,2022-03-06 02:45:42+00
7056,2022-03-06 02:46:27+00,805,233,2005-08-05 06:46:27+00,1,2022-03-06 02:46:27+00
7057,2022-03-06 02:50:03+00,1196,320,2005-08-04 03:36:03+00,1,2022-03-06 02:50:03+00
7058,2022-03-06 02:50:46+00,716,90,2005-08-04 06:40:46+00,2,2022-03-06 02:50:46+00
7059,2022-03-06 02:51:02+00,129,578,2005-08-02 21:04:02+00,1,2022-03-06 02:51:02+00
