rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
8255,2022-03-08 00:02:30+00,3715,224,2005-08-01 21:39:30+00,1,2022-03-08 00:02:30+00
8256,2022-03-08 00:02:42+00,1483,537,2005-07-31 21:29:42+00,2,2022-03-08 00:02:42+00
8257,2022-03-08 00:03:20+00,3024,566,2005-08-04 20:54:20+00,1,2022-03-08 00:03:20+00
8258,2022-03-08 00:03:42+00,1379,370,2005-08-04 21:08:42+00,2,2022-03-08 00:03:42+00
8259,2022-03-08 00:05:16+00,343,274,2005-08-01 22:27:16+00,2,2022-03-08 00:05:16+00
8260,2022-03-08 00:11:00+00,4249,366,2005-08-05 23:36:00+00,1,2022-03-08 00:11:00+00
8261,2022-03-08 00:11:05+00,1915,50,2005-08-04 02:13:05+00,2,2022-03-08 00:11:05+00
8262,2022-03-08 00:11:18+00,1341,563,2005-08-02 04:17:18+00,2,2022-03-08 00:11:18+00
8263,2022-03-08 00:11:23+00,28,5,2005-07-31 00:53:23+00,2,2022-03-08 00:11:23+00
8264,2022-03-08 00:18:50+00,2987,175,2005-08-03 04:31:50+00,2,2022-03-08 00:18:50+00
8265,2022-03-08 00:20:15+00,2389,409,2005-08-06 18:32:15+00,2,2022-03-08 00:20:15+00
8266,2022-03-08 00:20:16+00,1972,196,2005-07-30 03:31:16+00,1,2022-03-08 00:20:16+00
8267,2022-03-08 00:21:02+00,4107,131,2005-08-04 18:34:02+00,2,2022-03-08 00:21:02+00
8268,2022-03-08 00:23:23+00,4239,421,2005-08-05 00:36:23+00,1,2022-03-08 00:23:23+00
8269,2022-03-08 00:26:54+00,2778,376,2005-08-04 21:42:54+00,1,2022-03-08 00:26:54+00
8270,2022-03-08 00:27:22+00,3565,282,2005-07-29 19:55:22+00,1,2022-03-08 00:27:22+00
8271,2022-03-08 00:27:44+00,83,481,2005-08-07 04:01:44+00,2,2022-03-08 00:27:44+00
8272,2022-03-08 00:29:51+00,70,346,2005-08-03 20:56:51+00,2,2022-03-08 00:29:51+00
8273,2022-03-08 00:33:16+00,4244,532,2005-08-06 03:26:16+00,2,2022-03-08 00:33:16+00
8274,2022-03-08 00:34:32+00,2634,340,2005-08-01 19:15:32+00,2,2022-03-08 00:34:32+00
8275,2022-03-08 00:35:47+00,4432,336,2005-07-30 01:16:47+00,1,2022-03-08 00:35:47+00
8276,2022-03-08 00:38:43+00,2451,466,2005-08-03 22:00:43+00,1,2022-03-08 00:38:43+00
8277,2022-03-08 00:38:53+00,1296,13,2005-08-04 06:09:53+00,2,2022-03-08 00:38:53+00
8278,2022-03-08 00:42:55+00,768,265,2005-08-05 00:55:55+00,2,2022-03-08 00:42:55+00
8279,2022-03-08 00:43:37+00,3838,176,2005-08-03 01:36:37+00,1,2022-03-08 00:43:37+00
8280,2022-03-08 00:45:51+00,1208,195,2005-08-05 21:51:51+00,2,2022-03-08 00:45:51+00
8281,2022-03-08 00:46:00+00,899,441,2005-08-04 22:09:00+00,1,2022-03-08 00:46:00+00
8282,2022-03-08 00:49:04+00,980,462,2005-08-05 00:51:04+00,2,2022-03-08 00:49:04+00
8283,2022-03-08 00:52:22+00,2002,300,2005-08-05 02:22:22+00,2,2022-03-08 00:52:22+00
8284,2022-03-08 00:56:40+00,4371,446,2005-08-07 06:15:40+00,2,2022-03-08 00:56:40+00
8285,2022-03-08 01:00:18+00,678,56,2005-08-03 19:43:18+00,2,2022-03-08 01:00:18+00
8286,2022-03-08 01:02:46+00,4092,87,2005-08-06 05:00:46+00,1,2022-03-08 01:02:46+00
8287,2022-03-08 01:03:58+00,812,178,2005-08-07 01:11:58+00,1,2022-03-08 01:03:58+00
8288,2022-03-08 01:04:22+00,1822,55,2005-08-05 03:21:22+00,2,2022-03-08 01:04:22+00
8289,2022-03-08 01:23:24+00,4579,459,2005-08-06 02:23:24+00,2,2022-03-08 01:23:24+00
8290,2022-03-08 01:24:08+00,3823,462,2005-08-03 00:02:08+00,2,2022-03-08 01:24:08+00
8291,2022-03-08 01:28:25+00,2817,455,2005-08-03 19:57:25+00,2,2022-03-08 01:28:25+00
8292,2022-03-08 01:29:36+00,4003,192,2005-08-07 07:06:36+00,1,2022-03-08 01:29:36+00
8293,2022-03-08 01:30:50+00,831,71,2005-08-04 02:09:50+00,2,2022-03-08 01:30:50+00
8294,2022-03-08 01:32:41+00,1811,520,2005-08-02 05:28:41+00,1,2022-03-08 01:32:41+00
8295,2022-03-08 01:42:14+00,2065,406,2005-07-30 21:22:14+00,1,2022-03-08 01:42:14+00
8296,2022-03-08 01:43:25+00,2543,88,2005-07-31 23:23:25+00,1,2022-03-08 01:43:25+00
8297,2022-03-08 01:45:46+00,3774,349,2005-07-31 19:49:46+00,1,2022-03-08 01:45:46+00
8298,2022-03-08 01:47:36+00,952,493,2005-08-05 06:58:36+00,2,2022-03-08 01:47:36+00
8299,2022-03-08 01:56:00+00,1797,173,2005-07-30 21:35:00+00,2,2022-03-08 01:56:00+00
8300,2022-03-08 01:57:59+00,4364,222,2005-08-05 00:12:59+00,2,2022-03-08 01:57:59+00
8301,2022-03-08 02:00:08+00,562,101,2005-08-01 03:26:08+00,2,2022-03-08 02:00:08+00
8302,2022-03-08 02:01:24+00,1314,103,2005-07-30 00:08:24+00,2,2022-03-08 02:01:24+00
