rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
11495,2022-03-26 21:51:20+00,1265,247,2005-08-22 23:44:20+00,1,2022-03-26 21:51:20+00
11497,2022-03-26 21:52:30+00,436,12,2005-08-21 18:52:30+00,1,2022-03-26 21:52:30+00
11498,2022-03-26 21:52:54+00,487,482,2005-08-25 02:27:54+00,2,2022-03-26 21:52:54+00
11499,2022-03-26 21:54:12+00,3857,172,2005-08-24 02:37:12+00,2,2022-03-26 21:54:12+00
11500,2022-03-26 22:01:22+00,4003,584,2005-08-24 21:54:22+00,1,2022-03-26 22:01:22+00
11501,2022-03-26 22:04:53+00,2147,23,2005-08-19 19:57:53+00,2,2022-03-26 22:04:53+00
11502,2022-03-26 22:06:30+00,4470,11,2005-08-19 02:49:30+00,1,2022-03-26 22:06:30+00
11503,2022-03-26 22:10:34+00,1496,526,2005-08-25 02:55:34+00,1,2022-03-26 22:10:34+00
11504,2022-03-26 22:16:46+00,2132,350,2005-08-18 19:49:46+00,2,2022-03-26 22:16:46+00
11505,2022-03-26 22:18:47+00,3344,34,2005-08-23 18:52:47+00,2,2022-03-26 22:18:47+00
11506,2022-03-26 22:25:48+00,1529,565,2005-08-22 17:17:48+00,1,2022-03-26 22:25:48+00
11507,2022-03-26 22:26:43+00,4197,236,2005-08-24 21:48:43+00,2,2022-03-26 22:26:43+00
11508,2022-03-26 22:27:36+00,2688,19,2005-08-25 00:34:36+00,2,2022-03-26 22:27:36+00
11509,2022-03-26 22:29:53+00,2750,273,2005-08-19 01:09:53+00,1,2022-03-26 22:29:53+00
11510,2022-03-26 22:30:07+00,2997,400,2005-08-25 16:35:07+00,1,2022-03-26 22:30:07+00
11511,2022-03-26 22:39:59+00,2127,397,2005-08-18 17:04:59+00,1,2022-03-26 22:39:59+00
11512,2022-03-26 22:51:06+00,1248,373,2005-08-26 01:06:06+00,2,2022-03-26 22:51:06+00
11513,2022-03-26 22:51:33+00,4473,499,2005-08-24 00:37:33+00,2,2022-03-26 22:51:33+00
11514,2022-03-26 22:53:10+00,4240,423,2005-08-23 21:04:10+00,1,2022-03-26 22:53:10+00
11515,2022-03-26 22:54:34+00,1053,279,2005-08-21 18:00:34+00,1,2022-03-26 22:54:34+00
11516,2022-03-26 22:54:47+00,1860,90,2005-08-17 19:05:47+00,1,2022-03-26 22:54:47+00
11517,2022-03-26 22:56:28+00,4266,280,2005-08-21 21:40:28+00,1,2022-03-26 22:56:28+00
11518,2022-03-26 22:59:49+00,3297,407,2005-08-17 21:51:49+00,2,2022-03-26 22:59:49+00
11519,2022-03-26 23:01:27+00,1034,381,2005-08-19 03:54:27+00,2,2022-03-26 23:01:27+00
11520,2022-03-26 23:04:28+00,3536,119,2005-08-26 01:03:28+00,1,2022-03-26 23:04:28+00
11521,2022-03-26 23:04:54+00,463,229,2005-08-20 23:57:54+00,1,2022-03-26 23:04:54+00
11522,2022-03-26 23:05:05+00,2033,599,2005-08-24 03:56:05+00,1,2022-03-26 23:05:05+00
11523,2022-03-26 23:10:10+00,1329,421,2005-08-24 21:39:10+00,1,2022-03-26 23:10:10+00
11524,2022-03-26 23:10:55+00,317,533,2005-08-23 04:30:55+00,1,2022-03-26 23:10:55+00
11525,2022-03-26 23:15:31+00,1107,174,2005-08-20 20:14:31+00,1,2022-03-26 23:15:31+00
11526,2022-03-26 23:17:38+00,2419,572,2005-08-18 02:59:38+00,2,2022-03-26 23:17:38+00
11527,2022-03-26 23:25:06+00,162,264,2005-08-22 20:13:06+00,1,2022-03-26 23:25:06+00
11528,2022-03-26 23:27:23+00,893,14,2005-08-22 05:12:23+00,2,2022-03-26 23:27:23+00
11529,2022-03-26 23:28:01+00,3071,4,2005-08-19 03:47:01+00,2,2022-03-26 23:28:01+00
11530,2022-03-26 23:29:00+00,365,400,2005-08-22 02:22:00+00,1,2022-03-26 23:29:00+00
11531,2022-03-26 23:30:04+00,1817,278,2005-08-20 00:12:04+00,2,2022-03-26 23:30:04+00
11532,2022-03-26 23:34:14+00,1947,413,2005-08-22 18:37:14+00,2,2022-03-26 23:34:14+00
11533,2022-03-26 23:34:53+00,4252,264,2005-08-22 05:10:53+00,1,2022-03-26 23:34:53+00
11534,2022-03-26 23:35:27+00,2414,144,2005-08-24 00:36:27+00,1,2022-03-26 23:35:27+00
11535,2022-03-26 23:39:54+00,1649,356,2005-08-24 19:46:54+00,2,2022-03-26 23:39:54+00
11536,2022-03-26 23:40:03+00,2735,428,2005-08-21 18:11:03+00,1,2022-03-26 23:40:03+00
11537,2022-03-26 23:41:08+00,190,474,2005-08-18 23:25:08+00,2,2022-03-26 23:41:08+00
11538,2022-03-26 23:44:04+00,554,431,2005-08-18 02:43:04+00,2,2022-03-26 23:44:04+00
11539,2022-03-26 23:45:41+00,2064,264,2005-08-19 05:03:41+00,1,2022-03-26 23:45:41+00
11540,2022-03-26 23:48:03+00,3385,370,2005-08-25 02:46:03+00,1,2022-03-26 23:48:03+00
11542,2022-03-26 23:51:32+00,2155,7,2005-08-24 19:29:32+00,2,2022-03-26 23:51:32+00
11543,2022-03-26 23:54:28+00,2860,238,2005-08-25 03:31:28+00,2,2022-03-26 23:54:28+00
11544,2022-03-26 23:55:07+00,836,439,2005-08-22 18:25:07+00,1,2022-03-26 23:55:07+00
11545,2022-03-26 23:56:06+00,3198,257,2005-08-25 21:47:06+00,1,2022-03-26 23:56:06+00
11546,2022-03-26 23:57:36+00,2522,24,2005-08-18 22:16:36+00,1,2022-03-26 23:57:36+00
11547,2022-03-26 23:59:24+00,737,114,2005-08-20 03:03:24+00,2,2022-03-26 23:59:24+00
11548,2022-03-26 23:59:47+00,480,323,2005-08-22 04:09:47+00,1,2022-03-26 23:59:47+00
