rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
1856,2022-01-25 00:02:00+00,3034,161,2005-06-19 20:29:00+00,2,2022-01-25 00:02:00+00
1857,2022-01-25 00:12:58+00,4257,427,2005-06-21 03:49:58+00,1,2022-01-25 00:12:58+00
1858,2022-01-25 00:13:11+00,3200,99,2005-06-18 20:33:11+00,2,2022-01-25 00:13:11+00
1859,2022-01-25 00:13:38+00,3405,533,2005-06-18 02:13:38+00,1,2022-01-25 00:13:38+00
1860,2022-01-25 00:17:12+00,1853,293,2005-06-21 21:35:12+00,1,2022-01-25 00:17:12+00
1861,2022-01-25 00:17:31+00,135,454,2005-06-25 01:11:31+00,1,2022-01-25 00:17:31+00
1862,2022-01-25 00:29:30+00,3299,553,2005-06-25 19:43:30+00,1,2022-01-25 00:29:30+00
1863,2022-01-25 00:31:46+00,4466,550,2005-06-26 01:09:46+00,2,2022-01-25 00:31:46+00
1864,2022-01-25 00:39:47+00,1815,130,2005-06-24 18:39:47+00,2,2022-01-25 00:39:47+00
1865,2022-01-25 00:49:36+00,2657,526,2005-06-23 20:13:36+00,1,2022-01-25 00:49:36+00
1866,2022-01-25 00:53:19+00,2579,575,2005-06-19 05:14:19+00,2,2022-01-25 00:53:19+00
1867,2022-01-25 01:01:37+00,3537,415,2005-06-25 03:52:37+00,2,2022-01-25 01:01:37+00
1868,2022-01-25 01:03:22+00,2412,380,2005-06-25 03:38:22+00,1,2022-01-25 01:03:22+00
1869,2022-01-25 01:08:00+00,871,351,2005-06-19 20:43:00+00,1,2022-01-25 01:08:00+00
1870,2022-01-25 01:24:36+00,895,191,2005-06-17 22:04:36+00,2,2022-01-25 01:24:36+00
1871,2022-01-25 01:25:12+00,481,204,2005-06-23 02:16:12+00,2,2022-01-25 01:25:12+00
1872,2022-01-25 01:27:03+00,3596,206,2005-06-20 21:41:03+00,2,2022-01-25 01:27:03+00
1873,2022-01-25 01:38:28+00,2933,71,2005-06-23 03:39:28+00,1,2022-01-25 01:38:28+00
1874,2022-01-25 01:39:20+00,3884,30,2005-06-24 03:41:20+00,2,2022-01-25 01:39:20+00
1875,2022-01-25 01:45:10+00,1652,528,2005-06-22 21:54:10+00,2,2022-01-25 01:45:10+00
1876,2022-01-25 01:50:51+00,384,459,2005-06-18 06:21:51+00,1,2022-01-25 01:50:51+00
1877,2022-01-25 01:54:16+00,3404,261,2005-06-25 20:51:16+00,2,2022-01-25 01:54:16+00
1878,2022-01-25 01:55:32+00,3319,381,2005-06-21 02:44:32+00,1,2022-01-25 01:55:32+00
1879,2022-01-25 01:57:34+00,3983,343,2005-06-18 23:00:34+00,1,2022-01-25 01:57:34+00
1880,2022-01-25 02:08:59+00,1133,289,2005-06-19 06:16:59+00,1,2022-01-25 02:08:59+00
1881,2022-01-25 02:09:56+00,159,134,2005-06-18 00:49:56+00,1,2022-01-25 02:09:56+00
1882,2022-01-25 02:17:21+00,1400,47,2005-06-19 21:23:21+00,2,2022-01-25 02:17:21+00
1883,2022-01-25 02:18:51+00,3504,550,2005-06-18 04:46:51+00,1,2022-01-25 02:18:51+00
1884,2022-01-25 02:19:20+00,4567,305,2005-06-20 23:19:20+00,1,2022-01-25 02:19:20+00
1885,2022-01-25 02:35:59+00,740,588,2005-06-21 04:57:59+00,2,2022-01-25 02:35:59+00
1886,2022-01-25 02:36:02+00,2367,505,2005-06-19 07:12:02+00,2,2022-01-25 02:36:02+00
1887,2022-01-25 02:53:18+00,3591,32,2005-06-25 06:37:18+00,2,2022-01-25 02:53:18+00
1888,2022-01-25 02:58:36+00,2872,405,2005-06-22 08:28:36+00,1,2022-01-25 02:58:36+00
1889,2022-01-25 03:05:12+00,3909,572,2005-06-26 03:13:12+00,1,2022-01-25 03:05:12+00
1890,2022-01-25 03:06:13+00,1764,447,2005-06-22 06:46:13+00,2,2022-01-25 03:06:13+00
1891,2022-01-25 03:16:44+00,3576,109,2005-06-24 06:20:44+00,1,2022-01-25 03:16:44+00
1892,2022-01-25 03:17:33+00,139,319,2005-06-19 23:06:33+00,1,2022-01-25 03:17:33+00
1893,2022-01-25 03:18:37+00,3346,390,2005-06-23 22:35:37+00,2,2022-01-25 03:18:37+00
1894,2022-01-25 03:18:48+00,3707,204,2005-06-25 23:07:48+00,1,2022-01-25 03:18:48+00
1895,2022-01-25 03:25:12+00,680,30,2005-06-26 07:44:12+00,1,2022-01-25 03:25:12+00
1896,2022-01-25 03:25:46+00,2077,270,2005-06-26 08:37:46+00,1,2022-01-25 03:25:46+00
1897,2022-01-25 03:26:23+00,4142,422,2005-06-25 08:32:23+00,2,2022-01-25 03:26:23+00
1898,2022-01-25 03:28:11+00,2873,143,2005-06-25 06:04:11+00,2,2022-01-25 03:28:11+00
1899,2022-01-25 03:29:15+00,858,200,2005-06-26 07:39:15+00,1,2022-01-25 03:29:15+00
1900,2022-01-25 03:29:58+00,1425,34,2005-06-21 04:58:58+00,1,2022-01-25 03:29:58+00
1901,2022-01-25 03:35:19+00,2469,292,2005-06-25 05:09:19+00,2,2022-01-25 03:35:19+00
1902,2022-01-25 03:35:52+00,2905,479,2005-06-20 05:52:52+00,2,2022-01-25 03:35:52+00
1903,2022-01-25 03:37:20+00,1939,588,2005-06-26 08:05:20+00,2,2022-01-25 03:37:20+00
1904,2022-01-25 03:45:41+00,2472,87,2005-06-17 22:56:41+00,2,2022-01-25 03:45:41+00
1905,2022-01-25 03:51:43+00,1043,39,2005-06-24 08:35:43+00,1,2022-01-25 03:51:43+00
1906,2022-01-25 03:53:35+00,1049,455,2005-06-21 00:16:35+00,2,2022-01-25 03:53:35+00
1907,2022-01-25 04:08:27+00,988,66,2005-06-23 08:13:27+00,1,2022-01-25 04:08:27+00
1908,2022-01-25 04:10:36+00,399,358,2005-06-19 02:52:36+00,1,2022-01-25 04:10:36+00
1909,2022-01-25 04:11:04+00,2599,269,2005-06-19 03:33:04+00,2,2022-01-25 04:11:04+00
1910,2022-01-25 04:11:27+00,3903,199,2005-06-23 22:16:27+00,1,2022-01-25 04:11:27+00
1911,2022-01-25 04:15:15+00,910,3,2005-06-24 10:05:15+00,2,2022-01-25 04:15:15+00
1912,2022-01-25 04:18:32+00,4136,538,2005-06-20 09:01:32+00,2,2022-01-25 04:18:32+00
1913,2022-01-25 04:19:47+00,1825,116,2005-06-21 02:39:47+00,1,2022-01-25 04:19:47+00
1914,2022-01-25 04:25:54+00,3406,450,2005-06-24 03:25:54+00,2,2022-01-25 04:25:54+00
