rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
2183,2022-01-26 00:06:01+00,1776,340,2005-06-22 00:20:01+00,1,2022-01-26 00:06:01+00
2184,2022-01-26 00:10:36+00,3468,537,2005-06-21 04:59:36+00,2,2022-01-26 00:10:36+00
2185,2022-01-26 00:12:22+00,4326,198,2005-06-20 19:41:22+00,1,2022-01-26 00:12:22+00
2186,2022-01-26 00:15:27+00,2050,204,2005-06-21 05:16:27+00,1,2022-01-26 00:15:27+00
2187,2022-01-26 00:17:27+00,1385,477,2005-06-20 21:18:27+00,1,2022-01-26 00:17:27+00
2188,2022-01-26 00:19:04+00,712,183,2005-06-25 02:59:04+00,2,2022-01-26 00:19:04+00
2189,2022-01-26 00:20:26+00,249,500,2005-06-24 23:30:26+00,1,2022-01-26 00:20:26+00
2190,2022-01-26 00:29:51+00,4398,342,2005-06-26 03:31:51+00,2,2022-01-26 00:29:51+00
2191,2022-01-26 00:33:09+00,3369,58,2005-06-19 19:18:09+00,1,2022-01-26 00:33:09+00
2192,2022-01-26 00:35:47+00,1886,456,2005-06-23 22:38:47+00,2,2022-01-26 00:35:47+00
2193,2022-01-26 00:38:45+00,1013,112,2005-06-22 18:51:45+00,1,2022-01-26 00:38:45+00
2194,2022-01-26 00:41:37+00,1827,149,2005-06-25 03:27:37+00,1,2022-01-26 00:41:37+00
2195,2022-01-26 00:44:46+00,2247,286,2005-06-25 19:50:46+00,1,2022-01-26 00:44:46+00
2196,2022-01-26 00:47:07+00,1925,240,2005-06-26 02:18:07+00,2,2022-01-26 00:47:07+00
2197,2022-01-26 00:50:27+00,3350,103,2005-06-19 00:31:27+00,2,2022-01-26 00:50:27+00
2198,2022-01-26 00:51:22+00,1983,109,2005-06-26 05:57:22+00,2,2022-01-26 00:51:22+00
2199,2022-01-26 00:57:56+00,99,171,2005-06-23 19:34:56+00,2,2022-01-26 00:57:56+00
2200,2022-01-26 00:59:16+00,1085,229,2005-06-26 22:25:16+00,2,2022-01-26 00:59:16+00
2201,2022-01-26 01:08:27+00,1864,489,2005-06-23 00:40:27+00,1,2022-01-26 01:08:27+00
2202,2022-01-26 01:09:24+00,815,297,2005-06-26 06:17:24+00,2,2022-01-26 01:09:24+00
2203,2022-01-26 01:10:42+00,1347,46,2005-06-22 05:25:42+00,2,2022-01-26 01:10:42+00
2204,2022-01-26 01:11:38+00,1137,426,2005-06-23 23:28:38+00,1,2022-01-26 01:11:38+00
2205,2022-01-26 01:14:34+00,1245,593,2005-06-25 04:11:34+00,1,2022-01-26 01:14:34+00
2206,2022-01-26 01:14:45+00,3651,438,2005-06-24 22:20:45+00,2,2022-01-26 01:14:45+00
2207,2022-01-26 01:19:21+00,182,78,2005-06-24 01:25:21+00,2,2022-01-26 01:19:21+00
2208,2022-01-26 01:22:07+00,2345,132,2005-06-23 06:24:07+00,2,2022-01-26 01:22:07+00
2209,2022-01-26 01:24:01+00,2441,13,2005-06-22 03:13:01+00,2,2022-01-26 01:24:01+00
2210,2022-01-26 01:27:01+00,219,108,2005-06-20 23:45:01+00,1,2022-01-26 01:27:01+00
2211,2022-01-26 01:29:10+00,4114,166,2005-06-22 01:02:10+00,1,2022-01-26 01:29:10+00
2212,2022-01-26 01:36:10+00,2458,336,2005-06-19 20:21:10+00,1,2022-01-26 01:36:10+00
2213,2022-01-26 01:36:47+00,949,98,2005-06-23 04:02:47+00,1,2022-01-26 01:36:47+00
2214,2022-01-26 01:44:37+00,2430,366,2005-06-18 22:37:37+00,2,2022-01-26 01:44:37+00
2215,2022-01-26 01:48:21+00,2060,239,2005-06-22 00:03:21+00,2,2022-01-26 01:48:21+00
2216,2022-01-26 02:08:17+00,1428,320,2005-06-19 07:13:17+00,1,2022-01-26 02:08:17+00
2217,2022-01-26 02:12:29+00,2260,118,2005-06-20 05:08:29+00,1,2022-01-26 02:12:29+00
2218,2022-01-26 02:13:13+00,3577,176,2005-06-18 20:16:13+00,1,2022-01-26 02:13:13+00
2219,2022-01-26 02:16:54+00,1881,393,2005-06-22 00:29:54+00,1,2022-01-26 02:16:54+00
2220,2022-01-26 02:21:36+00,320,587,2005-06-21 06:45:36+00,2,2022-01-26 02:21:36+00
2221,2022-01-26 02:24:56+00,3905,156,2005-06-22 07:27:56+00,1,2022-01-26 02:24:56+00
2222,2022-01-26 02:26:23+00,3834,10,2005-06-26 07:50:23+00,2,2022-01-26 02:26:23+00
2223,2022-01-26 02:27:03+00,4068,303,2005-06-27 08:19:03+00,2,2022-01-26 02:27:03+00
2224,2022-01-26 02:33:58+00,1336,153,2005-06-18 21:10:58+00,1,2022-01-26 02:33:58+00
2225,2022-01-26 02:35:40+00,2829,503,2005-06-23 02:05:40+00,1,2022-01-26 02:35:40+00
2226,2022-01-26 02:39:56+00,3487,225,2005-06-24 06:26:56+00,2,2022-01-26 02:39:56+00
2227,2022-01-26 02:43:23+00,3623,200,2005-06-19 04:55:23+00,2,2022-01-26 02:43:23+00
2228,2022-01-26 02:44:50+00,490,383,2005-06-22 23:28:50+00,1,2022-01-26 02:44:50+00
2229,2022-01-26 02:50:18+00,2840,35,2005-06-26 06:16:18+00,2,2022-01-26 02:50:18+00
2230,2022-01-26 02:50:49+00,833,256,2005-06-25 00:12:49+00,2,2022-01-26 02:50:49+00
2231,2022-01-26 02:52:14+00,2280,35,2005-06-23 05:52:14+00,1,2022-01-26 02:52:14+00
2232,2022-01-26 02:54:31+00,2463,52,2005-06-22 06:29:31+00,1,2022-01-26 02:54:31+00
2233,2022-01-26 02:57:36+00,3063,31,2005-06-21 08:42:36+00,2,2022-01-26 02:57:36+00
2234,2022-01-26 03:01:28+00,234,182,2005-06-24 03:55:28+00,2,2022-01-26 03:01:28+00
2235,2022-01-26 03:08:50+00,3463,21,2005-06-27 06:58:50+00,1,2022-01-26 03:08:50+00
2236,2022-01-26 03:12:33+00,4001,375,2005-06-23 03:07:33+00,1,2022-01-26 03:12:33+00
2237,2022-01-26 03:17:44+00,1821,205,2005-06-27 08:08:44+00,1,2022-01-26 03:17:44+00
2238,2022-01-26 03:22:06+00,2859,251,2005-06-27 02:29:06+00,2,2022-01-26 03:22:06+00
2239,2022-01-26 03:23:54+00,4419,437,2005-06-25 23:12:54+00,2,2022-01-26 03:23:54+00
2240,2022-01-26 03:28:27+00,1409,122,2005-06-22 06:48:27+00,2,2022-01-26 03:28:27+00
2241,2022-01-26 03:31:41+00,921,406,2005-06-24 21:34:41+00,2,2022-01-26 03:31:41+00
2242,2022-01-26 03:32:28+00,1995,146,2005-06-24 02:26:28+00,2,2022-01-26 03:32:28+00
2243,2022-01-26 03:33:03+00,1254,328,2005-06-23 03:14:03+00,2,2022-01-26 03:33:03+00
2244,2022-01-26 03:46:33+00,3629,233,2005-06-20 03:28:33+00,1,2022-01-26 03:46:33+00
2245,2022-01-26 03:52:59+00,1496,194,2005-06-24 04:07:59+00,2,2022-01-26 03:52:59+00
2246,2022-01-26 03:54:29+00,4287,414,2005-06-22 08:14:29+00,1,2022-01-26 03:54:29+00
2248,2022-01-26 03:59:48+00,1999,446,2005-06-19 07:51:48+00,2,2022-01-26 03:59:48+00
2249,2022-01-26 04:03:08+00,117,285,2005-06-26 04:43:08+00,2,2022-01-26 04:03:08+00
2250,2022-01-26 04:03:36+00,4042,7,2005-06-22 01:25:36+00,2,2022-01-26 04:03:36+00
2251,2022-01-26 04:05:08+00,1458,143,2005-06-23 07:34:08+00,1,2022-01-26 04:05:08+00
2252,2022-01-26 04:05:18+00,1987,383,2005-06-21 07:19:18+00,1,2022-01-26 04:05:18+00
2253,2022-01-26 04:11:43+00,3719,122,2005-06-25 02:30:43+00,2,2022-01-26 04:11:43+00
2254,2022-01-26 04:15:14+00,1084,281,2005-06-27 03:10:14+00,2,2022-01-26 04:15:14+00
2255,2022-01-26 04:21:12+00,24,410,2005-06-26 08:19:12+00,1,2022-01-26 04:21:12+00
2256,2022-01-26 04:21:56+00,1863,93,2005-06-27 01:06:56+00,2,2022-01-26 04:21:56+00
2257,2022-01-26 04:29:52+00,2846,34,2005-06-21 23:19:52+00,1,2022-01-26 04:29:52+00
2258,2022-01-26 04:30:36+00,4573,292,2005-06-24 08:09:36+00,1,2022-01-26 04:30:36+00
2259,2022-01-26 04:37:45+00,4103,491,2005-06-21 00:51:45+00,1,2022-01-26 04:37:45+00
2260,2022-01-26 04:38:36+00,2773,297,2005-06-20 07:08:36+00,1,2022-01-26 04:38:36+00
2261,2022-01-26 04:46:15+00,1763,570,2005-06-24 04:06:15+00,1,2022-01-26 04:46:15+00
2262,2022-01-26 04:49:46+00,4172,218,2005-06-19 23:25:46+00,2,2022-01-26 04:49:46+00
2263,2022-01-26 04:57:47+00,3259,452,2005-06-20 05:13:47+00,1,2022-01-26 04:57:47+00
2264,2022-01-26 04:58:45+00,150,240,2005-06-18 23:57:45+00,1,2022-01-26 04:58:45+00
2265,2022-01-26 05:03:27+00,3069,267,2005-06-20 00:16:27+00,1,2022-01-26 05:03:27+00
2266,2022-01-26 05:05:02+00,2596,452,2005-06-20 05:54:02+00,1,2022-01-26 05:05:02+00
2267,2022-01-26 05:10:23+00,2086,218,2005-06-19 23:39:23+00,2,2022-01-26 05:10:23+00
2268,2022-01-26 05:13:41+00,4380,21,2005-06-22 07:53:41+00,2,2022-01-26 05:13:41+00
2269,2022-01-26 05:20:54+00,3088,431,2005-06-25 03:51:54+00,2,2022-01-26 05:20:54+00
2270,2022-01-26 05:29:01+00,3447,588,2005-06-26 06:21:01+00,2,2022-01-26 05:29:01+00
2271,2022-01-26 05:29:52+00,2416,145,2005-06-21 08:46:52+00,2,2022-01-26 05:29:52+00
2272,2022-01-26 05:29:53+00,1364,599,2005-06-23 09:58:53+00,1,2022-01-26 05:29:53+00
2273,2022-01-26 05:30:02+00,4456,327,2005-06-20 06:07:02+00,1,2022-01-26 05:30:02+00
2274,2022-01-26 05:31:15+00,3021,347,2005-06-21 00:24:15+00,2,2022-01-26 05:31:15+00
2275,2022-01-26 05:31:29+00,2805,354,2005-06-24 09:04:29+00,2,2022-01-26 05:31:29+00
2276,2022-01-26 05:33:48+00,1145,594,2005-06-24 23:50:48+00,2,2022-01-26 05:33:48+00
2277,2022-01-26 05:35:03+00,3770,224,2005-06-19 00:26:03+00,1,2022-01-26 05:35:03+00
2278,2022-01-26 05:37:57+00,1166,450,2005-06-22 09:57:57+00,1,2022-01-26 05:37:57+00
2279,2022-01-26 05:38:22+00,1953,554,2005-06-27 06:16:22+00,1,2022-01-26 05:38:22+00
2280,2022-01-26 05:46:54+00,4568,548,2005-06-26 08:48:54+00,2,2022-01-26 05:46:54+00
2281,2022-01-26 05:47:29+00,4212,431,2005-06-20 09:27:29+00,2,2022-01-26 05:47:29+00
